,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/09, 14:23:45, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基銀行公告提前贖回106年度第一期
無擔保美元計價一般順位金融債券美金貳億元整","　第
51 款	"," 109/01/09
","
1.事實發生日:109/01/09
2.公司名稱:凱基商業銀行股份有限公司。
3.與公司關係(請輸入本公司或子公司):子公司。
4.相互持股比例:本公司持股100%之子公司。
5.發生緣由:依據凱基商業銀行股份有限公司106年度第一期無擔保美元計價之
一般順位金融債券發行要點辦理提前贖回。
6.因應措施:無。
7.其他應敘明事項:
凱基商業銀行股份有限公司將依發行要點行使提前贖回凱基商業銀行股份有限公司
106年度第一期無擔保美元計價之一般順位金融債券，並將相關細節公告於證交所
公開資訊觀測站之「債券訊息市場公告」專區。"
1, 109/01/09, 17:32:29, 張立荃, 資深副總經理, 02-27638800," 中華開發金控公告本公司暨主要子公司108年12月份自結合併
盈餘","　第
51 款	"," 109/01/09
","
1.事實發生日:109/01/09
2.公司名稱:中華開發金控
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司108年12月份自結合併盈餘
6.因應措施:無
7.其他應敘明事項:
                                      合併稅後(億元)
             ----------------------------------------------------------------
　                       12月份                       累計1至12月份
　           --------------------------  ------------------------------------
　            總損益   母公司   非控制    總損益   母公司   非控制   稅後每股
　　　　　　            業主     權益               業主     權益    盈餘(元)
　           -------- -------- --------  -------- -------- -------- ---------
開發金控       6.89    10.85    -3.96     197.13   128.50   68.63     0.88
中華開發資本   3.63     3.61     0.02      22.91    22.78    0.13     1.12
凱基銀行       2.67     2.67     0.00      36.16    36.06    0.10     0.78
凱基證券       5.69     5.71    -0.02      60.83    60.62    0.21     1.87
中國人壽      -5.02    -5.02     0.00     135.98   135.98    0.00     3.20
上述資料均係公司自結數。
註1：本公司及子公司凱基證券分別持有中國人壽26.16%及8.66%。
註2：中國人壽累計12月未適用外匯價格變動準備金之EPS(元)：3.05。"
2, 109/01/16, 18:04:25, 張立荃, 資深副總經理, 02-27638800, 中華開發金控公告董事會決議延長對中國人壽投資時程規劃,"　第
51 款	"," 109/01/16
","
1.事實發生日:109/01/16
2.公司名稱:中華開發金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司擬延長轉投資中國人壽股份有限公司股份時程規劃，
實際延長投資期限將依主管機關核准時間為準。
6.因應措施:不適用
7.其他應敘明事項:本案尚須經主管機關核准。"
3, 109/01/17, 17:01:32, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基銀行公告捐贈新臺幣壹仟陸佰
貳拾伍萬元予財團法人中華開發文教基金會","　第
43 款	"," 109/01/17
","
1.事實發生日:109/01/17
2.捐贈原由:贊助財團法人中華開發文教基金會推展年度重要之文化教育公益計畫。
3.捐贈金額:新臺幣壹仟陸佰貳拾伍萬元。
4.受贈對象:財團法人中華開發文教基金會。
5.與公司關係:財團法人中華開發文教基金會為凱基銀行依「金融控股公司法第45條」
所規範之關係人。
6.表示反對或保留意見之獨立董事姓名及簡歷:不適用。
7.前揭獨立董事表示反對或保留之意見:不適用。
8.其他應敘明事項:不適用。"
4, 109/01/17, 17:04:01, 張立荃, 資深副總經理, 02-27638800, 中華開發金控代子公司凱基銀行公告取得使用權資產,"　第
20 款	"," 109/01/17
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
台北市南港區三重路19-3號8樓之不動產使用權資產。
2.事實發生日:109/1/17~109/1/17
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：租賃辦公室約439.3坪，停車位1個。
每單位價格：辦公室租金每坪每月新臺幣1,260元，停車位每個每月新臺幣4,000元。
交易總金額：(租賃總金額)：每月租金新臺幣557,518元。
使用權資產金額：31,201,254元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人:中華開發資本股份有限公司。
與公司之關係：關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因:基於業務上整體規劃，辦理辦公室原址租賃面積調整。
前次移轉之所有人與公司:經濟部工業局。
交易相對人間相互之關係：無。  
前次移轉日期：民國88年11月19日。
移轉金額：土地及建物每坪單價新臺幣255,179.74元，停車位每個單價1,751,400元。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件:每季支付一次，每次支付金額新臺幣1,672,554元。
契約限制條款及其他重要約定事項:無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
參考依據：依不動產估價師事務所出具之不動產估價報告書議定。
決策單位：董事會。
10.專業估價者事務所或公司名稱及其估價金額:
專業估價者事務所或公司名稱:歐亞不動產估價師聯合事務所。
估價金額 :辦公室每坪每月新臺幣1,328元，停車位每個每月新臺幣4,200元。
11.專業估價師姓名:
林築君。
12.專業估價師開業證書字號:
(106)高市估字第000109號。
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用。
17.會計師事務所名稱:
不適用。
18.會計師姓名:
不適用。
19.會計師開業證書字號:
不適用。
20.經紀人及經紀費用:
不適用。
21.取得或處分之具體目的或用途:
不適用。
22.本次交易表示異議之董事之意見:
無。
23.本次交易為關係人交易:是
24.董事會通過日期:
109年1月17日。
25.監察人承認或審計委員會同意日期:
不適用。
26.本次交易係向關係人取得不動產或其使用權資產:
是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
本案需待金融監督管理委員會核准裁撤台北市南港區三重路19-2號8樓
之非營業用辦公場所後，始簽訂新租賃契約。"
5, 109/01/20, 18:48:05, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告董事會解除經理人
競業禁止限制","　第
21 款	"," 109/01/20
","
1.董事會決議日:109/01/20
2.許可從事競業行為之經理人姓名及職稱:南怡君執行副總經理、吳忠懌副總經理
3.許可從事競業行為之項目:福盈科技化學股份有限公司董事
4.許可從事競業行為之期間:任職本公司經理人職務期間
5.決議情形（請依公司法第32條說明表決結果）:董事會決議通過解除
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無"
6, 109/01/20, 18:48:24, 張立荃, 資深副總經理, 02-27638800, 中華開發金控代子公司中華開發資本公告會計主管變動,"　第
8 款	"," 109/01/20
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:會計主管
2.發生變動日期:109/01/20
3.舊任者姓名、級職及簡歷:姚文伶，中華開發資本股份有限公司資深協理
4.新任者姓名、級職及簡歷:洪振詠，中華開發資本股份有限公司協理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:109/02/01
8.其他應敘明事項:無"
7, 109/01/20, 18:48:42, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告董事會解除經理人
競業禁止限制","　第
21 款	"," 109/01/20
","
1.董事會決議日:109/01/20
2.許可從事競業行為之經理人姓名及職稱:洪振詠協理
3.許可從事競業行為之項目:
開發創新管理顧問股份有限公司會計主管、中華開發創新加速股份有限公司會計主管
4.許可從事競業行為之期間:任職本公司經理人職務期間
5.決議情形（請依公司法第32條說明表決結果）:董事會決議通過解除
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無"
8, 109/01/20, 18:48:58, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告股東會重要決議
事項","　第
18 款	"," 109/01/20
","
1.股東臨時會日期:109/01/20
2.重要決議事項:同意解除本公司董事競業禁止之限制。
3.其他應敘明事項:依金融控股公司法第15條規定，本公司股東會職權由董事會行使。"
9, 109/01/20, 18:49:19, 張立荃, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告股東會通過解除
董事競業禁止之限制案","　第
21 款	"," 109/01/20
","
1.股東會決議日:109/01/20
2.許可從事競業行為之董事姓名及職稱:
(1)辜仲瑩/董事長
(2)Lionel de Saint-Exupery/董事
(3)何志傑/董事
(4)南怡君/董事
(5)楊文鈞/董事
(6)余珊蓉/董事
(7)游瑞德/董事
3.許可從事競業行為之項目:
因兼任其他公司職務而從事與本公司營業範圍相同或類似之行為。
4.許可從事競業行為之期間:任職本公司董事職務期間。
5.決議情形（請依公司法第209條說明表決結果）:
除有利害關係之董事迴避外，其餘出席董事同意通過。
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:不適用
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:
依金融控股公司法第15條規定，本公司股東會職權由董事會行使。"
