,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/09, 13:31:05, 洪福源, 副董事長, (02)27122211-8542, 公告本公司105年12月合併營業額,"　第
49 款	"," 106/01/09
","
1.事實發生日:106/01/09
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司105年12月合併營業額28,970,397仟元
6.因應措施:無
7.其他應敘明事項:
一、105年12月合併營業額與105年11月比較：
(一)與105年11月比較成長7.0％，其中量差增加2.1億元，售價差增加16.8億元。
(二)售量方面：
1.台化：增加5.5億元
主要11月ARO-2/3設備異常減產，PP廠仍在定檢，本月產銷均正常，PX、PP銷售量增加
3.5萬噸，影響10.9億元；萃餘油等回售台塑化增加3億元。另龍德PTA及PIA受汽電共
生鍋爐檢修影響，產銷量減少2.7萬噸，影響7.5億元；PS、ABS價格波動市場觀望，銷
售減少影響1.7億元。
2.台化寧波：減少3.6億元
主要PTA廠乾燥機等設備檢修，產銷量減少，及ABS行情變動大，客戶觀望出貨減少所致
(三)售價方面：
台化增加7.3億元，台化寧波增加6.2億元，福懋增加1.0億元：主要SM行情走高，帶動
PS、ABS售價上漲，及原料PX上漲與下游聚酯高開動率，PTA價格上漲所致。
二、105年12月合併營業額與104年12月比較：
(一)與104年12月比較成長10.7％，其中量差減少7.5億元，售價差增加35.5億元。
(二)售量方面：
1.台化：減少11.5億元
PTA、PIA受龍德汽電共生鍋爐檢修影響，產銷量減少3.4萬噸，影響7.5億元；彰化廠汽
電共生設備操作許可證未獲展延被迫停機，R棉等無蒸氣可用產銷量減少，影響4.9億元
；因應苯酚廠106年3月歲修，苯酚、丙酮提前備庫存，外售減少2.8億元。另OX價格上
揚銷售增加1.9萬噸，影響4.1億元。
2.福懋：減少2.1億元
秋冬季運動品牌訂單不如預期，銷售量較去年減少。
3.越南FIC：增加3.5億元
全力促銷，推廣特殊規格品，產銷量增加。
4.台化寧波：增加3.0億元
主要苯酚廠開動率較104年提升，產銷量增加1.1萬噸，影響2.4億，ABS增加售量2,500噸
，影響1.0億。
(三)售價方面：
台化增加17.7億元，主要是原油上漲，石化產品價格回升明顯，ABS增加約427美元/噸、
SM增加約302美元/噸；台化寧波增加13.0億元，台化出光增加2.1億元，也是PS、ABS、
PC及丙酮售價大幅提昇；福懋增加1.1億元，主要是油品價格提高。"
1, 106/01/09, 13:32:37, 洪福源, 副董事長, (02)27122211-8542, 公告本公司105年第4季自結合併損益,"　第
49 款	"," 106/01/09
","
1.事實發生日:106/01/09
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司105年第4季自結合併損益
6.因應措施:無
7.其他應敘明事項:
一、105年第4季自結合併損益與105年第3季比較：
(一)105年第4季營業額與105年第3季比較成長2.8％，
其中量差減少19.2億元，售價差增加41.7億元。
1.售量方面：
(1)台化：減少38.8億元。
第4季因PP廠定檢，及ARO-2/3、龍德汽電鍋爐異常，影響PP、PX、PTA、PIA產銷
量共計7萬噸，減少20.7億元；彰化廠汽電共生設備操作許可未獲展延被迫停機，
R棉、耐隆粒等無蒸氣可用產銷量減少，影響18.6億元；苯酚、丙酮因應106年3月
歲修，提前備庫存銷售減少1.5萬噸，影響3億元。另OX需求增加，銷售量增加3萬
噸，影響6.8億元。
(2)台化寧波：增加12.0億元
主要第3季苯酚廠定檢，PTA廠配合杭州G20峰會降載生產影響，第4季產銷正常。
(3)台化出光：增加7.6億元
第3季PC廠定檢，第4季生產正常，產銷量提升。
2.售價方面：
台化增加22.1億元、台化寧波增加14.3億元、越南FIC增加1.4億元、台灣醋酸增加
1.1億元。主要係在市場追價下SM價格上漲，PS、ABS售價連帶上揚，加上PIA需求
增加價格上漲所致。
(二)105年第4季合併稅前淨利113.3億元與105年第3季比較，
減少65.2億元，衰退36.5%，主要為：
1.營業利益減少12.2億元：
第4季主要受到PP廠、PABS廠定檢，彰化廠汽電共生設備操作許可未獲展延，產線停
頓固定費用無法攤出，以及龍德鍋爐異常檢修等定檢費用結算因素，導致石化品售
價雖較第3季上揚，但整體營業利益卻呈衰退現象。
2.營業外淨收益減少53億元：
(1)現金股利減少62.3億元，主要第3季台化及福懋分別認列46.2億元、16.1億元
現金股利。
(2)資產減損增加7.8億元，主要為麥寮PTA-2及彰化廠部分閒置設備減損。
(3)權益法投資收益增加10.7億元；主要塑化增加11.5億元。
(4)兌換損失減少8.6億元；主要台幣第4季匯率走貶所致。
(第3季兌損11.3億元，第4季兌損2.7億元)
(三)105年第4季歸屬母公司稅後利益為88億9,691萬元，每股稅後盈餘1.52元，比
105年第3季減少1.04元，若不計現金股利影響，公司第3季與第4季每股盈餘表現約
當相同。
二、105年度自結合併損益與104年度比較：
(一)105年度營業額，與104年度比較衰退3.1％，
其中量差增加47.2億元，售價差減少148.6億。
1.售量方面：
(1)台化：減少17.3億元
105年主要係苯酚廠定檢、ARO-2/3廠異常減產，龍德鍋爐異常，影響PX、PTA、
PIA、苯酚產銷量，共減少約4萬噸，影響10.1億元；彰化廠汽電共生設備操作展延
未獲許可被迫停機，R棉、耐隆粒等產銷量減少，影響13.4億元；萃餘油、去丁烷油
及重芳香烴油等回售台塑化共減少8.2億元。另SM、ABS、OX下游追補庫存，銷售量
增加3.9萬噸，影響13.9億元。
(2)越南FIC：增加47.7億元
自105年2月VN3等各項擴建逐步完成陸續投產，產銷量增加所致。
(3)台化寧波：增加43.4億元
主要苯酚廠104年4月份始開始銷售，105年全年銷售，銷售量增加17.4萬噸，影響
40.4億元，及ABS行情攀升吸引買盤，銷售增加12.4億元；另配合杭州G20峰會PTA降
載生產，及省網要求發電機組調停，影響8.9億元。
(4)福懋：減少14.5億元
由於服飾品牌針織取代平織趨勢持續增加，銷售量較去年減少。
(5)台灣醋酸：減少6.8億元
主要係105年醋酸廠3~4月定檢，產銷量減少。
(6)台化出光：減少5.2億元
主要係105年4~5月CO原料供應減少，影響產銷量。
2.售價方面：
雖然105年油價築底回升，但原料、成品平均售價並未回復至104年年均水準，其中
ABS下降114美元/噸，PP下降130 美元/噸，苯酚下降64美元/噸，SM下降37美元/噸，
PX下降49美元/噸。
(二)105年度合併稅前淨利546.3億元與104年度比較，
增加186.3億元，成長51.8％，主要為：
1.營業利益增加140.7億元：
105年成品售價隨油價逐步上揚，除石化品與原料成本利差拉大外，公司推展高值化
產品亦展成效，尤其PIA獲利增加13.4億元、PP、PC等 5.8億元，及節能減排改善效
益貢獻4.8億元。
2.營業外淨收益增加45.6億元：
(1)權益法投資收益增加67.7億元；最主要係塑化增加69.1億元。
(2)現金股利增加29.6億元，主要係台塑、南亞、南科等現金股利，及合併福懋現金
股利均較去年增加。
(3)兌換盈餘減少32.1億元，主要104年台幣匯率走貶，105年走升(12月反向走貶)，
兌盈減少34.4億元。
(4)資產減損增加9.9億元；主要為麥寮PTA-2及彰化廠部分閒置設備減損，及福懋(科)
認列南亞光電減損所致。
(5)釋股利益減少9.7億元，主要104年出售塑化、南科等股票所致。
(三)105年度歸屬母公司稅後利益為438億8,113萬元，每股稅後盈餘7.51元，比104年度
增加2.79元，成長59.1%。"
2, 106/01/23, 11:14:17, 洪福源, 副董事長, (02)27122211-8542, 澄清媒體有關本公司投資計畫之報導,"　第
49 款	"," 106/01/23
","
1.事實發生日:106/01/23
2.公司名稱:台灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:工商時報等媒體
6.報導內容:
台塑集團六輕擴建計畫屢遭刁難，為讓高值化投資佈局延續，台化擬前進大陸
寧波。相關報導。
7.發生緣由:澄清媒體報導
8.因應措施:發佈重大訊息澄清
9.其他應敘明事項:
本公司為了永續經營考量，需作長期的發展佈局，所以進行各項投資機會評估，
本案目前仍在評估階段，本公司尚未正式決定進行投資，特此澄清。"
3, 106/02/10, 13:31:15, 洪福源, 副董事長, (02)27122211-8542, 公告本公司106年1月合併營業額,"　第
49 款	"," 106/02/10
","
1.事實發生日:106/02/10
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司106年1月合併營業額30,067,100仟元
6.因應措施:無
7.其他應敘明事項:
一、106年1月合併營業額與105年12月比較：
(一)與105年12月比較成長3.8％，其中量差增加1.4億元，售價差增加9.5億元。
(二)售量方面：
1.台化：增加4.8億元
最主要105年12月PTA及PIA受龍德汽電共生鍋爐檢修影響產量減少，本月產銷正常，
銷售量增加3.3萬噸，影響9.9億元；PX、苯酚、R棉價格上漲，銷售增加5.0億元；萃
餘油回售台塑化增加0.8億元。另外因逢春節假期，OX、SM、PS、ABS下游買氣減弱，
影響10.8億元。
2.越南FIC：減少2.0億元
適逢春節假期，客戶減量下單銷售量減少。
3.台化出光：減少0.9億元
春節前需求減且工作天數短，策略性減少銷售量。
(三)售價方面：
台化增加8.4億元，台化寧波增加2.2億元：主要係SM行情持續走高，帶動PS、ABS售價
上漲，及PTA因原料PX上漲與下游聚酯高開動率，價格上揚。
二、106年1月合併營業額與105年1月比較：
(一)與105年1月比較成長22.1％，其中量差增加3.8億元，售價差增加50.6億元。
(二)售量方面：
1.台化：增加1.7億元
PX產銷調整，銷售增加2.8萬噸，影響7.6億元；OX價格上揚銷售增加1.2萬噸，影響2.5
億元；105年1月PIA定檢，本月產銷正常，銷售量增加1.6億元；萃餘油等回售台塑化增
加5.6億元。另外SM、PTA、丙酮產銷調節庫存，共減少銷售3.3萬噸，影響7.1億元；彰
化廠汽電共生設備操作許可未獲展延被迫停機，R棉等產銷量減少，影響4.9億元；適逢
春節假期PS、ABS下游買氣弱，影響3.9億元。
2.台化寧波：增加4.4億元
主要PTA廠、苯酚廠開動率較105年提升，產銷量增加3.1萬噸，影響5.7億，另春節假期
ABS下游買氣減弱，影響1.1億元。
3.越南FIC：增加2.1億元
推廣特殊規格品，全力促銷產銷量增加。
4.福懋：減少4.1億元
成衣服飾景氣差，同業競銷及春節假期工作天數減少，銷售量較去年減少。
(三)售價方面：
台化增加30.7億元，台化寧波增加16.0億元，台化出光增加2.1億元，主要係原油價格
較去年同期上漲65%，石化品價格明顯回升，且市場需求增加，ABS增加約566美元/噸、
SM增加約348美元/噸、PS增加約262美元/噸、PIA增加約734美元/噸。"
4, 106/03/07, 13:31:08, 洪福源, 副董事長, (02)27122211-8542, 公告本公司106年2月合併營業額,"　第
49 款	"," 106/03/07
","
1.事實發生日:106/03/07
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司106年2月合併營業額29,675,702仟元
6.因應措施:無
7.其他應敘明事項:
一、106年2月合併營業額與106年1月比較：
(一)與106年1月比較衰退1.3％，其中量差減少12.6億元，售價差增加8.7億元。
(二)售量方面：
1.台化：減少6.6億元
1月雖有農曆春節影響，但2月交運天數仍較1月份少，PX、PTA銷售量減少1.6萬噸，
影響3.9億元；配合3月苯酚廠歲修，酚酮減少外售備庫存，影響2.7億元；PP因設備
異常檢修，銷售減少1.8億元；萃餘油回售台塑化減少1.3億元。另OX、BZ、ABS因價
格上揚及客戶回補庫存，增加銷售3.1億元。
2.台化寧波：減少7.8億元
營運天數較1月減少，客戶減量下單銷售量減少。
3.越南FIC：增加2.1億元
農曆春節結束，客戶恢復下單。
(三)售價方面：
台化增加5.3億元，台化寧波增加2.3億元：由於油價在OPEC與非OPEC拉距中持穩，及
客戶回補庫存，石化品價格與原料成本維持有利的價差，雖然2月SM價格上下波動大，
但隨著第二季大廠歲修，價格仍可獲得支撐。
二、106年2月合併營業額與105年2月比較：
(一)與105年2月比較成長32.5％，其中量差增加15.2億元，售價差增加57.5億元。
(二)售量方面：
1.台化：增加5.2億元
由於去年農曆春節在2月放假9天，今年同期工作日數較長，且原料與成品行情上漲，
市況較去年佳，PX、OX、BZ、PS、ABS銷售增加3.4萬噸，影響8.6億元。另SM因觸媒反
應衰退，產銷量減少6,000噸，影響1.9億元；PP廠設備異常檢修，銷售減少1.2億元。
2.越南FIC：增加4.7億元
擴建設備投產及全力促銷，產銷量較去年增加。
3.台化寧波：增加4.2億元
主要PTA廠去年配合定檢(4月)減量銷售，本月產銷正常，影響2.8億元，及熱電廠、苯
酚廠開動率較去年提升，PS市況轉佳，銷售共增加1.4億元。
4.台灣醋酸：增加1億元
105年醋酸廠配合3月大修，減量銷售以備庫存，今年產銷正常。
(三)售價方面：
台化增加37.5億元，台化寧波增加14.9億元，台化出光增加2.0億元，越南FIC增加1.4億
元，主要係油價與成品價格均較去年同期大幅提升所致。"
5, 106/03/10, 17:35:09, 洪福源, 副董事長, (02)27122211-8542, 說明媒體有關本公司彰化廠復工相關報導,"　第
49 款	"," 106/03/10
","
1.事實發生日:106/03/10
2.公司名稱:台灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:各媒體
6.報導內容:環保署訴願會決定撤銷彰縣府處分並另做適法處分
7.發生緣由:說明媒體報導
8.因應措施:發佈重大訊息說明
9.其他應敘明事項:
環保署訴願會決定，彰化縣政府應撤銷原行政處分，本公司三座鍋爐回復到當初
申請展延狀態，確定縣府確有行政違法，是否復工，仍需視彰化縣政府另作適法
之處分而定。"
6, 106/03/15, 15:45:35, 洪福源, 副董事長, (02)27122211-8542, 擬增加投資台塑資源股份有限公司,"　第
49 款	"," 106/03/15
","
1.事實發生日:106/03/15
2.公司名稱:臺灣化學纖維股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:擬增加投資關係人台塑資源股份有限公司
6.因應措施:不適用
7.其他應敘明事項:
本公司轉投資事業「台塑資源股份有限公司」為拓展投資礦源及充實營運資金，
擬辦理現金增資美金2億2,000萬元(約折合新台幣68億2,000萬元)，本公司擬依原
持股比例25％，再增加投資該公司美金5,500萬元，增資後本公司累計投資總額約
折合新台幣58億6,750萬元，惟本案尚需經本公司106年3月17日董事會決議通過。"
7, 106/03/17, 16:57:10, 洪福源, 副董事長, (02)27122211-8542, 董事會決議股利分派,"　第
14 款	"," 106/03/17
","
1. 董事會決議日期：106/03/17
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：5.60000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：32,822,643,230
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
8, 106/03/17, 16:58:36, 洪福源, 副董事長, (02)27122211-8542, 公告本公司董事會決議召開股東會相關事宜,"　第
17 款	"," 106/03/17
","
1.董事會決議日期:106/03/17
2.股東會召開日期:106/06/09
3.股東會召開地點:台北市敦化北路100號王朝大酒店2樓國際大會堂
4.召集事由一、報告事項:
一.105年度營業報告。
二.審計委員會審查105年度決算表冊報告。
三.本公司分派105年度員工酬勞報告。
5.召集事由二、承認事項:
一.為依法提出本公司105年度決算表冊，請 承認案。
二.為依法提出本公司105年度盈餘分派之議案，請 承認案。
6.召集事由三、討論事項:
一.為擬修正本公司「取得或處分資產處理程序」，請  公決案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:106/04/11
11.停止過戶截止日期:106/06/09
12.其他應敘明事項:
依公司法第172條之1規定，訂定自106年4月5日起至4月14日止
於本公司股務組受理股東提案。"
9, 106/03/17, 16:59:42, 洪福源, 副董事長, (02)27122211-8542," 公告本公司董事會通過對台朔重工公司106年第二季
資金貸與金額達最近期財務報表淨值2.50%","　第
23 款	"," 106/03/17
","
1.事實發生日:106/03/17
2.接受資金貸與之:
(1)公司名稱:台朔重工
(2)與資金貸與他人公司之關係:
採權益法評價之被投資公司
(3)資金貸與之限額(仟元):63998113
(4)原資金貸與之餘額(仟元):2000000
(5)本次新增資金貸與之金額(仟元):8000000
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):10000000
(8)本次新增資金貸與之原因:
營運周轉
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):19802216
(2)累積盈虧金額(仟元):862298
5.計息方式:
按日計息
6.還款之:
(1)條件:
貸款期限1年，借款人得隨時還款
(2)日期:
未定
7.迄事實發生日為止，資金貸與餘額(仟元):
47083616
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
14.71
9.公司貸與他人資金之來源:
其他
10.其他應敘明事項:
貸與他人資金之來源為公司自有資金，本次資金貸與
僅係提報董事會通過之可貸出金額，實際尚未動撥。"
