,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/16, 17:34:50, 江百宏, 董事長室特別助理, 03-5795678分機3676, 補充審議股份轉換案之更新合理性意見書,"　第
51 款	"," 107/01/16
","
1.事實發生日:107/01/16
2.公司名稱:矽品精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:
本公司審計委員會及董事會就股份轉換案之更新合理性意見書進行補充審議：
一、本公司擬召開107年度第一次股東臨時會之日期距本公司董事會決議通過並
簽署「共同轉換股份協議」之日期已經過一段時間；目前該股份轉換案之現金
對價除因本公司105年發放股利及以資本公積發放現金而調整為新台幣（下同）
51.2元，本公司及日月光半導體製造股份有限公司依共同轉換股份協議無須就
該現金對價為其他調整，而本公司審計委員會為維護股東權益且為審慎行使併
購特別委員會之職權，仍委請獨立專家徐坤光會計師協助就本公司普通股股權
之公平價值及股份轉換對價之合理性提供更新意見。
二、依據徐坤光會計師出具之更新合理性意見書，其評估本公司普通股每股價
值之合理區間為35.75元至58.99元之間，確認「共同轉換股份協議」所約定之
股份轉換現金對價（51.2元）仍落在合理區間內，應屬合理，故本公司審計委
員會全體出席委員無異議同意審計委員會於105年6月30日之審議結果並未改變
，且將審計委員會審議結果併同獨立專家出具之更新合理性意見書提報於本公
司董事會及股東會；董事會全體出席董事亦無異議同意審計委員會之審議結果。"
1, 107/01/24, 11:56:10, 江百宏, 董事長室特別助理, 03-5795678分機3676, 說明自由電子報之報導,"　第
51 款	"," 107/01/24
","
1.事實發生日:107/01/24
2.公司名稱:矽品精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:自由電子報
6.報導內容:「 矽品4/17停止交易、新公司4/30擬掛牌交易上市」
7.發生緣由:關於媒體報導「本公司暫定於4/17停止交易，新設投資控股公司預計
4/30掛牌上市…」，上述日期為暫定日期，待2/12股東臨時會通過股份轉換案後，
董事會將再決議後續事宜再行公告。
8.因應措施:無
9.其他應敘明事項:無"
2, 107/01/26, 14:00:07, 江百宏, 董事長室特別助理, 03-5795678分機3676, 公告本公司106年第四季營運結果自結數,"　第
51 款	"," 107/01/26
","
1.事實發生日:107/01/26
2.公司名稱:矽品精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:
本公司公佈106年第四季合併營業收入為216.2億，較上一季減少3.3億、較去年同期
減少5.5億；毛利率為20.7%，較上一季減少1.2%、較去年同期減少2.9%；稅後淨利
為14.9億，較上一季減少7.7億、較去年同期減少13.4億；基本每股盈餘為新台幣
0.48元，上一季為0.72元，去年同期為0.91元；稀釋後每股盈餘為新台幣0.48元，
上一季為0.71元，去年同期為0.89元。
106年度合併營業收入為835.5億，較去年851.1億減少1.8%；毛利率為20.1%，
較去年22.7%減少2.6%；稅後淨利為69億，較去年99.3億減少30.5%；稅後淨利率
為8.3%，較去年11.7%減少3.4%；基本每股盈餘為新台幣2.21元，去年為3.19元；
稀釋後每股盈餘為新台幣1.86元，去年為2.68元。
相關財務資訊，請參閱本公司網站。"
3, 107/02/07, 18:06:57, 江百宏, 董事長室特別助理, 03-5795678分機3676," 代子公司矽品科技(蘇州)有限公司公告取得營業用機器設備
達五億元","　第
20 款	"," 107/02/07
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
營業用機器設備
2.事實發生日:106/7/21~107/2/7
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
取得2批
每批平均單價：355,352,669元，
交易總金額：710,705,338元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：KULICKE & SOFFA PTE LTD 
與公司之關係：無。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
電匯。
契約限制條款：無。
其他重要約定事項：無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：比價/議價。
價格決定之參考依據：參考歷年交易資料和市場行情。
決策單位：依公司內部核決權限決定。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
無
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
營業用途
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無"
4, 107/02/12, 14:14:47, 江百宏, 董事長室特別助理, 03-5795678分機3676, 公告本公司107年第1次股東臨時會決議事宜,"　第
18 款	"," 107/02/12
","
1.股東臨時會日期:107/02/12
2.重要決議事項:
本公司擬與日月光半導體製造股份有限公司共同進行股份轉換，使新設之「日月光
投資控股股份有限公司」百分之百取得本公司及日月光半導體製造股份有限公司之
全部股份，且本公司及日月光半導體製造股份有限公司終止股份上市，提請股東會
決議通過「共同轉換股份協議」、「共同轉換股份協議增補協議」及本股份轉換案。
表決時出席股東表決權數：2,842,475,081權
(含以電子方式行使表決權數：1,085,322,631權)
贊成權數：2,550,718,452權，占出席股東表決權數 89.73 %、占已發行股份總數
81.84 %
反對權數：291,411權，占出席股東表決權數 0.01 %
無效權數：0權，占出席股東表決權數 0 %
棄權及未投票權數：291,465,218權，占出席股東表決權數10.25 %
本案異議股東不計入出席股東表決權數：18,488,393權
本案照原案表決通過。
3.其他應敘明事項:無"
5, 107/02/12, 14:15:54, 江百宏, 董事長室特別助理, 03-5795678分機3676," 董事會決議本公司與日月光半導體製造股份有限公司共同
進行股份轉換案之股份轉換基準日事宜","　第
51 款	"," 107/02/12
","
1.事實發生日:107/02/12
2.公司名稱:矽品精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司107年2月12日董事會重要決議事項如下：
一、本公司於民國（下同）107年2月12日經股東臨時會決議通過與日月光半導體
製造股份有限公司（下稱「日月光公司」）共同以股份轉換方式，由日月光公司
申請新設成立「日月光投資控股股份有限公司」（下稱「新設控股公司」），並
由新設控股公司取得本公司及日月光公司之全部已發行股份；於股份轉換完成後
，本公司及日月光公司將同時成為新設控股公司百分之百持股之子公司，且本公
司及日月光公司終止股份上市（下稱「本案」）。
二、茲訂定本案相關時程如下：
(1)普通股最後交易日：107年4月17日
(2)普通股停止市場買賣日期：107年4月18日至107年4月30日
(3)普通股最後過戶日：107年4月19日
(4)普通股停止過戶期間：107年4月20日至107年4月30日
(5)股份轉換基準日：107年4月30日
(6)普通股終止上市日期：107年4月30日
三、本案相關時程及股份轉換基準日若遇天災等不可抗力之因素、主管機關要求
或其他依共同轉換股份協議約定需更動之情事，授權董事長得視事實需要調整本
案相關時程、股份轉換基準日及全權辦理相關事宜。
6.因應措施:無
7.其他應敘明事項:無"
6, 107/03/23, 17:09:27, 江百宏, 董事長室特別助理, 03-5795678分機3676, 公告本公司取得營業用機器設備達十億元,"　第
20 款	"," 107/03/23
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
營業用機器設備
2.事實發生日:106/8/3~107/3/23
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
取得6批
每批平均單價：206,853,183元，
交易總金額：1,241,119,100元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：KULICKE & SOFFA PTE LTD 
與公司之關係：無。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
電匯。
契約限制條款：無。
其他重要約定事項：無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：比價/議價。
價格決定之參考依據：參考歷年交易資料和市場行情。
決策單位：依公司內部核決權限決定。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
無
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
營業用途
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無"
7, 107/03/27, 14:03:54, 江百宏, 董事長室特別助理, 03-5795678分機3676," 公告取得交易所核准日月光投資控股股份有限公司股票於
107年4月30日上市，暨於同日本公司股票終止上市","　第
51 款	"," 107/03/27
","
1.事實發生日:107/03/27
2.公司名稱:矽品精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司於107年2月12日股東臨時會決議通過與日月光半導體製造股份有限公司
(下稱「日月光」)共同以股份轉換方式，新設成立「日月光投資控股股份有限
公司」(下稱「日月光投控」)，本公司及日月光並成為其百分之百持股之子公
司案。本公司依計畫向臺灣證券交易所申請本公司及日月光之股票於107年4月
30日終止上市買賣，暨由日月光投控股票自同日起上市買賣，業經臺灣證券交
易所107年3月26日臺證上一字第10700042861號函核准在案，日月光投控掛牌
上市產業類別及證券代號分別為「半導體業」及「3711」。
6.因應措施:無
7.其他應敘明事項:無"
8, 107/03/27, 18:51:58, 江百宏, 董事長室特別助理, 03-5795678分機3676," 公告本公司民國106年度海外財務報告因適用兩地會計原則
不一致之差異內容說明相關事宜","　第
47 款	"," 107/03/27
","
1.事實發生日:107/03/27
2.財務報告年度季別:民國106年度
3.本國上市有價證券採用之會計原則(請以中文輸入):金融監督管理委員會
認可之國際財務報導準則（Taiwan IFRS）
4.本國上市有價證券財務資訊之差異項目及金額(請以中文輸入):
本公司民國106年度合併綜合損益為新台幣7,592,131仟元，稅後基本每股盈餘為新
台幣2.21元，稀釋每股盈餘為新台幣1.86元。民國106年12月31日，本公司之合併資
產總額為新台幣120,886,855仟元，合併負債總額為新台幣52,567,063仟元，合併股
東權益為新台幣68,319,792仟元。
5.境外發行有價證券採用之會計原則(請以中文輸入):
國際會計準則理事會發布生效之國際財務報導準則（IFRS）
6.境外發行有價證券財務資訊之差異項目及金額(請以中文輸入):
本公司民國106年度合併綜合損益為新台幣7,750,591仟元，稅後基本每股盈餘為新
台幣2.30元，稀釋每股盈餘為新台幣1.94元。民國106年12月31日，本公司之合併資
產總額為新台幣120,825,916仟元，合併負債總額為新台幣53,407,881仟元，合併股
東權益為新台幣67,418,035仟元。
7.差異原因(請以中文輸入):
因編製中華民國及美國兩地財務報告所採用會計原則不一致之差異項目，主係未分配
盈餘加徵10%營利事業所得稅。
8.其他應敘明事項:
詳細內容請參考本公司向美國證管會申報之2017年英文年報 (Form 20-F)。"
9, 107/04/16, 16:54:56, 江百宏, 董事長室特別助理, 03-5795678分機3676, 本公司代子公司矽品電子(福建)有限公司公告取得廠房新建工程,"　第
20 款	"," 107/04/16
","
1.契約種類:廠房營建工程
2.事實發生日:107/4/16~107/4/16
3.契約相對人及其與公司之關係:
中國二十冶集團有限公司，與公司關係：無
4.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
總金額：人民幣  186,306仟元; 折合新台幣 866,511仟元；
契約起迄日期：107年4月16日至108年6月30日
限制條款及其他重要約定事項：無
5.專業估價者事務所或公司名稱及其估價結果:
不適用
6.不動產估價師姓名:
不適用
7.不動產估價師開業證書字號:
不適用
8.取得之具體目的:
廠房建設
9.本次交易表示異議之董事意見:
無
10.本次交易為關係人交易:否
11.董事會通過日期:
不適用
12.監察人承認或審計委員會同意日期:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.其他敘明事項:
無"
