,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/18, 17:25:45, 羅仁傑, 財務會計部副總, (02)2299-6000," 代子公司ECLAT CAYMAN ISLANDS HOLDINGS公告
董事會新增資金貸與金額達新台幣一千萬元且達
本公司最近期財務報表淨值百分之二以上","　第
23 款	"," 107/01/18
","
1.事實發生日:107/01/18
2.接受資金貸與之:
(1)公司名稱:ECLAT TEXTILE CO.,LTD.(VIETNAM)
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):32250
(5)本次新增資金貸與之金額(仟元):-2490
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):29760
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:ECLAT FABRICS (VIETNAM) CO.,LTD.
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):387000
(5)本次新增資金貸與之金額(仟元):-29880
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):357120
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:COLLTEX GARMENT MFY CO.,LTD.(VN)
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):225750
(5)本次新增資金貸與之金額(仟元):-17430
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):208320
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:E-TOP (VIETNAM) CO.,LTD.
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):274125
(5)本次新增資金貸與之金額(仟元):-21165
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):252960
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:ECLAT ENTERPRISE CO.,LTD.
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):32250
(5)本次新增資金貸與之金額(仟元):-2490
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):29760
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:ECLAT TEXTILE (CAMBODIA) CO.,LTD.
(2)與資金貸與他人公司之關係:
儒鴻企業(股)公司透過子公司GARND ELITE HOLDINGS INC.
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):220913
(5)本次新增資金貸與之金額(仟元):-17057
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):203856
(8)本次新增資金貸與之原因:
公司營運週轉使用
(1)公司名稱:TAI-YUAN GARMENTS CO.,LTD.
(2)與資金貸與他人公司之關係:
ECLAT CAYMAN ISLANDS HOLDINGS
持股100%之子公司
(3)資金貸與之限額(仟元):2966431
(4)原資金貸與之餘額(仟元):209625
(5)本次新增資金貸與之金額(仟元):-16185
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):193440
(8)本次新增資金貸與之原因:
公司營運週轉使用
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):3856926
(2)累積盈虧金額(仟元):-329735
5.計息方式:
由財務部以不得低於本公司向金融機構或其他企業所借入之
長、短期借款平均利率機動調整
6.還款之:
(1)條件:
於貸款到期時應還清本息
(2)日期:
以不超過二年為原則，並得採分次撥貸方式；如係採分次撥貸時，
以不超過一年之期間內分次撥貸，各次撥貸之資金貸與到期日，
為首次動支之資金貸與到期日
7.迄事實發生日為止，資金貸與餘額(仟元):
1275216
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
9.10
9.公司貸與他人資金之來源:
子公司本身、金融機構
10.其他應敘明事項:
(1)ECLAT TEXTILE CO.,LTD.(VIETNAM)之資本654,720仟元,累積虧損(5,734)仟元
(2)ECLAT FABRICS (VIETNAM) CO.,LTD.之資本1,190,400仟元,累積盈餘301,802仟元
(3)COLLTEX GARMENT MFY CO.,LTD.(VN)之資本499,968仟元,累積虧損(33,667)仟元
(4)E-TOP (VIETNAM)CO.,LTD.之資本1,071,360仟元,累積虧損(10,943)仟元
(5)ECLAT ENTERPRISE CO.,LTD.之資本30仟元,累積虧損(988)仟元
(6)ECLAT TEXTILE (CAMBODIA) CO.,LTD.之資本238,080仟元,累積虧損(312,616)仟元
(7)TAI-YUAN GARMENTS CO.,LTD.之資本202,368仟元,累積虧損(267,589)仟元"
1, 107/01/18, 17:27:33, 羅仁傑, 財務會計部副總, (02)2299-6000," 公告本公司對子公司背書保證餘額達公開發行公司資金貸與
及背書保證處理準則第二十五條第一項第三款、第四款","　第
22 款	"," 107/01/18
","
1.事實發生日:107/01/18
2.被背書保證之:
(1)公司名稱:ECLAT CAYMAN ISLANDS HOLDINGS
(2)與提供背書保證公司之關係:
本公司持有100%股份之子公司
(3)背書保證之限額(仟元):4202323
(4)原背書保證之餘額(仟元):1564125
(5)本次新增背書保證之金額(仟元):-120765
(6)迄事實發生日止背書保證餘額(仟元):1443360
(7)被背書保證公司實際動支金額(仟元):491040
(8)本次新增背書保證之原因:
本公司通過107年度背書保證金額，以因應子公司ECLAT CAYMAN ISLANDS HOLDINGS
之資金需求。
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):3811810
(2)累積盈虧金額(仟元):-125369
5.解除背書保證責任之:
(1)條件:
董事會通過108年度背書保證金額或依合約條件
(2)日期:
董事會通過108年度背書保證金額或依合約條件
6.背書保證之總限額(仟元):
7003872
7.迄事實發生日為止，背書保證餘額(仟元):
1443360
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
10.30
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
37.52
10.其他應敘明事項:
無"
2, 107/01/18, 17:28:20, 羅仁傑, 財務會計部副總, (02)2299-6000," 代重要子公司ECLAT CAYMAN ISLANDS HOLDINGS
公告董事會決議通過減資彌補虧損","　第
11 款	"," 107/01/18
","
1.董事會決議日期:107/01/18
2.減資緣由:減資彌補虧損
3.減資金額:美金4,325,543元
4.消除股份:4,325,543股
5.減資比率:3.38%
6.減資後股本:美金123,759,481元
7.預定股東會日期:不適用
8.預計減資新股上市後之上市普通股股數:不適用
9.預計減資新股上市後之上市普通股股數占已發行普通股比率
（減資後上市普通股股數/減資後已發行普通股股數）:不適用
10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，
請說明股權流通性偏低之因應措施:不適用
11.其他應敘明事項:主係配合轉投資公司無錫優妮姿等結束營運，辦理減資彌補
虧損"
3, 107/02/09, 10:40:47, 羅仁傑, 財務會計部副總, (02)2299-6000, 澄清媒體107年2月9日之報導,"　第
51 款	"," 107/02/09
","
1.事實發生日:107/02/09
2.公司名稱:儒鴻企業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報C5版
6.報導內容:儒鴻表示...，目前儒鴻越南美春廠二期與展鵬廠三期，將規劃今
年第2季投產，未來逐步拉高稼動率之下，法人估計，全年度營收上看年成長15%。
7.發生緣由:媒體報導有關法人估計本公司全年度營收變動情形，本公司不予評
論。由於本公司依規定免公告財務預測，實際財務資訊請參閱公開資訊觀測站
之公告內容。
8.因應措施:無。
9.其他應敘明事項:無。"
4, 107/03/15, 17:04:09, 羅仁傑, 財務會計部副總, (02)2299-6000, 公告本公司107/03/15董事會決議召開107年股東常會,"　第
17 款	"," 107/03/15
","
1.董事會決議日期:107/03/15
2.股東會召開日期:107/06/14
3.股東會召開地點:苗栗縣後龍鎮溪洲里三好路３９號本公司溪洲廠三樓會議廳
4.召集事由一、報告事項:
(1)一○六年度營業報告。
(2)審計委員會審查一○六年度決算表冊報告。
(3)一○六年度員工酬勞提撥報告。
(4)訂定本公司「企業社會責任實務守則」報告。
5.召集事由二、承認事項:
(1)承認一○六年度營業報告書及財務報表案。
(2)承認一○六年度盈餘分配案。
6.召集事由三、討論事項:無。
7.召集事由四、選舉事項:改選董事案。
8.召集事由五、其他議案:解除本公司新任董事競業禁止之限制案。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:107/04/16
11.停止過戶截止日期:107/06/14
12.其他應敘明事項:無。"
5, 107/03/15, 17:05:13, 羅仁傑, 財務會計部副總, (02)2299-6000, 董事會決議股利分派,"　第
14 款	"," 107/03/15
","
1. 董事會決議日期：107/03/15
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：9.50000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：2,606,487,555
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
6, 107/03/15, 17:06:57, 羅仁傑, 財務會計部副總, (02)2299-6000," 董事會通過Eclat Fabrics(Vietnam) Co., Ltd.擴廠案","　第
51 款	"," 107/03/15
","
1.事實發生日:107/03/15
2.公司名稱:Eclat Fabrics(Vietnam) Co., Ltd.
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:間接持股100%
5.發生緣由:為滿足訂單需求與縮短產品交期，本公司董事會通過
Eclat Fabrics(Vietnam) Co., Ltd.擴廠案。
6.因應措施:本投資案預計投入美金一千一百萬元，用以投資機器、整建及機電設備，
資金需求全數係由Eclat Fabrics (Vietnam) Co., Ltd.向銀行融資籌措。
7.其他應敘明事項:無。"
7, 107/03/16, 17:36:26, 羅仁傑, 財務會計部副總, (02)2299-6000, 本公司受邀參加永豐金證券舉辦之法人說明會,"　第
12 款	"," 107/03/20
","
符合條款第四條第XX款：12
事實發生日：107/03/20
1.召開法人說明會之日期：107/03/20
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：台北市重慶南路一段2號(台開大樓22樓會議廳)
4.法人說明會擇要訊息：本公司受邀參加永豐金證券舉辦之法人說明會，會中說明本公司106年第4季經營成果
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 107/05/03, 17:40:22, 羅仁傑, 財務會計部副總, (02)2299-6000, 本公司董事會通過對「儒鴻教育基金會」捐贈案,"　第
43 款	"," 107/05/03
","
1.事實發生日:107/05/03
2.捐贈原由:為落實企業社會責任，從事公益性教育事業
3.捐贈金額:新台幣200萬元
4.受贈對象:儒鴻教育基金會
5.與公司關係:由本公司參與捐助設立
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:不適用
8.其他應敘明事項:無"
9, 107/06/07, 13:41:27, 羅仁傑, 財務會計部副總, (02)2299-6000, 本公司受邀參加凱基證券舉辦之法人說明會,"　第
12 款	"," 107/06/08
","
符合條款第四條第XX款：12
事實發生日：107/06/08
1.召開法人說明會之日期：107/06/08
2.召開法人說明會之時間：15 時 30 分 
3.召開法人說明會之地點：苗栗縣後龍鎮溪洲里三好路39號
4.法人說明會擇要訊息：本公司受邀參加凱基證券舉辦之法人說明會，會中說明本公司107年第1季經營成果及營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
