,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/20, 13:39:00, 黃建智, 執行副總經理, 07-8021111 ext:2003," 代子公司中龍鋼鐵公司公告生產部門副總經理暨
代理發言人變動","　第
8 款	"," 109/01/20
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:生產部門副總經理暨代理發言人
2.發生變動日期:109/01/20
3.舊任者姓名、級職及簡歷:
 呂紹榮，中龍鋼鐵股份有限公司原任生產部門副總經理暨代理發言人
4.新任者姓名、級職及簡歷:
 陳建州，中龍鋼鐵股份有限公司新任生產部門副總經理暨代理發言人
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:組織職務調整
7.生效日期:109/02/01
8.其他應敘明事項:無"
1, 109/01/29, 19:02:40, 黃建智, 執行副總經理, 07-8021111 ext:2003, 公告武漢肺炎疫情對本公司之影響,"　第
51 款	"," 109/01/29
","
1.事實發生日:109/01/29
2.公司名稱:中國鋼鐵股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:武漢肺炎疫情對本公司財務及業務並無重大影響
6.因應措施:無
7.其他應敘明事項:無"
2, 109/01/30, 14:33:53, 黃建智, 執行副總經理, 07-8021111 ext:2003, 公告本公司108年12月份自結合併營收及稅前盈餘,"　第
51 款	"," 109/01/30
","
1.事實發生日:109/01/30
2.公司名稱:中國鋼鐵股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:無
6.因應措施:無
7.其他應敘明事項:
 本公司自行結算108年12月份之合併營業收入29,103,956千元;
 自行結算合併稅前淨損1,022,308千元。"
3, 109/02/15, 14:14:46, 黃建智, 執行副總經理, 07-8021111 ext:2003, 公告本公司109年1月份自結合併營收及稅前盈餘,"　第
51 款	"," 109/02/15
","
1.事實發生日:109/02/15
2.公司名稱:中國鋼鐵股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:無
6.因應措施:無
7.其他應敘明事項:
 本公司自行結算109年1月份之合併營業收入24,103,044千元;
 自行結算合併稅前淨損1,262,668千元。"
4, 109/02/25, 18:18:10, 黃建智, 執行副總經理, 07-8021111 ext:2003, 公告本公司代理發言人變動,"　第
8 款	"," 109/02/25
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:業務部門助理副總經理暨代理發言人
2.發生變動日期:109/02/25
3.舊任者姓名、級職及簡歷:
 無
4.新任者姓名、級職及簡歷:
 黃凱民，中國鋼鐵股份有限公司營業銷售處處長升任業務部門助理副總經理暨
 代理發言人
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:109/03/01
8.其他應敘明事項:無"
5, 109/03/01, 10:45:16, 黃建智, 執行副總經理, 07-8021111 ext:2003, 代子公司中龍鋼鐵股份有限公司公告總經理變動,"　第
6 款	"," 109/03/01
","
1.董事會決議日期或發生變動日期:109/03/01
2.人員別（請輸入董事長或總經理）:總經理
3.舊任者姓名及簡歷:黃重嘉，原任中龍鋼鐵股份有限公司總經理
4.新任者姓名及簡歷:無
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:解任
6.異動原因:組織職務調整
7.新任生效日期:不適用
8.其他應敘明事項:將於近期召開董事會重新委任總經理"
6, 109/03/01, 10:46:52, 黃建智, 執行副總經理, 07-8021111 ext:2003, 代子公司中龍鋼鐵股份有限公司公告發言人變動,"　第
8 款	"," 109/03/01
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:發言人
2.發生變動日期:109/03/01
3.舊任者姓名、級職及簡歷:黃重嘉，原任中龍鋼鐵股份有限公司總經理
4.新任者姓名、級職及簡歷:無
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:解任
6.異動原因:組織職務調整
7.生效日期:109/03/01
8.其他應敘明事項:新任發言人將待近期董事會委任新總經理後公告"
7, 109/03/03, 16:34:06, 黃建智, 執行副總經理, 07-8021111 ext:2003, 代子公司中發控股公司公告取得中能發電公司股權,"　第
20 款	"," 109/03/03
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中能發電股份有限公司普通股
2.事實發生日:109/3/3~109/3/3
3.交易數量、每單位價格及交易總金額:
交易數量：66,600,000股；
每單位價格：新台幣10元；
交易總金額：新台幣666,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中能發電股份有限公司；子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
辦理現金增資
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依董事會決議辦理
10.本次交易之決定方式、價格決定之參考依據及決策單位:
中發控股公司董事會
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
1.本次交易取得中能發電公司股權66,600,000股
2.累積持有數量：
  中鋼，10股；中發，67,079,990股
3.累積持有金額：中鋼100元；中發，670,799,900元
4.持股比例：中鋼0.00001%；中發 99.99999%
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
0.14%；0.22%；17,300,049千元
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
開發#29離岸風場階段性需求
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
民國109年3月3日
19.監察人承認或審計委員會同意日期:
民國109年3月3日
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:

26.過去一年及預計未來一年內與交易相對人交易情形:
108年12月中能發電發起設立，中發控股投資新台幣4,799,900元，取得479,990股股份。
27.資金來源:
自有資金
28.其他敘明事項:
本案須待投審會核准後生效。"
8, 109/03/04, 17:39:36, 黃建智, 執行副總經理, 07-8021111 ext:2003, 代子公司中龍鋼鐵股份有限公司公告總經理變動,"　第
6 款	"," 109/03/04
","
1.董事會決議日期或發生變動日期:109/03/04
2.人員別（請輸入董事長或總經理）:總經理
3.舊任者姓名及簡歷:無
4.新任者姓名及簡歷:李昭祥，新任中龍鋼鐵股份有限公司總經理
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:新任
6.異動原因:新任
7.新任生效日期:109/03/04
8.其他應敘明事項:無"
9, 109/03/04, 17:40:06, 黃建智, 執行副總經理, 07-8021111 ext:2003, 代子公司中龍鋼鐵股份有限公司公告發言人變動,"　第
8 款	"," 109/03/04
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:發言人
2.發生變動日期:109/03/04
3.舊任者姓名、級職及簡歷:無
4.新任者姓名、級職及簡歷:李昭祥，新任中龍鋼鐵股份有限公司總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:109/03/04
8.其他應敘明事項:無"
