,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/09, 18:09:16, 邱雅玲, 資深副總經理, (02)3327-7777," 中國信託金融控股公司公告本公司暨主要子公司
108年度十二月份自結盈餘","　第
51 款	"," 109/01/09
","
1.事實發生日:109/01/09
2.公司名稱:中國信託金融控股公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告中國信託金融控股公司暨主要子公司108年度十二月份自結盈餘
6.因應措施:無
7.其他應敘明事項:
單位:億元         十二月損益        累計一~十二月損益
---------------------------------------------------------------------------
公司別            稅前    稅後    稅前     稅後    稅後EPS(元)
中信金控           6.39   11.70   528.20   436.16   2.20
中國信託銀行      26.40   21.93   394.70   316.36   2.20
台灣人壽         -16.24  -10.27   136.32   131.10   2.97

註：累計1-12月不含外匯價格變動準備金之稅後EPS(元)
中信金控       2.24
台灣人壽       3.16"
1, 109/01/10, 18:08:36, 邱雅玲, 資深副總經理, (02)3327-7777, 代子公司中國信託商業銀行公告授信資產之轉讓,"　第
20 款	"," 109/01/10
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
金融機構債權(放款)
2.事實發生日:109/1/10~109/1/10
3.交易單位數量、每單位價格及交易總金額:
不適用。
不適用。
USD 40,000,000。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
Industrial and Commercial Bank of China (Macau) Limited。
非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用。
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用。
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
無。
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依聯合授信合約相關規定辦理。
10.本次交易之決定方式、價格決定之參考依據及決策單位:
為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型
案件之慣例為之。
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
不適用。
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
不適用。
14.經紀人及經紀費用:
不適用。
15.取得或處分之具體目的或用途:
活絡債權資產組合。
16.本次交易表示異議董事之意見:
不適用。
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用。
19.監察人承認或審計委員會同意日期:
不適用。
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用。
22.會計師姓名:
不適用。
23.會計師開業證書字號:
不適用。
24.其他敘明事項:
本交易係依前一工作日之匯率計算(USD 1 = NTD 29.984)。"
2, 109/01/14, 19:13:15, 邱雅玲, 資深副總經理, (02)3327-7777, 代子公司台灣人壽保險股份有限公司公告向關係人取得使用權資產,"　第
20 款	"," 109/01/14
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
臺北市內湖區潭美街399號2、6樓、機房共用空間之部分房屋及其基地，
面積合計：242.66坪（含公設）。
2.事實發生日:109/1/14~109/1/14
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
租賃面積: 242.66坪
租金金額：每月新台幣247,513元。
使用權資產金額: 新台幣5,940,312元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：中國信託商業銀行股份有限公司。
與關係人之關係：關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係⼈為交易對象之原因：續租現有辦公職場，以作營運辦公使用。
前次移轉之所有⼈、前次移轉日期、前次移轉金額：不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適⽤
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適⽤
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款條件:每三個月付一次，每次支付新台幣742,539元，
付款期間（2020/01/01~2021/12/31）
限制條款：無。
其他重要約定事項: 無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
本次交易之決定方式：雙方議價。
價格決定之參考依據：係參考周邊地段訪價行情。
決策單位：總經理。
10.專業估價者事務所或公司名稱及其估價金額:
不適⽤
11.專業估價師姓名:
不適⽤
12.專業估價師開業證書字號:
不適⽤
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
本公司辦公場所
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。
25.監察人承認或審計委員會同意日期:
不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。
26.本次交易係向關係人取得不動產或其使用權資產:
是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
本案依分層負責表，經總經理核准"
3, 109/01/15, 17:30:18, 邱雅玲, 資深副總經理, (02)3327-7777," 代中國信託商業銀行日本子行The Tokyo Star Bank, Limited公告授信資產之轉讓","　第
20 款	"," 109/01/15
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
金融機構債權(放款)
2.事實發生日:108/12/25~109/1/15
3.交易單位數量、每單位價格及交易總金額:
1. JPY173,900,000  2. JPY1,000,000,000
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
The Daishi Bank；非關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
NTD 0
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件（含付款時間及金額）：依合約規定辦理
其他重要約定事項：依合約規定辦理
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依內部最終審核單位核定，相關條件依相關合約及一般市場慣例為之
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
不適用
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
不適用
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
活絡債權資產組合
16.本次交易表示異議董事之意見:
不適用
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.其他敘明事項:
JPY/TWD= 0.2719  of  2020/01/15"
4, 109/01/17, 17:06:50, 邱雅玲, 資深副總經理, (02)3327-7777, 代子公司中國信託商業銀行公告關係人捐贈案,"　第
43 款	"," 109/01/17
","
1.事實發生日:109/01/17
2.捐贈原由:中國信託商業銀行捐贈中信學校財團法人中信金融管理學院
3.捐贈金額:109年捐贈金額新臺幣101,000,000元
4.受贈對象:中信學校財團法人中信金融管理學院
5.與公司關係:關係人
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
5, 109/01/17, 17:08:31, 邱雅玲, 資深副總經理, (02)3327-7777," 代子公司中國信託商業銀行股份有限公司公告，經董事會決議
赴大陸地區投資","　第
15 款	"," 109/01/17
","
1.董事會或股東會決議日期:109/01/17
2.投資計畫內容:與大陸廣東華興銀行合資設立商業銀行理財子公司
3.預計投資金額:人民幣3億元
4.預計投資日期:本案後續投資尚需經主管機關核可後，始得為之
5.資金來源:中國信託商業銀行自有資金
6.具體目的:為於中國大陸拓展個人理財業務，於中國大陸地區合資成立
商業銀行理財子公司，中國信託商業銀行佔股權比例30%。
7.其他應敘明事項:無"
6, 109/01/17, 17:10:29, 邱雅玲, 資深副總經理, (02)3327-7777," 代子公司中國信託商業銀行股份有限公司公告與「財付通支
付科技有限公司」簽訂支付境外收單服務業務增補協議。","　第
51 款	"," 109/01/17
","
1.事實發生日:109/01/17
2.公司名稱:中國信託商業銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:不適用
5.發生緣由:與「財付通支付科技有限公司」簽訂支付境外收單服務業務增補協議
6.因應措施:無
7.其他應敘明事項:無"
7, 109/01/21, 17:55:37, 邱雅玲, 資深副總經理, (02)3327-7777," 代中國信託商業銀行日本子行The Tokyo Star Bank, Limited公告授信資產之轉讓","　第
20 款	"," 109/01/21
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
金融機構債權(放款)
2.事實發生日:109/1/9~109/1/21
3.交易單位數量、每單位價格及交易總金額:
1.USD   36,711.61   2.USD  121,351.25   3.USD  225,141.57 
4.USD4,437,126.21   5.USD2,037,822.10   6.USD2,234,082.12 
7.USD2,250,653.92   8.USD2,204,251.07   9.USD4,755,938.46
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
S Bank；非關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
NTD 0
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件（含付款時間及金額）：依合約規定辦理
其他重要約定事項：依合約規定辦理
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依內部最終審核單位核定，相關條件依相關合約及一般市場慣例為之
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
不適用
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
不適用
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
活絡債權資產組合
16.本次交易表示異議董事之意見:
不適用
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
過去一年累積約USD 190,000,000；預計未來一年約USD 200,000,000
27.資金來源:
不適用
28.其他敘明事項:
USD/NTD= 29.9590  of  2020/01/21"
8, 109/01/21, 18:03:36, 邱雅玲, 資深副總經理, (02)3327-7777, 代子公司中國信託商業銀行公告授信資產之轉讓,"　第
20 款	"," 109/01/21
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
金融機構債權(放款)
2.事實發生日:109/1/21~109/1/21
3.交易單位數量、每單位價格及交易總金額:
不適用。
不適用。
USD 10,000,000。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
The Shanghai Commercial & Savings Bank, Ltd. Offshore Banking Branch。
非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用。
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用。
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
無。
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依聯合授信合約相關規定辦理。
10.本次交易之決定方式、價格決定之參考依據及決策單位:
為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型
案件之慣例為之。
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
不適用。
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
不適用。
14.經紀人及經紀費用:
不適用。
15.取得或處分之具體目的或用途:
活絡債權資產組合。
16.本次交易表示異議董事之意見:
不適用。
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用。
19.監察人承認或審計委員會同意日期:
不適用。
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用。
22.會計師姓名:
不適用。
23.會計師開業證書字號:
不適用。
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用。
26.過去一年及預計未來一年內與交易相對人交易情形:
例行性業務。
27.資金來源:
不適用。
28.其他敘明事項:
本交易係依前一工作日之匯率計算(USD 1 = NTD29.948)。"
9, 109/01/21, 18:08:39, 邱雅玲, 資深副總經理, (02)3327-7777, 代子公司中國信託商業銀行公告授信資產之轉讓,"　第
20 款	"," 109/01/21
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
金融機構債權(放款)
2.事實發生日:109/1/21~109/1/21
3.交易單位數量、每單位價格及交易總金額:
不適用。
不適用。
USD1,628,228.57。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
Bank of Panhsin, The Shanghai Commercial & Savings Bank, Ltd., 
PT. Bank Maybank Indonesia Tbk, PT Bank Permata, Tbk, 
PT. Bank Woori Saudara Indonesia 1906, Tbk, The Bank of East Asia, 
Limited, Singapore Branch
非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用。
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用。
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
無。
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依聯合授信合約相關規定辦理。
10.本次交易之決定方式、價格決定之參考依據及決策單位:
為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型
案件之慣例為之。
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
不適用。
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
不適用。
14.經紀人及經紀費用:
不適用。
15.取得或處分之具體目的或用途:
活絡債權資產組合。
16.本次交易表示異議董事之意見:
不適用。
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用。
19.監察人承認或審計委員會同意日期:
不適用。
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用。
22.會計師姓名:
不適用。
23.會計師開業證書字號:
不適用。
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用。
26.過去一年及預計未來一年內與交易相對人交易情形:
例行性業務。
27.資金來源:
不適用。
28.其他敘明事項:
本交易係依前一工作日之匯率計算(USD 1 = NTD29.948)。"
