,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/17, 16:00:05, 吳國軒, 副總經理, (02)27478711-2790, 本公司取得不動產使用權資產,"　第
20 款	"," 109/01/17
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
位於台北市信義區忠孝東路五段*號之不動產使用權資產
2.事實發生日:109/1/17~109/1/17
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：租賃面積22坪
交易總金額：使用權資產41,647,497元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：統一開發(股)公司
其與公司之關係：關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
交易相對人選定關係人之原因：地點符合需求
前次移轉情形：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款條件：依合約規定
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
本次交易之決定方式及價格決定之參考依據：依市場行情進行議價
決策單位：經營團隊
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
店鋪營運
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:是
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
1.本使用權資產為108年1月1日前已存在之租賃契約，
  本次為原簽訂之租賃契約條件修改。
2.使用權資產金額依合約及實際營運情形為主。"
1, 109/02/27, 17:16:08, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議108年股利發放事宜,"　第
14 款	"," 109/02/27
","
1. 董事會擬議日期：109/02/27
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：9.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：9,356,600,295
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
2, 109/02/27, 17:17:21, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議109年股東常會召開日期等相關訊息,"　第
17 款	"," 109/02/27
","
1.董事會決議日期:109/02/27
2.股東會召開日期:109/06/17
3.股東會召開地點:台南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓)
4.召集事由一、報告事項:
(1)本公司民國一百零八年度營運狀況報告。
(2)審計委員會審查民國一百零八年度決算表冊報告。
(3)報告本公司大陸投資情形。
(4)報告本公司民國一百零八年度員工及董事酬勞。
5.召集事由二、承認事項:本公司民國一百零八年度決算表冊。
6.召集事由三、討論事項:
(1)本公司民國一百零八年度盈餘分派議案。
(2)本公司股東會議事規則修訂案。
(3)本公司董事競業禁止之限制解除案。
7.召集事由四、選舉事項:無。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:109/04/19
11.停止過戶截止日期:109/06/17
12.其他應敘明事項:無。"
3, 109/02/27, 17:17:51, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
董事會決議2019年股利發放事宜","　第
14 款	"," 109/02/27
","
1.董事會決議日期:109/02/27
2.發放股利種類及金額:不發放股利
3.其他應敘明事項:無"
4, 109/02/27, 17:18:22, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告董事會決議
2020年股東常會召開日期等相關訊息","　第
17 款	"," 109/02/27
","
1.董事會決議日期:109/02/27
2.股東會召開日期:109/02/27
3.股東會召開地點:NA
4.召集事由一、報告事項:無
5.召集事由二、承認事項:2019年度財報承認案
6.召集事由三、討論事項:2019年度盈餘分派案
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:無"
5, 109/02/27, 17:18:46, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
2020年度股東常會重要決議事項","　第
18 款	"," 109/02/27
","
1.股東常會日期:109/02/27
2.重要決議事項一、盈餘分配或盈虧撥補:通過2019年度盈餘分派案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認2019年度財務報表
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:無
7.其他應敘明事項:無"
6, 109/03/24, 18:29:01, 吳國軒, 副總經理, (02)27478711-2790, 本公司受邀參加匯豐證券舉辦之線上法人說明會,"　第
12 款	"," 109/03/25
","
符合條款第四條第XX款：12
事實發生日：109/03/25
1.召開法人說明會之日期：109/03/25
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：線上法人說明會
4.法人說明會擇要訊息：108年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
7, 109/04/22, 18:57:23, 吳國軒, 副總經理, (02)27478711-2790, 本公司受邀參加花旗證券舉辦之線上法人說明會,"　第
12 款	"," 109/04/23
","
符合條款第四條第XX款：12
事實發生日：109/04/23
1.召開法人說明會之日期：109/04/23 ~ 109/04/24
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：線上法人說明會
4.法人說明會擇要訊息：108年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 109/05/05, 18:48:53, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司擬從事大陸地區投資之相關資訊,"　第
20 款	"," 109/05/05
","
1.事實發生日:自民國109/5/5至民國109/5/5
2.本次新增（減少）投資方式:
本公司係透過統一超商維京控股有限公司轉投資統一超商香港控股有限公司，
再轉投資統一超商(上海)便利有限公司
3.交易單位數量、每單位價格及交易總金額:
交易金額為人民幣200,000仟元
4.大陸被投資公司之公司名稱:
統一超商(上海)便利有限公司
5.前開大陸被投資公司之實收資本額:
人民幣500,000仟元(不含本次投資)
6.前開大陸被投資公司本次擬新增資本額:
人民幣200,000仟元
7.前開大陸被投資公司主要營業項目:
便利商店業
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
無保留
9.前開大陸被投資公司最近年度財務報表權益總額:
人民幣35,365仟元
10.前開大陸被投資公司最近年度財務報表損益金額:
人民幣11,448仟元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
美金77,337仟元 (不含本次投資)
12.交易相對人及其與公司之關係:
不適用
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
不適用
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
不適用
17.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
18.經紀人:
不適用
19.取得或處分之具體目的:
長期股權投資
20.本次交易表示異議董事之意見:
不適用
21.本次交易為關係人交易:是
22.董事會通過日期:
不適用
23.監察人承認或審計委員會同意日期:
民國109年5月5日
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
新台幣 8,258,690仟元 (不含本次投資)
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
79.44% (不含本次投資)
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
6.23% (不含本次投資)
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
22.80% (不含本次投資)
28.迄目前為止，實際赴大陸地區投資總額:
新台幣 5,994,415仟元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
57.66%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
4.53%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
16.55%
32.最近三年度認列投資大陸損益金額:
新台幣 -605,911仟元
33.最近三年度獲利匯回金額:
新台幣 81,347仟元
34.本次交易會計師出具非合理性意見:不適用
35.會計師事務所名稱:
不適用
36.會計師姓名:
不適用
37.會計師開業證書字號:
不適用
38.其他敘明事項:
尚未經董事會決議，如董事會決議有異議再另行公告"
9, 109/05/06, 17:07:49, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會解除本公司經理人競業禁止限制事宜,"　第
21 款	"," 109/05/06
","
1.董事會決議日:109/05/06
2.許可從事競業行為之經理人姓名及職稱:黃瑞典總經理、陳瑞堂董事長特別助理、
吳國軒副總經理、謝蓮塘協理、林啟昌協理、吳玟琪協理、郭櫻枝協理、林宏俊協理、
謝冠宏協理、徐光宇專案協理、謝洪惠子專案協理、張國光專案協理
3.許可從事競業行為之項目:擔任與本公司營業範圍相同類似之相關職務
4.許可從事競業行為之期間:任職本公司經理人職務期間
5.決議情形（請依公司法第32條說明表決結果）:全體出席董事同意解除本公司經理人
擔任與本公司營業範圍相同類似之相關職務的競業禁止限制。
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:黃瑞典總經理、林宏俊協理、
謝冠宏協理
7.所擔任該大陸地區事業之公司名稱及職務:
職稱：總經理				姓名：黃瑞典
擔任大陸地區事業名稱			職務
統一(上海)保健品商貿有限公司		董事長
統一生活(浙江)商貿有限公司		董事長
山東統一銀座商業有限公司		董事
中山統一企業有限公司			董事
張家港統清食品有限公司			董事
統一超商(上海)便利有限公司		董事
統一超商(浙江)便利店有限公司		董事
上海松江統一企業有限公司		董事
職稱：協理				姓名：林宏俊
擔任大陸地區事業名稱			職務
山東統超物流有限公司			董事長
山東統一銀座商業有限公司		董事
山東統一銀座商業有限公司		總經理
職稱：協理				姓名：謝冠宏
擔任大陸地區事業名稱			職務
統一超商(上海)便利有限公司		董事長
統一康是美商業連鎖(深圳)有限公司	董事長
浙江統冠物流發展有限公司		董事長
統一超商(浙江)便利店有限公司		董事長
統一超商(上海)便利有限公司		總經理
統一超商(浙江)便利店有限公司		總經理
8.所擔任該大陸地區事業地址:
統一(上海)保健品商貿有限公司:中國上海市長寧區臨虹路131號2樓203室
統一生活(浙江)商貿有限公司:中國浙江省杭州市上城區岳王新村8幢29號205室
山東統一銀座商業有限公司:中國山東省濟南市歷下區歷山路146-1 號中和商務樓
第5、6、7 層
中山統一企業有限公司:中國廣東省中山市阜沙鎮阜南大道83號
張家港統清食品有限公司:中國江蘇省張家港市保稅區寶島路9號
統一超商(上海)便利有限公司:中國上海市黃埔區蒙自路45-47號
統一超商(浙江)便利店有限公司:中國浙江省杭州市江干區錢江國際時代廣場
3幢B102-103-1室
上海松江統一企業有限公司:中國上海市松江區新橋鎮民益路22號
統一康是美商業連鎖(深圳)有限公司:中國廣東省深圳市羅湖區桂圓街道解放路
信興廣場主樓7層3號
浙江統冠物流發展有限公司:中國浙江省杭州市江幹區九環路27、29號10幢3PL庫
山東統超物流有限公司:中國山東省濟南市濟陽縣濟北開發區統一大街301號
9.所擔任該大陸地區事業營業項目:
統一(上海)保健品商貿有限公司:各種保健品、藥妝日用品之買賣
統一生活(浙江)商貿有限公司:藥妝日用品百貨零售
山東統一銀座商業有限公司:超級市場業
中山統一企業有限公司:飼料
張家港統清食品有限公司:油脂、油粕、飼料、麵粉
統一超商(上海)便利有限公司:便利商店業
統一超商(浙江)便利店有限公司:便利商店業
上海松江統一企業有限公司:倉儲服務
統一康是美商業連鎖(深圳)有限公司:商品批發買賣
浙江統冠物流發展有限公司:物流及倉儲
山東統超物流有限公司:	物流及倉儲
10.對本公司財務業務之影響程度:無重大影響。
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用。
12.其他應敘明事項:無。"
