,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/29, 16:50:00, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 公告武漢肺炎對本公司財務及業務並無重大影響,"　第
51 款	"," 109/01/29
","
1.事實發生日:109/01/29
2.公司名稱:台灣高速鐵路股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:
武漢肺炎疫情目前對台灣高鐵公司之財務業務狀況並無重大影響，相關防疫措施
說明如下：
(1)為宣導正確防疫資訊，並防範「武漢肺炎」疫情擴散。台灣高鐵自即日起，已在車站
   張貼公告，並於營運列車上透過車廂內跑馬燈或列車長廣播，加強宣導防疫資訊。
(2)高鐵車站已針對旅客接觸設備，例如：廁所、電扶梯、售票櫃台抬面…等，不定時
   加強酒精擦拭消毒，並於每日營業結束後，進行全面消毒。另於每日收班後執行列車
   清潔消毒，以維護旅客健康安全。
(3)台灣高鐵第一線服務同仁，已全面實施勤前體溫量測之自主管理，高鐵公司並提供
   口罩及酒精棉片供同仁於執勤時使用。同時，更將透過每日行前會議特別宣導防疫
   措施。
(4)高鐵公司呼籲旅客乘車時，若發現有類似感冒症狀，可向列車服勤員尋求協助，並
   到車站保健室量測體溫，以便及早發現、應處，維護自身及他人健康。若有疫情相關
   問題，可撥打政府1922防疫專線尋求協助。
7.其他應敘明事項:無"
1, 109/02/14, 17:42:38, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 本公司法人董事台灣糖業股份有限公司改派代表人,"　第
6 款	"," 109/02/14
","
1.發生變動日期:109/02/14
2.法人名稱:台灣糖業股份有限公司
3.舊任者姓名及簡歷:陳昭義先生，台灣糖業股份有限公司董事長
4.新任者姓名及簡歷:管道一先生，台灣糖業股份有限公司總經理
5.異動原因:法人董事改派代表人
6.原任期（例xx/xx/xx至xx/xx/xx）:106/05/24~109/05/23
7.新任生效日期:109/02/14
8.其他應敘明事項:無。"
2, 109/02/19, 18:23:13, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 公告本公司召開一Ｏ九年股東常會事宜,"　第
17 款	"," 109/02/19
","
1.董事會決議日期:109/02/19
2.股東會召開日期:109/05/21
3.股東會召開地點:國泰金融會議廳(住址：台北市信義區松仁路九號一樓)
4.召集事由一、報告事項:
 (1)本公司公司治理執行情形報告。
 (2)分派108年度董事酬勞及員工酬勞報告。
 (3)修訂本公司「誠信經營守則」案。
5.召集事由二、承認事項:
 (1)本公司108年度營業報告書及財務報表承認案。
 (2)本公司108年度盈餘分派承認案。
6.召集事由三、討論事項:
 (1)修訂本公司「股東會議事規則」案。
 (2)修訂本公司「背書保證作業程序」案
 (3)修訂本公司「資金貸與他人作業程序」案。
7.召集事由四、選舉事項:
 選舉本公司第九屆董事案。
8.召集事由五、其他議案:
 解除本公司第九屆董事競業禁止限制案。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:109/03/23
11.停止過戶截止日期:109/05/21
12.其他應敘明事項:
 有關本公司109年股東常會公告受理股東提案及受理董事候選人提名之起訖期間及
 受理處所事宜，請查詢公開資訊觀測站之「召開股東常會之公告」。"
3, 109/02/19, 18:23:33, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710," 本公司董事會通過有關「台灣南北高速鐵路興建營運計畫
新臺幣3,820億元聯合授信案聯合授信契約第五次增修契約」案","　第
51 款	"," 109/02/19
","
1.事實發生日:109/02/19
2.公司名稱:台灣高速鐵路股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
 本公司前向聯合授信銀行團申請變更「台灣南北高速鐵路興建營運計畫新臺幣
 3,820億元聯合授信案聯合授信契約」部分授信條件:修改備償專戶提撥金額、
 轉投資限制及提前清償方式，並據以修訂「台灣南北高速鐵路興建營運計畫
 新臺幣3,820億元聯合授信案聯合授信契約第五次增修契約」。
6.因應措施:無
7.其他應敘明事項:
 (1)前揭第五次增修契約將待聯合授信銀行團完成報核程序取得核准後，方辦理簽署。
 (2)本公司董事會授權董事長全權辦理後續旨揭契約相關簽署事宜。"
4, 109/02/19, 18:23:52, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 公告111年至116年高速鐵路旅客刷卡購票金流收單服務案,"　第
10 款	"," 109/02/19
","
1.事實發生日:109/02/19
2.契約或承諾相對人:台新國際商業銀行股份有限公司
3.與公司關係:無。
4.契約或承諾起迄日期（或解除日期）:111/03/02~116/04/01
5.主要內容（解除者不適用）:
 與本公司於各車站設置之所有刷卡機建立連線，以接受旅客使用信用卡或金融卡
 於車站內刷卡支付票款之金流訊息，與辦理前述卡片之刷卡授權或扣款功能相關
 之收單作業，並提供本公司優先使用之測試環境及線路，供測試及教育訓練使用。
6.限制條款（解除者不適用）:保密條款。
7.承諾事項（解除者不適用）:無。
8.其他重要約定事項（解除者不適用）:無。
9.對公司財務、業務之影響（解除者不適用）:無不利影響。
10.具體目的（解除者不適用）:
 辦理本公司直營售票通路以信用卡或金融卡等塑膠貨幣刷卡支付票款之金流系統
 建置以及收單服務。
11.其他應敘明事項:
 (1)董事會決議。
 (2)金額以契約保密條款規定不予揭露。
 (3)本契約溯及自決標通知日起生效至民國(下同) 116年4月1日止，本契約分為
    建置期及營運期兩階段，台新國際商業銀行股份有限公司最遲應於110年10月31日
    前完成金流系統建置並經本公司驗收合格，始可執行營運期收單業務，營運期自
    111年3月2日起至116年4月1日止（共5年1個月）。"
5, 109/03/02, 16:46:05, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 公告本公司受邀參加109年3月3日元富證券舉辦之法人說明會,"　第
12 款	"," 109/03/03
","
符合條款第四條第XX款：12
事實發生日：109/03/03
1.召開法人說明會之日期：109/03/03
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：台北市信義區菸廠路88號6樓(台北文創)
4.法人說明會擇要訊息：公司營運狀況說明
5.其他應敘明事項：受邀參加元富證券舉辦之法人說明會
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
6, 109/03/18, 18:37:39, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 董事會決議股利分派,"　第
14 款	"," 109/03/18
","
1. 董事會擬議日期：109/03/18
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.22000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：6,866,517,531
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
7, 109/04/08, 16:01:18, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 董事會決議股利分派自1.22元修正為1.2101元,"　第
14 款	"," 109/04/08
","
1.董事會或股東會決議日期:109/04/08
2.原發放股利種類及金額:每股現金股利1.22元，總金額6,866,517,531元
3.變更後發放股利種類及金額:每股現金股利1.2101元，總金額6,810,797,429元
4.變更原因:考量新冠肺炎(COVID-19）疫情蔓延世界，對全球經濟產生深遠且難以預料
 之負面影響，交通運輸及觀光旅遊產業首當其衝，本公司亦深處疫情影響的暴風圈中
，營業收入遠低於預期，為減緩疫情對公司財務所造成之不利影響，本公司積極進行　
 開源節流措施，爰下修股利分派金額。
5.其他應敘明事項:無"
8, 109/04/23, 17:02:50, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710," 本公司109年5月21日股東常會「出席通知書」
疫情防治宣導事項補充說明","　第
51 款	"," 109/04/23
","
1.事實發生日:109/04/23
2.公司名稱:台灣高速鐵路股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司109年5月21日召開之股東常會，依金融監督管理委員會109年4月20日金管證交
字第10903618021號公告及臺灣集中保管結算所(股)公司109年4月20日新修訂之「因應
防疫召開股東會之作業指引」，補充說明以下事項：
(1)COVID-19(武漢肺炎)疫情期間，請股東多加利用「股東e票通」電子投票行使表決
權，其效力等同親自出席股東會，以避免群聚感染風險。
(2)如欲出席股東會現場，貴股東應全程佩戴口罩，並配合量測體溫。倘股東未佩戴
口罩，或經連續量測二次體溫有發燒達額溫攝氏37.5度或耳溫攝氏38度者，禁止股東
進入股東會會場。
(3)本公司如因疫情影響，而須變更股東會開會地點，屆時將於「公開資訊觀測站」
之重大訊息公告。
6.因應措施:無
7.其他應敘明事項:無"
9, 109/05/06, 18:13:12, 孫鴻文, 營業資深副總經理, 02-8789-2000*72710, 本公司董事會決議發行無擔保普通公司債,"　第
11 款	"," 109/05/06
","
1.董事會決議日期:109/05/06
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
 台灣高速鐵路股份有限公司無擔保普通公司債。
3.發行總額:不超過新臺幣150億元，得自董事會決議日起一年內一次或分次發行。
4.每張面額:新臺幣壹仟萬元整。
5.發行價格:依票面金額十足發行。
6.發行期間:不超過三十年。
7.發行利率:採固定利率發行。
8.擔保品之種類、名稱、金額及約定事項:不適用。
9.募得價款之用途及運用計畫:償還債務。
10.承銷方式:委託證券承銷商對外公開承銷。
11.公司債受託人:授權董事長或董事長指定之人決定。
12.承銷或代銷機構:授權董事長或董事長指定之人決定。
13.發行保證人:不適用。
14.代理還本付息機構:授權董事長或董事長指定之人決定。
15.簽證機構:不適用。
16.能轉換股份者，其轉換辦法:不適用。
17.賣回條件:不適用。
18.買回條件:不適用。
19.附有轉換、交換或認股者，其換股基準日:不適用。
20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
21.其他應敘明事項:無。"
