,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/17, 14:45:27, 吳長榮, 財務長, (02)28943447," 公告本公司董事會通過109年對「財團法人華碩文教基金會」
之捐贈","　第
43 款	"," 109/01/17
","
1.事實發生日:109/01/17
2.捐贈原由:捐贈「財團法人華碩文教基金會」以辦理文化教育等活動之推動及執行。
3.捐贈金額:新台幣一千五百萬元之現金及新台幣三千萬元之實物捐贈額度。
4.受贈對象:財團法人華碩文教基金會
5.與公司關係:本公司捐助成立之基金會
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
1, 109/02/27, 15:00:33, 吳長榮, 財務長, (02)28943447, 更正本公司之子公司109年1月衍生性商品交易資訊,"　第
51 款	"," 109/02/27
","
1.事實發生日:109/02/27
2.公司名稱:ASUS GLOBAL PTE. LTD.
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:100%
5.發生緣由:本公司109年1月份衍生性商品交易情形公告中-ASUS GLOBAL PTE. LTD.，
 持有供交易目的-組合式選擇權「已沖銷契約本年度認列已實現損益金額」誤植更正，
 更正前為新台幣-6,106,238千元，更正後為新台幣-6,106千元。
6.因應措施:更正申報公開資訊觀測站之衍生性商品交易資訊。
7.其他應敘明事項:無"
2, 109/03/06, 16:36:25, 吳長榮, 財務長, (02)28943447, 代子公司ACBZ IMPORTACAO E COMERCIO LTDA.公告修改公司章程,"　第
18 款	"," 109/03/06
","
1.股東臨時會日期:109/03/06
2.重要決議事項:修改公司章程
3.其他應敘明事項:
(1)經全體股東同意並簽署修改後之公司章程
(2)簽署時間為當地三月五日約為台灣時間三月六日"
3, 109/03/16, 13:31:12, 吳長榮, 財務長, (02)28943447, 公告本公司召開線上法說會相關內容,"　第
12 款	"," 109/03/18
","
符合條款第四條第XX款：12
事實發生日：109/03/18
1.召開法人說明會之日期：109/03/18
2.召開法人說明會之時間：16 時 00 分 
3.召開法人說明會之地點：本次法說採線上會議
4.法人說明會擇要訊息：1.說明108年第4季營運結果。 
2.報告品牌業務近況及公司願景。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
4, 109/03/18, 16:31:13, 吳長榮, 財務長, (02)28943447, 本公司董事會決議召開109年股東常會相關事宜公告,"　第
17 款	"," 109/03/18
","
1.董事會決議日期:109/03/18
2.股東會召開日期:109/06/09
3.股東會召開地點:沃田旅店大會堂(台北市中山北路七段127號)
4.召集事由一、報告事項:
(1)本公司108年度營業報告案。
(2)審計委員會審查108年度決算表冊報告案。
(3)本公司108年度董事酬勞及員工酬勞提撥數報告案。
5.召集事由二、承認事項:
(1)本公司108年度決算表冊承認案。
(2)本公司108年度盈餘分配承認案。
6.召集事由三、討論事項:
(1)本公司『資金貸與及背書保證作業程序』修訂案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:109/04/11
11.停止過戶截止日期:109/06/09
12.其他應敘明事項:
本公司受理股東提案權之期間訂為109年04月06日至109年04月15日，受理處所
為本公司股務代理機構凱基證券股份有限公司股務代理部（台北市重慶南路一
段2號5樓），其他作業規範悉依公司法172條之1規定辦理。"
5, 109/03/18, 16:31:30, 吳長榮, 財務長, (02)28943447, 本公司董事會決議股利分配,"　第
14 款	"," 109/03/18
","
1. 董事會擬議日期：109/03/18
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：14.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：10,398,643,920
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
6, 109/03/26, 16:48:08, 吳長榮, 財務長, (02)28943447, 代子公司華碩科技(蘇州)有限公司公告處分理財產品,"　第
20 款	"," 109/03/26
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中國銀行""中銀保本理財""人民幣理財產品
2.事實發生日:109/3/26~109/3/26
3.交易數量、每單位價格及交易總金額:
人民幣300,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中國銀行股份有限公司；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
處分利益:人民幣2,589,041.10元
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有金額:0元
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：0%
占業主權益比例：0%
營運資金數額：人民幣492,732,110.81元
14.經紀人及經紀費用:
無
15.取得或處分之具體目的或用途:
投資理財/保本固定收益型理財產品
16.本次交易表示異議董事之意見:
不適用
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
無
22.會計師姓名:
無
23.會計師開業證書字號:
無
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
不適用
27.資金來源:
不適用
28.其他敘明事項:
不適用"
7, 109/04/07, 14:15:44, 吳長榮, 財務長, (02)28943447, 代子公司華碩科技(蘇州)有限公司公告取得理財產品,"　第
20 款	"," 109/04/07
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中國銀行""中銀保本理財""人民幣理財產品
2.事實發生日:109/4/7~109/4/7
3.交易數量、每單位價格及交易總金額:
人民幣330,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中國銀行股份有限公司；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
人民幣330,000,000元
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：42.37%
占業主權益比例：47.93%
營運資金數額：人民幣492,732,110.81元
14.經紀人及經紀費用:
無
15.取得或處分之具體目的或用途:
投資理財/保本固定收益型理財產品
16.本次交易表示異議董事之意見:
不適用
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:否
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
不適用
27.資金來源:
不適用
28.其他敘明事項:
無"
8, 109/05/06, 14:39:45, 吳長榮, 財務長, (02)28943447, 公告本公司召開線上法說會相關內容,"　第
12 款	"," 109/05/13
","
符合條款第四條第XX款：12
事實發生日：109/05/13
1.召開法人說明會之日期：109/05/13
2.召開法人說明會之時間：16 時 00 分 
3.召開法人說明會之地點：本次法說採線上會議
4.法人說明會擇要訊息：1.說明109年第1季營運結果。 
2.報告品牌業務近況及公司願景。
5.其他應敘明事項：內容檔案於當日公告於公開資訊觀測站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 109/05/27, 16:22:29, 吳長榮, 財務長, (02)28943447, 公告本公司受邀參加花旗環球證券舉辦之『Regional Tech Investor Conference 2020』電話會議,"　第
12 款	"," 109/05/28
","
符合條款第四條第XX款：12
事實發生日：109/05/28
1.召開法人說明會之日期：109/05/28 ~ 109/05/29
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：向法人說明產業狀況與本公司經營績效
5.其他應敘明事項：資料請詳公開資訊觀測站或公司投資人關係網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
