,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/08, 13:31:23, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司2018年12月合併營業額,"　第
51 款	"," 108/01/08
","
1.事實發生日:108/01/08
2.公司名稱:台塑石化股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2018年12月合併營業額
6.因應措施:無
7.其他應敘明事項:
一、2018年12月合併營業額與2018年11月比較：
2018年12月合併營業額597億4,463萬元，比11月640億1,892萬元，減少42億7,429元
，減少6.7%。
其中：銷售量差增加29.1億元，銷售價差減少71.8億元。
(一)煉油事業營業額比11月減少5.7%。
售量方面：
2018年12月原油平均煉製量為519仟桶/日，比11月514仟桶/日，增加5仟桶/日，
加上11月部份外銷產品因受船期因素遞延至12月出貨；合計12月煉油產品銷售量
18,664仟桶，較11月增加1,234 仟桶。
售價方面：
2018年12月國際原油價格比11月下跌8.3美元/桶，影響12月的油品平均售價比11月
減少9.7美元/桶。
(二)烯烴事業營業額比11月減少8.5%。
售量方面：
2018年12月平均產能利用率97%(乙烯月產量26.5萬噸，31天)，比11月平均產能
利用率100%為低(乙烯月產量26.5萬噸，30天)。合計烯烴產品總銷售量67.2萬噸，
較11月增加1.0萬噸。
售價方面：
產品乙烯及丙烯受原料輕油價格下跌影響，致售價分別較11月下跌86美元/噸與91
美元/噸；丁二烯則因市場供給吃緊，致售價上漲43美元/噸。合計12月烯烴產品
平均售價較11月低74美元/噸。
二、2018年12月合併營業額與2017年12月比較：
2018年12月合併營業額597億4,463萬元，比2017年12月604億1,831萬元，減少6億
7,368萬元，減幅1.1%。
其中：銷售量差增加43.8億元，銷售價差減少50.5億元。
(一)煉油事業營業額比2017年12月增加5.3%。
售量方面：
2018年12月煉油產品的總銷售量為18,664仟桶，比2017年12月16,408仟桶，增加
2,256仟桶。主要係2018年12月原油煉製量519仟桶/日，較2017年12月煉製量477
仟桶/日提高所致。
售價方面：
2018年12月油品平均售價比2017年12月減少6.9美元/桶，主要係國際原油價格較
去年同期為低，影響油品售價走跌所致。
(二)烯烴事業營業額比2017年12月減少15.5%。
售量方面：
2018年12月烯烴廠產能利用率97%，比2017年12月99%為低，合計烯烴產品總銷售量
比2017年12月減少1.6萬噸。
售價方面：
2018年12月烯烴產品平均售價較2017年12月低149美元/噸(其中：乙烯-270美元/噸、
丙烯-95美元/噸、丁二烯-5美元/噸)。"
1, 108/01/08, 13:31:42, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司2018年第4季自結合併損益,"　第
51 款	"," 108/01/08
","
1.事實發生日:108/01/08
2.公司名稱:台塑石化股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2018年第4季自結合併損益
6.因應措施:無
7.其他應敘明事項:
一、2018年第4季自結合併損益與2018年第3季比較：
(一)2018年第4季自結合併營業額1,920億2,316萬元，比2018年第3季2,011億1,906萬元
，減少90億9,590萬元，減少4.5%。其中：
銷售量差增加116.4億元，銷售價差減少207.4億元。
1.煉油事業營業額較第3季減少4.2%。
量：煉油廠第4季油品銷售量51,720仟桶，比第3季51,616仟桶，增售104仟桶。
價：受國際原油價格下跌影響(杜拜原油：第4季67.4美元/桶、第3季74.3美元/桶)，
第4季油品平均售價比第3季減少7.4美元/桶。
2.烯烴事業營業額較第3季減少6.0%。
量：烯烴廠第4季產能利用率98%比第3季94%為高，第4季烯烴產品銷售量198.2萬噸，比
第3季增售17.0萬噸。
價：受原料輕油價格下跌影響，第4季烯烴產品平均售價834美元/噸，比第3季減少151
美元/噸。
3.公用事業營業額較第3季減少6.2%。
主要係第4季已進入非夏季電價的計價期(每年的6~9月為夏季電價期間)，售電價格較
第3季為低所致。
(二)2018年第4季自結合併稅前虧損52億2,292萬元，比2018年第3季合併稅前利益252億
3,760萬元，減少304億6,052萬元。
2018年第4季自結合併稅後虧損41億8,957萬元，比2018年第3季合併稅後利益206億
9,984萬元，減少248億8,941萬元。
其中歸屬母公司的稅後虧損41億7,824萬元，每股稅後盈餘為-0.44元。
分就「營業利益」與「營業外利益」說明如下：
1.營業利益：減少279.8億元。其中：
煉油事業：受國際油價於第4季起急跌的衝擊，致當季產生收料時間差與庫存差損失，
相較第3季時則有因國際油價上漲所生的收料時間差與庫存差利益，第4季較第3季為不
利；加上第4季的油品價差亦較第3季縮小，故使第4季整體營利較第3季大幅降低；
烯烴事業：第4季產銷量雖較第3季增加，但因市場對石化原料的需求減緩，使烯烴產品
第4季的利差較第3季縮小；加上第4季輕油價格走勢向下，致產生原料下跌時所致的收
料與存貨損失，相較第3季時因輕油價格走勢向上，產生原料上漲時所致的收料與存貨
利益，第4季較第3季為不利；致營利表現比第3季下滑；
公用事業：因第4季已進入非夏季電價的計價期，售電價格較第3季為低，影響營利較第
3季減少；
配合會計公報規定，針對當季季底的各項存貨進行評價，第4季認列35.4億元的存貨跌
價損失，相較第3季提列0.2億元的存貨跌價損失，不利35.2億元；
綜上述，全公司整體營利較第3季減少279.8億元。
2.營業外利益：減少24.8億元。
其中主要係：
a.現金股利收入減少21.4億元、
b.權益法收益不利4.7億元。
二、2018年自結合併損益與2017年比較：
(一)2018年自結合併營業額7,675億4,672萬元，比2017年6,241億789萬元，增加1,434
億3,883萬元，增加23.0%。其中：
銷售量差增加294.4億元，銷售價差增加1,140.0億元。
1.煉油事業營業額較2017年增加31.3%。
量：2018年原油平均煉製量為504仟桶/日，較2017年提高33仟桶/日。合計煉油產品銷
售量206,332仟桶，比去年同期增加16,044仟桶。
價：2018年油品平均售價79.4美元/桶，比2017年增加15.3美元/桶，主要係2018年原油
價格較去年同期高16.2美元/桶所致。
2.烯烴事業營業額較2017年增加11.0%。
量：2018年烯烴產品銷售量768.8萬噸，比2017年772.8萬噸，減少4.0萬噸。
價：受原料輕油價格上漲，牽動烯烴產品售價同步走高，2018年烯烴產品平均售價915
美元/噸，比2017年增加98美元/噸(其中：乙烯+97美元/噸、丙烯+160美元/噸、丁二烯
-128美元/噸)。
3.公用事業營業額較2017年增加9.0%。
主要係2018年售電量與售汽量分別較去年同期成長6.3%與2.8%，以及售電價格較去年同
期提高4.3%所致。
(二)2018年自結合併稅前利益745億2,126萬元，比2017年合併稅前利益960億9,455萬元
，減少215億7,329萬元。
2018年自結合併稅後利益600億2,906萬元，比2017年合併稅後利益801億7,542萬元，減
少201億4,636萬元。
其中歸屬母公司的稅後利益600億5,572萬元，每股稅後盈餘為6.30元。
分就「營業利益」與「營業外利益」說明如下：
1.營業利益：減少251.9億元。其中：
煉油事業：受2018年產品價差較2017年走弱影響，加上2018年因國際油價波動所致的收
料與存貨效益較2017年為不利，故使2018年煉油事業的營利表現較去年同期降低；
烯烴事業：由於市場對石化原料需求放緩，致2018年烯烴產品與原料輕油間的利差較
2017年縮小，其中乙烯降低25美元/噸、丁二烯大減251美元/噸；加上2018年因原料輕
油波動所致的收料與存貨效益較2017年為不利，故使營利較2017年大幅下滑；
公用事業：受燃煤成本提高因素，2018年燃煤耗用成本118美元/噸，比2017年97美元/
噸，增加21美元/噸，致營利較2017年減少；
配合會計公報規定，針對當季季底的各項存貨進行評價，2018年全年計認列35.5億元的
存貨跌價損失，相較2017年全年計認列0.4億元的存貨跌價損失，不利35.1億元。
整體而言，全公司2018年營利較2017年減少251.9億元。
2.營業外利益：增加36.2億元。
其中主要係：
a.外幣兌換利益有利42.5億元(2018年兌盈20.1億元、2017年兌損22.4億元)、
b.現金股利收入有利10.3億元(2018年股利收入33.2億元、2017年股利收入22.9億元)。
c.處分股票利益減少16.7億元(2017年認列南亞科股票處分利益16.7億元)。"
2, 108/02/01, 17:31:26, 林克彥, 執行副總經理, (02)2712-2211," 公告台南市環保局以本公司違反「廢棄物清理法」第52條之規定
裁處新台幣300萬元。","　第
26 款	"," 108/02/01
","
1.事實發生日:108/02/01
2.發生緣由:
一、2013年1月24日台南環保局稽查認定麻豆官輝土資場及左鎮宏昇土資場路基改良
使用之本公司副產石灰產品為廢棄物(當時為雲林縣政府合法產品登記期間)。
二、本次台南市政府以限期未改善為由，再次裁處新台幣300萬元罰鍰，並限期完成
改善。
3.處理過程:
針對本次裁罰，本公司將提行政救濟，惟仍將於法定期限內先繳納罰鍰。
4.預計可能損失:
罰款新台幣300萬元整。
5.可能獲得保險理賠之金額:無。
6.改善情形及未來因應措施:
針對本次裁罰，本公司將提出訴願以維護公司權益。
7.其他應敘明事項:無。"
3, 108/02/13, 13:32:43, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司2019年1月合併營業額,"　第
51 款	"," 108/02/13
","
1.事實發生日:108/02/13
2.公司名稱:台塑石化股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2019年1月合併營業額
6.因應措施:無
7.其他應敘明事項:
一、2019年1月合併營業額與2018年12月比較：
2019年1月合併營業額618億4,219萬元，比2018年12月597億4,463萬元，增加20億
9,756元，增加3.5%。
其中：銷售量差增加35.0億元，銷售價差減少14.0億元。
(一)煉油事業營業額比2018年12月增加3.2%。
售量方面：
2019年1月原油平均煉製量為532仟桶/日，比2018年12月519仟桶/日，增加13仟桶
/日，加上2018年12月部份外銷產品因受船期因素遞延至2019年1月出貨；合計2019
年1月煉油產品銷售量20,145仟桶，較2018年12月增加1,481仟桶。
售價方面：
2019年1月國際原油價格比2018年12月上漲1.8美元/桶，但受到輕質油品價差走弱
(汽油、輕油)及內銷油品價格下跌影響，致2019年1月的油品平均售價反比2018年
12月減少2.0美元/桶。
(二)烯烴事業營業額比2018年12月增加4.6%。
售量方面：
2019年1月烯烴廠平均產能利用率91%(乙烯月產量24.9萬噸，31天)，比2018年12月
平均產能利用率97%為低(乙烯月產量26.5萬噸，31天)。銷售方面，烯烴產品總銷
售量為69.5萬噸，則較2018年12月增加2.3萬噸。
售價方面：
產品乙烯受原料輕油價格下跌影響，致售價較2018年12月下跌8美元/噸；丙烯及丁
二烯則因市場供給吃緊，致售價分別上漲11美元/噸、28美元/噸。合計2019年1月
烯烴產品平均售價較2018年12月低6美元/噸。
二、2019年1月合併營業額與2018年1月比較：
2019年1月合併營業額618億4,219萬元，比2018年1月694億2,413萬元，減少75億
8,194萬元，減幅10.9%。
其中：銷售量差增加3.3億元，銷售價差減少79.1億元。
(一)煉油事業營業額比2018年1月減少9.7%。
售量方面：
2019年1月煉油產品的總銷售量為20,145仟桶，比2018年1月19,659仟桶，增加486
仟桶。
售價方面：
2019年1月油品平均售價比2018年1月減少12.0美元/桶，主要係國際原油價格較去
年同期為低，影響油品售價走跌所致。
(二)烯烴事業營業額比2018年1月減少17.7%。
售量方面：
2019年1月烯烴廠產能利用率91%，比2018年1月100%為低，合計烯烴產品總銷售量
比2018年1月減少3.0萬噸。
售價方面：
2019年1月烯烴產品平均售價較2018年1月低182美元/噸(其中：乙烯-319美元/噸、
丙烯-125美元/噸、丁二烯-67美元/噸)。"
4, 108/03/06, 13:34:01, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司2019年2月合併營業額,"　第
51 款	"," 108/03/06
","
1.事實發生日:108/03/06
2.公司名稱:台塑石化股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司2019年2月合併營業額
6.因應措施:無
7.其他應敘明事項:
一、2019年2月合併營業額與2019年1月比較：
2019年2月合併營業額524億2,885萬元，比2019年1月618億4,219萬元，減少94億
1,334萬元，減少15.2%。
其中：銷售量差減少122.3億元，銷售價差增加28.2億元。
(一)煉油事業營業額比1月減少16.4%。
售量方面：
2019年2月原油平均煉製量為527仟桶/日，比1月532仟桶/日，減少5仟桶/日，加上
2月營業天數比1月少3天；合計2月煉油產品銷售量15,744仟桶，較1月減少4,401仟
桶。
售價方面：
2019年2月國際原油價格比1月上漲5.5美元/桶，牽動2月的油品平均售價比1月增加
3.9美元/桶。
(二)烯烴事業營業額比1月減少10.6%。
售量方面：
2019年2月烯烴廠平均產能利用率98%(乙烯月產量24.2萬噸，28天)，比2019年1月
平均產能利用率91%為高(乙烯月產量24.9萬噸，31天)，但受2月份營業天數減少的
影響，使2月烯烴產品總銷售量58.5萬噸，較1月減少11.0萬噸。
售價方面：
產品乙烯及丙烯受原料輕油價格走高，致售價分別較1月上漲109美元/噸、3美元/
噸；丁二烯則受市場供給過剩影響，致售價下跌32美元/噸。合計2月烯烴產品平均
售價較1月高58美元/噸。
二、2019年2月合併營業額與2018年2月比較：
2019年2月合併營業額524億2,885萬元，比2018年2月586億1,710萬元，減少61億
8,825萬元，減幅10.6%。
其中：銷售量差減少42.6億元，銷售價差減少19.3億元。
(一)煉油事業營業額比2018年2月減少7.7%。
售量方面：
2019年2月煉油產品的總銷售量為15,744仟桶，比2018年2月16,732仟桶，減少988
仟桶。主要係2019年2月原油煉製量527仟桶/日，較2018年2月煉製量543仟桶/日為
低所致。
售價方面：
2019年2月油品平均售價比2018年2月減少6.0美元/桶，主要係成品油價差較去年
同期走弱，影響油品售價走跌所致。
(二)烯烴事業營業額比2018年2月減少18.0%。
售量方面：
2019年2月烯烴廠產能利用率98%，比2018年2月101%為低，合計烯烴產品總銷售量
比2018年2月減少7.5萬噸。
售價方面：
2019年2月烯烴產品平均售價較2018年2月低103美元/噸(其中：乙烯-139美元/噸、
丙烯-134美元/噸、丁二烯-245美元/噸)。"
5, 108/03/11, 17:06:17, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司108年3月11日董事會重要決議,"　第
51 款	"," 108/03/11
","
1.事實發生日:108/03/11
2.公司名稱:台塑石化股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司召開董事會
6.因應措施:無
7.其他應敘明事項:
(1)通過本公司107年度決算表冊，107年度合併營業額為新台幣767,550,218仟元，
合併稅前淨利新台幣74,547,113仟元，合併稅後淨利新台幣60,070,831仟元，歸屬
母公司每股盈餘6.31元。
(2)通過修正本公司「取得或處分資產處理程序」。
(3)通過修正本公司「從事衍生性商品交易處理程序」。
(4)通過修正本公司「資金貸與他人作業辦法」。
(5)通過修正本公司「背書保證作業程序」。
(6)通過增資子公司FG INC。"
6, 108/03/11, 17:06:37, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司董事會決議召開股東會相關事宜,"　第
17 款	"," 108/03/11
","
1.董事會決議日期:108/03/11
2.股東會召開日期:108/05/31
3.股東會召開地點:台北市敦化北路100號王朝大酒店2樓國際大會堂
4.召集事由一、報告事項:
(1)本公司107年度營業報告。
(2)審計委員會查核107年度決算表冊報告。
(3)本公司分派107年度員工酬勞報告。
5.召集事由二、承認事項:
(1)為依法提出本公司107年度決算表冊，請 承認案。
(2)為依法提出本公司107年度盈餘分派之議案，請 承認案。
6.召集事由三、討論事項:
(1)為擬修正本公司「取得或處分資產處理程序」，請 公決案。
(2)為擬修正本公司「從事衍生性商品交易處理程序」，請 公決案。
(3)為擬修正本公司「資金貸與他人作業辦法」，請 公決案。
(4)為擬修正本公司「背書保證作業程序」，請 公決案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:108/04/02
11.停止過戶截止日期:108/05/31
12.其他應敘明事項:
另依公司法第172條之1及第192條之1規定，訂定自3月25日起至4月3日止
於本公司股務組受理股東提案。"
7, 108/03/11, 17:06:52, 林克彥, 執行副總經理, (02)2712-2211, 董事會決議發行無擔保公司債,"　第
11 款	"," 108/03/11
","
1.董事會決議日期:108/03/11
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
台塑石化股份有限公司108年度無擔保公司債。
3.發行總額:不超過新台幣120億元整。
4.每張面額:新台幣100萬元。
5.發行價格:按面額發行。
6.發行期間:得視市場狀況發行不同年期之債券，並得分次按面額發行。
7.發行利率:採固定利率或浮動利率發行均可。
8.擔保品之總類、名稱、金額及約定事項:無。
9.募得價款之用途及運用計畫:募集長期資金償還借款、充實營運資金。
10.承銷方式:委託證券承銷商對外公開承銷。
11.公司債受託人:授權董事長或指定之財務主管依市場狀況決行之。
12.承銷或代銷機構:授權董事長或指定之財務主管依市場狀況決行之。
13.發行保證人:無。
14.代理還本付息機構:授權董事長或指定之財務主管依市場狀況決行之。
15.簽證機構:無。
16.能轉換股份者，其轉換辦法:無。
17.賣回條件:無。
18.買回條件:無。
19.附有轉換、交換或認股者，其換股基準日:無。
20.附有轉換、交換或認股者，對股權可能稀釋情形:無。
21.其他應敘明事項:無。"
8, 108/03/11, 17:08:52, 林克彥, 執行副總經理, (02)2712-2211, 董事會決議股利分派,"　第
14 款	"," 108/03/11
","
1. 董事會決議日期：108/03/11
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：4.80000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：45,724,606,330
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
9, 108/03/11, 17:11:05, 林克彥, 執行副總經理, (02)2712-2211, 公告本公司增加投資「FG INC」,"　第
20 款	"," 108/03/11
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
「FG INC」股權
2.事實發生日:108/3/11~108/3/11
3.交易數量、每單位價格及交易總金額:
交易單位數量：不適用
每單位價格：不適用
交易總金額：85,500,000美元  (NTD2,631,262,500元，匯率1：30.775)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
FG INC；本公司持有57%股權之轉投資公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依「FG INC」資金需求匯出；
契約限制條款及其他重要約定事項：無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易之決定方式、價格決定之參考依據：依「FG INC」現金增資之條件及價格
決策單位：本公司董事會
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積數量：不適用
金額：210,900,000美元
持股比例：57%
權利受限情形：無
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占公司最近期財務報表中總資產之比例：27.98%
占公司最近期財務報表中業主權益之比例：33.20%
最近期財務報表中營運資金數額：182,479,490,000元
14.經紀人及經紀費用:
無
15.取得或處分之具體目的或用途:
長期投資
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
民國108年3月11日
19.監察人承認或審計委員會同意日期:
民國108年3月11日
20.本次交易會計師出具非合理性意見:否
21.會計師事務所名稱:
力誠會計師事務所
22.會計師姓名:
古家維
23.會計師開業證書字號:
北市會證字第3311號
24.其他敘明事項:
無"
