,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/04, 22:12:14, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司對台灣大哥大假處分裁定之說明,"　第
2 款	"," 107/01/04
","
1.法律事件之當事人:本公司與台灣大哥大(以下稱台灣大)
2.法律事件之法院名稱或處分機關:臺灣最高法院（下稱最高法院）
3.法律事件之相關文書案號:最高法院106年度台抗字第1361號
4.事實發生日:107/01/04
5.發生原委(含爭訟標的):
台北地方法院，於105年4月28日，為定暫時狀態假處分裁定，命台灣大即向國家
通訊傳播委員會申請繳回上行1748.7-1754.9、下行1843.7-1849.9MHz頻率（下稱C4）
，並禁止台灣大對該頻段為任何之使用。此裁定前經雙方抗告、再抗告至高等法院、
最高法院再發回至高等法院，高等法院於106年9月27日以106年度抗更(一)字第21號裁
定，撤銷原裁定，本公司遂向最高法院提起再抗告。
6.處理過程:最高法院於107年1月4日，以”台灣大於106年7月1日起即無使用C4頻率”為
理由，駁回再抗告確定。
7.對公司財務業務影響及預估影響金額:無。
因2G業務依法於106年6月30日屆期終止，台灣大依法不得再使用C4，遠傳已自106年7月1
日起，將C4頻率提供為4G業務使用，本裁定對本公司業務財務並無影響。
8.因應措施及改善情形:無
9.其他應敘明事項:無"
1, 107/01/08, 18:13:44, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司新世紀資通(股)公司公告取得海外基金OPAS 
Tranche A(第二階段公告)","　第
20 款	"," 107/01/08
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Opas Fund Segregated Portfolio Company - Opas Fund Segregated Portfolio 
Tranche A ; 海外基金
2.事實發生日:107/1/8~107/1/8
3.交易數量、每單位價格及交易總金額:
交易數量: 13,491.781單位 
每單位價格: US$1,111.7880元(約當NT$33,276元)
交易總金額: US$15,000仟元 (約當NT$448,950仟元)
(前述每單位價格及交易總金額係依據107/1/8基金公司公布取得單位數及單位淨值，
以匯率(TWD/USD) 29.930計算)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人: Opas Fund Segregated Portfolio Company
與公司之關係: 係為新世紀資通(股)公司之關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
因Opas Fund Segregated Portfolio Company所提供的Tranche A基金，符合新世紀
資通(股)公司之短期投資目標及資產配置規劃，向其申購此基金 ; 不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件: 付款日以現金一次支付基金申購款項共US$15,000仟元;
契約限制條款及其他約定事項: 無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
價格決定方式: 依基金公司公告基金申購淨值
決策單位: 依據新世紀資通(股)公司取得或處分資產處理程序辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
數量:13,491.781單位
金額: US$15,000仟元	
持股比例及權利受限情形:無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占母公司遠傳電信股份有限公司105年Q4個體財報中總資產之比例:0.7% 
占母公司遠傳電信股份有限公司106年Q3合併財報中歸屬於母公司股東權益之比例:1.4%
最近期母公司遠傳電信股份有限公司105年Q4個體財報中營運資金=(NT$15,168,024仟元)
子公司新世紀資通(股)公司之營運資金(105年Q4)達NT$9,175,601仟元，顯具充足資金可
辦理本次取得有價證券交易。
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
進行短期基金投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
106年11月21日
18.監察人承認或審計委員會同意日期:
106年11月21日
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
無"
2, 107/01/10, 18:46:53, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 公告遠傳電信股份有限公司民國一○六年十二月份營運成績,"　第
49 款	"," 107/01/10
","
1.事實發生日:107/01/10
2.公司名稱:遠傳電信股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:無
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:遠傳電信股份有限公司公佈民國一○六年十二月自結單月合併
營收為新臺幣76.64億元，稅前息前折舊攤銷前淨利為新臺幣19.48億元，營業利
益為新臺幣7.60億元，稅前淨利為新臺幣6.27億元，稅後淨利為新臺幣5.31億元
，每股稅後盈餘為新臺幣0.16元。
累計本年度自結合併營收為新臺幣920.70億元，稅前息前折舊攤銷前淨利為新臺
幣281.68億元，營業利益為新臺幣142.16億元，稅前淨利為新臺幣131.63億元，
稅後淨利為新臺幣108.57億元，每股稅後盈餘為新臺幣3.33元。"
3, 107/01/15, 21:28:29, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司對台灣大哥大假處分裁定之說明,"　第
2 款	"," 107/01/15
","
1.法律事件之當事人:本公司與台灣大哥大(下稱台灣大)
2.法律事件之法院名稱或處分機關:臺灣高等法院（下稱高等法院）
3.法律事件之相關文書案號:106年度聲字第445號
4.事實發生日:107/01/15
5.發生原委(含爭訟標的):台北地方法院於104年6月30日以104年度全字第192號
定暫時狀態假處分裁定（下稱原裁定），命台灣大於向國家通訊傳播委員會
（下稱通傳會）申請繳回上行1748.7-1754.9、下行1843.7-1849.9MHz頻率
（下稱C4）並經通傳會核准前，不得以任何方式使用上行1715.1-1721.3、
下行1810.1-1816.3MHz頻率（下稱C1），台灣大不服提起抗告，經高等法院
104年度抗字第1305號民事裁定駁回，原裁定因台灣大未再提起抗告，遠傳
勝訴確定。後台灣大依法自106年7月1日起即無法使用C4頻率。
6.處理過程:台灣大於106年8月以其未再使用C4為由，向高等法院聲請撤銷原裁定；
經高等法院於107年1月15日，以”台灣大自106年7月1日起無法使用C4頻率，遠傳
復已使用C4頻率，發生情事變更”為理由，撤銷原裁定。
7.對公司財務業務影響及預估影響金額:因2G業務依法於106年6月30日屆期終止，
台灣大依法不得再使用C4，遠傳已自106年7月1日起，將C4頻率提供為4G業務使用，
本裁定對本公司業務財務並無影響。
8.因應措施及改善情形:無。
9.其他應敘明事項:無。"
4, 107/01/17, 19:51:33, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司對台灣大哥大頻譜訴訟之說明,"　第
2 款	"," 107/01/17
","
1.法律事件之當事人:本公司與台灣大哥大(以下稱台灣大)
2.法律事件之法院名稱或處分機關:臺灣高等法院（下稱高等法院）
3.法律事件之相關文書案號:105年度重上字第596號
4.事實發生日:107/01/17
5.發生原委(含爭訟標的):台灣大自104年5月起，違約佔用由本公司在4G競標程序中
標得的頻率，本公司遂於105年7月28日起訴，請求台灣大即向國家通訊傳播委員會
申請繳回上行1748.7-1754.9、下行1843.7-1849.9MHz頻率（下稱C4），停止使用
上行1715.1-1721.3、下行1810.1-1816.3MHz頻率（下稱C1），以及請求損害賠償。
經台北地院一審判決台灣大應繳回C4，繳回C4前不得使用C1，駁回本公司損害賠償
之請求；兩造均對一審判決表示不服，提起上訴。
6.處理過程:高等法院105年度重上字第596號案件判決：
一、台灣大應給付遠傳新臺幣(下同)765,779,233元，及其中152,583,658元部分自
民國104年9月5日起至清償日止，按年息百分之五計算之利息。
二、原審判決主文第一項關於台灣大應繳回C4，繳回C4前不得使用C1部分暨假執行　
廢棄。
三、第一、二審訴訟費用，由台灣大負擔二分之一，餘由遠傳負擔。
四、本判決命台灣大給付部分，於遠傳以255,260,000元或等值之遠東國際商業銀
行股份有限公司無記名可轉讓定期存單為台哥大供擔保後得假執行，但台哥大如以
765,779,233元為遠傳預供擔保，得免為假執行。
五、遠傳其餘上訴及假執行聲請駁回。
7.對公司財務業務影響及預估影響金額:本案對本公司暫不會造成重大影響。
8.因應措施及改善情形:待收到法院判決書後再行研議。
9.其他應敘明事項:因2G服務業於106年6月30日屆期終止，台灣大依法不得再使用C4
，本公司已自106年7月1日起，將C4提供為4G業務使用。"
5, 107/01/30, 18:41:11, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司新世紀資通(股)公司公告取得海外基金OPAS 
Tranche B (第二階段公告)","　第
20 款	"," 107/01/30
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Opas Fund Segregated Portfolio Company - Opas Fund Segregated Portfolio 
Tranche B ; 海外基金
2.事實發生日:107/1/30~107/1/30
3.交易數量、每單位價格及交易總金額:
交易數量: 5,000單位 
每單位價格: US$1,000元(約當NT$29,930元)
交易總金額: US$5,000仟元 (約當NT$NT$149,650仟元)
(前述每單位價格及交易總金額係依據107/1/30基金公司公布取得單位數及單位淨值，
以匯率(TWD/USD) 29.930計算)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人: Opas Fund Segregated Portfolio Company
與公司之關係: 係為新世紀資通(股)公司之關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
因Opas Fund Segregated Portfolio Company所提供的Tranche B基金，符合新世紀
資通(股)公司之短期投資目標及資產配置規劃，向其申購此基金 ; 不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件: 付款日以現金一次支付基金申購款項共US$5,000仟元;
契約限制條款及其他約定事項: 無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
價格決定方式: 依基金公司公告基金申購淨值
決策單位: 依據新世紀資通(股)公司取得或處分資產處理程序辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
數量: 5,000單位
金額: US$5,000仟元	
持股比例及權利受限情形:無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占母公司遠傳電信股份有限公司105年Q4個體財報中總資產之比例:0.7% 
占母公司遠傳電信股份有限公司106年Q3合併財報中歸屬於母公司股東權益之比例:1.4%
最近期母公司遠傳電信股份有限公司105年Q4個體財報中營運資金=(NT$15,168,024仟元)
子公司新世紀資通(股)公司之營運資金(105年Q4)達NT$9,175,601仟元，顯具充足資金可
辦理本次取得有價證券交易。
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
進行短期基金投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
106年11月21日
18.監察人承認或審計委員會同意日期:
106年11月21日
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
本次係補充106/11/21的第一階段公告內容"
6, 107/02/07, 16:02:43, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 與台灣愛立信股份有限公司簽署電信設備技術及硬體支援服務
增購案","　第
20 款	"," 107/02/07
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
無線傳輸設備技術及硬體支援服務
2.事實發生日:107/2/7~107/2/7
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
電信設備技術及硬體支援服務費用計新台幣NT$1,010,000,000
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
台灣愛立信股份有限公司，關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依合約規定
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
議價，依本公司取得或處分資產處理程序辦理相關事宜
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:是
15.尚未取得估價報告之原因:
本案屬取得供營業使用設備之技術及硬體支援服務，依「公開發行公司取得或處
分資產處理準則」第九條規定，無須取得估價報告
16.與交易金額比較有重大差異原因及會計師意見:
無
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
取得供營業使用設備之技術及硬體支援服務
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用，台灣愛立信股份有限公司非本公司之關係人
22.監察人承認或審計委員會同意日期:
不適用，台灣愛立信股份有限公司非本公司之關係人
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無"
7, 107/02/09, 16:50:14, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 公告遠傳電信股份有限公司民國一○七年一月份營運成績,"　第
51 款	"," 107/02/09
","
1.事實發生日:107/02/09
2.公司名稱:遠傳電信股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:無
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:遠傳電信股份有限公司公佈民國一○七年一月自結單月合併營收為
新臺幣74.70億元，稅前息前折舊攤銷前淨利為新臺幣22.92億元，營業利益為新臺幣
11.12億元，稅前淨利為新臺幣10.82億元，稅後淨利為新臺幣8.57億元，每股稅後盈
餘為新臺幣0.26元。"
8, 107/02/09, 16:50:48, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司召開電話法人說明會說明一Ｏ六年度第四季營運情形,"　第
12 款	"," 107/02/23
","
符合條款第四條第XX款：12
事實發生日：107/02/23
1.召開法人說明會之日期：107/02/23
2.召開法人說明會之時間：17 時 00 分 
3.召開法人說明會之地點：本公司
4.法人說明會擇要訊息：說明本公司106年度第四季營運與財務概況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 107/02/12, 17:40:33, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司全虹企業股份有限公司公告董事會
決議發放股利公告","　第
14 款	"," 107/02/12
","
1.董事會決議日期:107/02/12
2.發放股利種類及金額:全虹企業股份有限公司一○六年度盈餘分配案，業經民國
107年2月12日董事會決議擬定如下：發放股利種類為現金股利，擬定分派現金股
利新台幣97,487,280元，每股新台幣0.726元。
3.其他應敘明事項:
(1)惟除息基準日前如有因辦理增資或其他原因致影響流通在外股份數量時，擬請
股東會授權董事會，按除息基準日實際流通在外股數，調整股東每股配發金額。
(2)擬由本次董事會授權董事長於股東常會通過後，另訂定除息基準日分配之。"
