,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/03, 17:36:32, 陳修偉, 資深副總經理, 02-21736696," 元大金控代子公司大眾銀行補充公告105年10月26日
獨立董事異動","　第
6 款	"," 105/10/26
","
1.發生變動日期:105/10/26
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:獨立董事
3.舊任者職稱、姓名及簡歷:無
4.新任者職稱、姓名及簡歷:
(1)司徒達賢先生/元大銀行獨立董事
(2)葉銀華先生/元大金控獨立董事
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
新任
6.異動原因:新任
7.新任者選任時持股數:不適用
8.原任期（例xx/xx/xx ~ xx/xx/xx）:105/03/22~108/03/21
9.新任生效日期:106/01/03
10.同任期董事變動比率:2/13
11.同任期獨立董事變動比率:2/3
12.同任期監察人變動比率:無
13.屬三分之一以上董事發生變動（請輸入是或否）:否
14.其他應敘明事項:有關元大銀行獨立董事司徒達賢先生及葉銀華先生同時兼任本公司
之子公司大眾銀行之獨立董事乙案，業經民國106年1月3日主管機關同意核准在案。"
1, 106/01/04, 17:48:07, 陳修偉, 資深副總經理, 02-21736696," 元大金控代子公司元大證券公告其受金融監督管理委員會
處以警告處分","　第
39 款	"," 106/01/04
","
1.事實發生日:106/01/04
2.違規情形:金融監督管理委員會檢查局對本公司進行一般業務檢查及可轉債資產交換
業務專案檢查，發現相關業務核有缺失，已違反證券商管理規則第2條第2項、第18條
之1、第19條之3及第19條之5規定。
3.罰鍰金額:無。
4.該主管機關之處分情形:處以警告處分。
5.預計改善措施:相關業務缺失業已改善。
6.對公司營運之影響:三個月內不得申請或投資相關業務。
7.其他應敘明事項:無。"
2, 106/01/06, 16:08:59, 陳修偉, 資深副總經理, 02-21736696, 元大金控代子公司元大證金公告辦理減資完成資本變更登記,"　第
36 款	"," 106/01/06
","
1.主管機關核准減資日期:105/12/05
2.辦理資本變更登記完成日期:106/01/05
3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:
(1)減資前實收資本額為4,400,000,000元，減資後實收資本額為4,000,000,000元；
減資前流通在外股數為440,000,000股，減資後流通在外股數為400,000,000股。
(2)本次現金減資後，每股淨值將由自結財報105/11/30的24.94元提昇為26.43元。
4.預計換股作業計畫:不適用(元大金融控股(股)公司為元大證金唯一股東)。
5.預計減資新股上市後之上市普通股股數:不適用
6.預計減資新股上市後之上市普通股股數占已發行普通股比率
 （減資後上市普通股股數/減資後已發行普通股股數）:不適用
7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低
  之因應措施:不適用
8.其他應敘明事項:元大證金於106/01/06收到經濟部之變更登記核准函，特此公告。"
3, 106/01/06, 18:00:48, 陳修偉, 資深副總經理, 02-21736696, 元大金控公告105年12月份自結合併損益,"　第
49 款	"," 106/01/06
","
1.事實發生日:106/01/06
2.公司名稱:元大金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司及重要子公司自行結算105年12月份獲利情形
　                    12月份              累積至12月份
　　　　　　 ------------------ -------------------------------
　             合併    母公司      合併    母公司
　             稅前    業主稅後    稅前    業主稅後    稅後每股
　　　　　　  (億元)   (億元)     (億元)   (億元)      盈餘(元)
　           -------- ---------- --------- ---------  ----------
元大金控       7.26      7.35      168.03    134.57       1.16
元大證券       0.65      0.57       87.06     74.74       1.35
元大銀行       3.42      3.04       63.48     56.04       1.35
大眾銀行       4.51      4.16       21.48     14.80       0.45
元大期貨       1.03      0.81        9.90      8.36       3.60
元大證金       0.22      0.19        3.78      3.10       0.70

以上資料係本公司自行結算結果，尚未經會計師查核簽證。

6.因應措施:無
7.其他應敘明事項:無"
4, 106/01/10, 14:29:13, 陳修偉, 資深副總經理, 02-21736696," 元大金控公告本公司以子公司元大證券金融股份有限公司
減資取得資金新台幣4億元之資金運用情形","　第
49 款	"," 106/01/10
","
1.事實發生日:106/01/10
2.公司名稱:元大金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
(1)本公司以子公司元大證券金融股份有限公司減資方式取得新台幣4億元乙案，業經
金融監督管理委員會105年11月21日金管銀控字第10500262920號及105年12月5日金管
證投字第1050049578號函核准在案。
(2)依據「金融控股公司之子公司減資辦法」第五條第二項規定，金融控股公司子公司
減資後，應於每季結束後十日內，將該資金運用情形，輸入公開資訊觀測站。
6.因應措施:不適用
7.其他應敘明事項:
本次資金用於充實本公司營運資金及償還短期借款，並進而考量集團各子公司之
資本配置等規劃，其資金運用情形及進度如下：
1.資金運用情形:
  預定支用金額:4億元。
  實際支用金額:4億元。
2.計劃執行進度
  預定進度:100%。
  實際進度:100%。
3.本項計劃已於105年12月15日執行完畢。"
5, 106/01/10, 14:43:26, 陳修偉, 資深副總經理, 02-21736696," 元大金控公告本公司以子公司元大創業投資股份有限公司
減資取得資金新台幣10億元之資金運用情形","　第
49 款	"," 106/01/10
","
1.事實發生日:106/01/10
2.公司名稱:元大金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
(1)本公司以子公司元大創業投資股份有限公司減資方式取得新台幣10億元乙案，
業經金融監督管理委員會105年11月03日金管銀控字第10500248800號函核准在案。
(2)依據「金融控股公司之子公司減資辦法」第五條第二項規定，金融控股公司子公司
減資後，應於每季結束後十日內，將該資金運用情形，輸入公開資訊觀測站。
6.因應措施:不適用
7.其他應敘明事項:
本次資金用於充實本公司營運資金及償還短期借款，並進而考量集團各子公司之
資本配置等規劃，其資金運用情形及進度如下：
1.資金運用情形:
  預定支用金額:10億元。
  實際支用金額:10億元。
2.計劃執行進度
  預定進度:100%。
  實際進度:100%。
3.本項計劃已於105年12月15日執行完畢。"
6, 106/01/10, 14:58:05, 陳修偉, 資深副總經理, 02-21736696," 元大金控公告本公司以子公司元大國際資產管理股份有限
公司減資取得資金新台幣5億元之資金運用情形","　第
49 款	"," 106/01/10
","
1.事實發生日:106/01/10
2.公司名稱:元大金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
(1)本公司以子公司元大國際資產管理股份有限公司減資方式取得資金5億元乙案，
業經金融監督管理委員會105年10月19日金管銀控字第10500231550號函核准在案。
(2)依據「金融控股公司之子公司減資辦法」第五條第二項規定，金融控股公司子公司
減資後，應於每季結束後十日內，將該資金運用情形，輸入公開資訊觀測站。
6.因應措施:不適用
7.其他應敘明事項:
本次資金用於充實本公司營運資金及償還短期借款，並進而考量集團各子公司之
資本配置等規劃，其資金運用情形及進度如下：
1.資金運用情形:
  預定支用金額:5億元。
  實際支用金額:5億元。
2.計劃執行進度:
  預定進度:100%。
  實際進度:100%。
3.本項計劃已於105年11月07日執行完畢。"
7, 106/01/10, 15:33:02, 陳修偉, 資深副總經理, 02-21736696," 元大金控公告本公司將於106/1/12~1/13赴香港參加Credit Suisse 2017 Greater 
China Technology and Internet Conference","　第
12 款	"," 106/01/12
","
符合條款第四條第XX款：12
事實發生日：106/01/12
1.召開法人說明會之日期：106/01/12 ~ 106/01/13
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：香港
4.法人說明會擇要訊息：本公司將於106/1/12~1/13赴香港參加Credit Suisse 2017 Greater China Technology and Internet Conference對外公開財務及業務相關資訊
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 106/01/11, 14:58:12, 陳修偉, 資深副總經理, 02-21736696," 元大金控代子公司韓國韓新儲蓄銀行公告
股東臨時會召開事宜","　第
17 款	"," 106/01/11
","
1.董事會決議日期:106/01/11
2.股東臨時會召開日期:106/01/11
3.股東臨時會召開地點:Conference room,358,
Gangnam-daero, Gangnam-gu, Seoul, Korea
4.召集事由一、報告事項:NA
5.召集事由二、承認事項:NA
6.召集事由三、討論事項:
為修改公司章程
7.召集事由四、選舉事項:NA
8.召集事由五、其他議案:NA
9.召集事由六、臨時動議:NA
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:NA"
9, 106/01/11, 15:02:12, 陳修偉, 資深副總經理, 02-21736696," 元大金控代子公司韓國韓新儲蓄銀行
公告股東臨時會重要決議事項","　第
18 款	"," 106/01/11
","
1.股東臨時會日期:106/01/11
2.重要決議事項:
修改公司章程，變更公司名稱為「元大儲蓄銀行(韓國)」
3.其他應敘明事項:無"
