,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/10, 11:09:23, 李定珠, 協理, (02)2723-0887 #2810, 大眾傳播媒體報導本公司內容說明,"　第
49 款	"," 106/01/10
","
1.事實發生日:106/01/10
2.公司名稱:華新科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:工商時報
6.報導內容:報導華新科上季營收創歷史次高達47.22億元，僅較前一季微幅衰退4.53％
          ，2016年營收184.76億元，較前一年成長15.76％，攀上5年來新高，法人
          預估華新科去年EPS上看3.5～4元，對今年也有所期待。....等相關報導。
7.發生緣由:不適用
8.因應措施:不適用
9.其他應敘明事項:相關報導所述華新科去年EPS上看3.5～4元.....等，係法人預估或
                媒體自行推估，有關本公司實際財務狀況，逕依本公司經會計師查
                核或核閱後之財務報表及本公司於公開資訊觀測站公佈之資訊為準
                ，特此說明。"
1, 106/02/17, 18:05:30, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議105年股東常會召開相關事宜公告,"　第
17 款	"," 106/02/17
","
1.董事會決議日期:106/02/17
2.股東會召開日期:106/06/20
3.股東會召開地點:桃園市楊梅區青年路3號 (中華汽車人才培訓中心103室會議室)
4.召集事由一、報告事項:
 (1)民國一○五年度營業報告案。
 (2)監察人審查報告。
 (3)民國一○五年度員工及董監酬勞之分派報告。
 (4)其他報告案。
5.召集事由二、承認事項:
 (1)承認本公司一○五年度決算表冊案。
 (2)承認本公司一○五年度盈餘分配案。
6.召集事由三、討論事項:
 (1)討論修訂本公司取得或處分資產處理程序案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:106/04/22
11.停止過戶截止日期:106/06/20
12.其他應敘明事項:
 (1)依公司法第一七二條之一規定，持有本公司已發行股份總數百分之一以上股東，
    得以書面向本公司提出股東常會議案，提案及受理期間自一○六年四月十日起
    至一○六年四月十九日止，每日上午八時三十分至下午五時，受理提案處所為
    本公司股務辦事處（地址：台北市內湖區行善路398號8樓）。
 (2)盈餘分配情形於開會四十日前另行公告。"
2, 106/02/17, 18:07:20, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議通過105年度員工酬勞及董監事酬勞分派,"　第
49 款	"," 106/02/17
","
1.事實發生日:106/02/17
2.公司名稱:華新科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:董事會決議通過105年度員工酬勞及董監酬勞。
6.因應措施:不適用
7.其他應敘明事項:
本公司董事會決議通過分派105年度員工酬勞新台幣58,181,616元及
董監酬勞新台幣23,272,646元，全數以現金發放。"
3, 106/02/17, 18:07:57, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議通過105年度合併財務報表及個體財務報表,"　第
49 款	"," 106/02/17
","
1.事實發生日:106/02/17
2.公司名稱:華新科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司105年度合併財務報表等業經編製完成。
          合併營業收入18,490,529仟元，合併營業毛利4,369,200仟元，合併營業淨
          利2,299,059仟元，合併稅前淨利2,639,785仟元，合併本期淨利2,296,495
          仟元，合併本期淨利歸屬於本公司2,152,213仟元，合併每股稅後盈餘3.95
          元(依105年加權平均流通在外股數545,469,744股計算)，合併資產總額
          28,799,403仟元，合併負債總額12,573,235仟元，合併權益總額16,226,168
          仟元。
          本公司105年度個體財務報表等業經編製完成。
          個體營業收入9,662,398仟元，個體營業毛利1,698,610仟元，個體營業淨
          利778,306仟元，個體稅前淨利2,255,022仟元，個體本期淨利2,152,213
          仟元，個體每股稅後盈餘3.95元(依105年加權平均流通在外股數
          545,469,744股計算)，個體資產總額22,776,911仟元，個體負債總額
          8,371,137仟元，個體權益總額14,405,774仟元。
6.因應措施:不適用
7.其他應敘明事項:詳細財務報表,將依規定時限上傳至公開資訊觀測站。"
4, 106/02/17, 18:09:22, 李定珠, 協理, (02)2723-0887 #2810," 本公司董事會通過開曼華新科技有限公司新增資金貸與
金額達新台幣一千萬元以上且達華新科技最近期財務報
表淨值百分之二以上（代開曼華新科技公告）","　第
23 款	"," 106/02/17
","
1.事實發生日:106/02/17
2.接受資金貸與之:
(1)公司名稱:釜屋電機株式會社
(2)與資金貸與他人公司之關係:
為開曼華新科技有限公司99.96%持股之子公司
(3)資金貸與之限額(仟元):4453021
(4)原資金貸與之餘額(仟元):548864
(5)本次新增資金貸與之金額(仟元):333641
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):882505
(8)本次新增資金貸與之原因:
營運週轉資金及提前償還關係人借款需求
(1)公司名稱:Kamaya Electric (M) Sdn. Bhd.
(2)與資金貸與他人公司之關係:
為釜屋電機株式會社100%持股之子公司
(3)資金貸與之限額(仟元):4453021
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):94161
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):94161
(8)本次新增資金貸與之原因:
營運週轉需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
保證票(本票)
(2)價值(仟元):333641
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):136260
(2)累積盈虧金額(仟元):1861
5.計息方式:
1.開曼對釜屋電機株式會社:年利率1.2%
2.開曼對Kamaya Electric (M) Sdn. Bhd.:年利率1.2%
6.還款之:
(1)條件:
到期償還本金及按季付利息,並將視該公司資金狀況於到期日前得隨時要求其
提早全部或部份償還
(2)日期:
1.開曼對釜屋電機株式會社:自借款日起一年到期
2.開曼對Kamaya Electric (M) Sdn. Bhd.:自借款日起一年到期
7.迄事實發生日為止，資金貸與餘額(仟元):
2826058
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
19.62
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
接受資金貸與公司
1.釜屋電機株式會社
  所提供擔保品之價值(仟元):NTD333,641
  最近期財務報表之資本(仟元):NTD136,260
  最近期財務報表之累積盈虧金額(仟元):NTD1,861
2.Kamaya Electric (M) Sdn. Bhd.
  所提供擔保品之價值(仟元):NTD94,161
  最近期財務報表之資本(仟元):NTD606,529
  最近期財務報表之累積盈虧金額(仟元):NTD232,351
3.2/17經本公司董事會通過並據以執行"
5, 106/03/30, 15:30:23, 李定珠, 協理, (02)2723-0887 #2810, 補充董事會決議106年股東常會召開相關事宜公告(增列議案),"　第
17 款	"," 106/03/30
","
1.董事會決議日期:106/03/30
2.股東會召開日期:106/06/20
3.股東會召開地點:桃園市楊梅區青年路3號 (中華汽車人才培訓中心103室會議室)
4.召集事由一、報告事項:
 (1)民國一○五年度營業報告案。
 (2)監察人審查報告。
 (3)民國一○五年度員工及董監酬勞之分派報告。
 (4)其他報告案。
5.召集事由二、承認事項:
 (1)承認本公司一○五年度決算表冊案。
 (2)承認本公司一○五年度盈餘分配案。
6.召集事由三、討論事項:
 (1)討論本公司資本結構調整案。(增列議案)
 (2)討論修訂本公司取得或處分資產處理程序案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:106/04/22
11.停止過戶截止日期:106/06/20
12.其他應敘明事項:無"
6, 106/03/30, 15:30:45, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議辦理現金減資,"　第
11 款	"," 106/03/30
","
1.董事會決議日期:106/03/30
2.減資緣由:為提升股東權益報酬率，增加公司每股獲利能力，擬辦理現金減資退還
          股本予股東。
3.減資金額:新台幣322,000,000元
4.消除股份:32,200,000股
5.減資比率:約6.2%
6.減資後股本:新台幣4,858,000,000元
7.預定股東會日期:106/06/20
8.預計減資新股上市後之上市普通股股數:485,800,000股
9.預計減資新股上市後之上市普通股股數占已發行普通股比率
（減資後上市普通股股數/減資後已發行普通股股數）:100%
10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，
請說明股權流通性偏低之因應措施:不適用
11.其他應敘明事項:
(1) 減資後實收資本額、實際減資比率，以減資換發股票基準日之已發行總股數
    計算之。
(2) 依106年2月28日已發行股份總數計算，每仟股減少約62股(即每仟股換發約
    938股)，減資後普通股不滿一股之畸零股，股東可自行在減資換股停止過戶
    日起五日內向本公司股務辦事處辦理拼湊成整股，拼湊後仍不足一股之普通
    股畸零股，依減資換股基準日前在股票公開集中交易市場最後交易日之收盤
    價給付現金，計算至元為止(元以下全捨)，並授權董事長洽特定人以該收盤
    價承購之。
(3) 本次現金減資換發之新股擬採無實體發行，其權利義務均相同，俟股東常會
    通過並呈主管機關申報生效後，授權董事會另訂減資基準日與減資換發股票
    基準日等相關事宜。本次現金減資基準日前，如遇因法令之修訂、主管機關
    之核示，或因其他客觀環境變動而需修正，擬請股東常會授權董事長因應處
    理之。"
7, 106/03/30, 15:31:06, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議解除經理人從事競業之限制,"　第
21 款	"," 106/03/30
","
1.董事會決議日:106/03/30
2.許可從事競業行為之經理人姓名及職稱:副總經理黃義鑌先生
3.許可從事競業行為之項目:信昌電子陶瓷股份有限公司副執行長
4.許可從事競業行為之期間:至卸任止
5.決議情形（請依公司法第32條說明表決結果）:全體出席董事無異議照案通過。
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無"
8, 106/03/30, 16:10:08, 李定珠, 協理, (02)2723-0887 #2810, 董事會決議股利分派,"　第
14 款	"," 106/03/30
","
1. 董事會決議日期：106/03/30
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.20077220
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：622,000,000
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
盈餘分配係依106年2月28日已發行股數518,000,000股計算
。如遇公司買回庫藏股或庫藏股轉讓員工等,致流通在外股數發
生變動,每股配發比率發生變動,按除息基準日實際流通在外
股份數額調整。現金股利分派,計算至新台幣元整（元以下全捨
），不足新台幣1元,轉回未分配盈餘。
4. 普通股每股面額欄位：新台幣                 10.0000元"
9, 106/04/10, 15:03:53, 李定珠, 協理, (02)2723-0887 #2810, 本公司受邀參加宏遠證券舉辦之2017年被動元件產業投資論壇,"　第
12 款	"," 106/04/11
","
符合條款第四條第XX款：12
事實發生日：106/04/11
1.召開法人說明會之日期：106/04/11
2.召開法人說明會之時間：15 時 30 分 
3.召開法人說明會之地點：宏遠證券總公司(台北市大安區信義路四段236號7樓)
4.法人說明會擇要訊息：公司營運現況與未來展望
5.其他應敘明事項：本公司受邀參加宏遠證券舉辦之2017年被動元件產業投資論壇
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
