,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/10, 14:33:51, 周志宏, 企業信息部資深協理, (02)87972088#5520, 發布本公司106年12月份業績資料,"　第
49 款	"," 107/01/10
","
1.事實發生日:107/01/10
2.公司名稱:台達電子工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:發布本公司106年12月份業績資料
6.因應措施:不適用
7.其他應敘明事項:
本公司106年12月份合併營業額為新台幣208.01億元，較去年同期合併營業額新台
幣194.89億元成長7%，較106年11月份合併營業額新台幣211.13億元減少1%；106年
1~12月份累積合併營業額為新台幣2,235.78億元，較105年1~12月份累積合併營業額新
台幣2,143.56億元成長4%。"
1, 107/02/08, 18:34:13, 周志宏, 企業信息部資深協理, (02)87972088#5520, 本公司參與海外法人說明會相關資訊,"　第
12 款	"," 107/03/05
","
符合條款第四條第XX款：12
事實發生日：107/03/05
1.召開法人說明會之日期：107/03/05 ~ 107/03/07
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：東京
4.法人說明會擇要訊息：本公司受大和國泰證券邀請，將於上述日期，在上述地點向法人投資者就本公司106年第三季之財務報告相關資訊做一說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2, 107/02/08, 19:14:24, 周志宏, 企業信息部資深協理, (02)87972088#5520, 本公司將舉辦法人說明會相關資訊,"　第
12 款	"," 107/03/09
","
符合條款第四條第XX款：12
事實發生日：107/03/09
1.召開法人說明會之日期：107/03/09
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：台達電子瑞光大樓
4.法人說明會擇要訊息：本公司召開法人說明會說明106年第四季財務報告相關資訊
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
3, 107/02/09, 14:33:48, 周志宏, 企業信息部資深協理, (02)87972088#5520, 發布本公司107年01月份業績資料,"　第
51 款	"," 107/02/09
","
1.事實發生日:107/02/09
2.公司名稱:台達電子工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:發布本公司107年01月份業績資料
6.因應措施:不適用
7.其他應敘明事項:
本公司107年01月份合併營業額為新台幣189.38億元，較去年同期合併營業額新台
幣144.34億元成長31%，較106年12月份合併營業額新台幣208.01億元減少9%。"
4, 107/02/22, 18:34:04, 周志宏, 企業信息部資深協理, (02)87972088#5520," 本公司代子公司乾坤科技股份有限公司公告董事會決議發
放股利","　第
14 款	"," 107/02/22
","
1.董事會決議日期:107/02/22
2.發放股利種類及金額:
現金紅利:每股無償配發新台幣0.13元(每仟股無償配發新台幣130元)。
股票紅利:每股無償配發新台幣0.8245元(每仟股無償配發新股股票82.45股)。
3.其他應敘明事項:本公司持有乾坤科技股份有限公司100%之股權。"
5, 107/02/22, 18:34:34, 周志宏, 企業信息部資深協理, (02)87972088#5520," 本公司代子公司乾坤科技股份有限公司公告董事會決議增
資發行新股","　第
11 款	"," 107/02/22
","
1.董事會決議日期:107/02/22
2.增資資金來源:未分配盈餘
3.發行股數(如屬盈餘或公積轉增資，則不含配發給員工部分):
170,033,148股
4.每股面額:新台幣10元。
5.發行總金額:新台幣1,700,331,480元。
6.發行價格:不適用。
7.員工認購股數或配發金額:不適用。
8.公開銷售股數:不適用。
9.原股東認購或無償配發比例:不適用。
10.畸零股及逾期未認購股份之處理方式:未滿壹股之畸零股，按面額以現金分派。
11.本次發行新股之權利義務:與已發行股份相同。
12.本次增資資金用途:充實營運資金、強化財務結構。
13.其他應敘明事項:無。"
6, 107/02/26, 17:34:24, 周志宏, 企業信息部資深協理, (02)87972088#5520, 代子公司台達國際控股有限公司公告董事變更,"　第
6 款	"," 107/02/26
","
1.發生變動日期:107/02/26
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事
3.舊任者職稱、姓名及簡歷:李忠傑先生 台達電子工業(股)公司董事
4.新任者職稱、姓名及簡歷:張訓海先生 台達電子工業(股)公司董事及總經理暨營運長
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
6.異動原因:個人生涯規劃辭任。
7.新任者選任時持股數:0
8.原任期（例xx/xx/xx ~ xx/xx/xx）:101/08/17~107/02/26
9.新任生效日期:107/02/26
10.同任期董事變動比率:20%
11.同任期獨立董事變動比率:N/A
12.同任期監察人變動比率:N/A
13.屬三分之一以上董事發生變動（請輸入是或否）:否
14.其他應敘明事項:無"
7, 107/02/27, 19:15:08, 周志宏, 企業信息部資深協理, (02)87972088#5520, 代子公司ELTEK AS公告召開2018股東臨時會,"　第
17 款	"," 107/02/27
","
1.董事會決議日期:107/02/27
2.股東臨時會召開日期:107/02/27
3.股東臨時會召開地點:Graterudveien 8, 3036 Drammen,
 Norway
4.召集事由一、報告事項:無
5.召集事由二、承認事項:無
6.召集事由三、討論事項:
 討論出售ELTEK Energy Holding,Inc.100%股權予Delta
 Electronics (Netherlands) B.V.案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:無"
8, 107/02/27, 19:16:17, 周志宏, 企業信息部資深協理, (02)87972088#5520, 代子公司ELTEK AS公告2018股東臨時會重要決議事項,"　第
18 款	"," 107/02/27
","
1.股東臨時會日期:107/02/27
2.重要決議事項:
出售ELTEK Energy Holding,Inc.100%股權予Delta
Electronics (Netherlands) B.V.案。
3.其他應敘明事項:無"
9, 107/02/27, 19:20:17, 周志宏, 企業信息部資深協理, (02)87972088#5520," 代子公司Delta Electronics (Netherlands) B.V.公告取得
Eltek Energy Holding, Inc.股權案","　第
20 款	"," 107/02/27
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Eltek Energy Holding, Inc.股權
2.事實發生日:107/2/27~107/2/27
3.交易數量、每單位價格及交易總金額:
交易單位數量：1,000,000股
每單位價格：美金68.289908元
交易總金額：美金68,289,908元，約新台幣1,989,285仟元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：ELTEK AS
與公司之關係：ELTEK AS係本公司之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
投資架構重組
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
匯入指定之銀行帳戶
10.本次交易之決定方式、價格決定之參考依據及決策單位:
決策單位：經Delta Electronics (Netherlands) B.V.董事會通過及
ELTEK AS股東會通過後執行
價格決定之參考依據：獨立專家出具之交易價格合理性意見書
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有本交易證券（含本次交易）之金額：美金68,289,908元，
約新台幣1,989,285仟元
累積持有本交易證券（含本次交易）之持股比例：100%
累積持有本交易證券（含本次交易）之權利受限情形：無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：85.88%
占歸屬於母公司業主之權益比例：113.33%
營運資金數額：-5,574,611仟元 (Delta Electronics (Netherlands) B.V.
之現金足敷支付本案之交易價金)
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
投資架構重組
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
民國107年02月27日
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
無"
