,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/02/22, 15:09:09, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議105年股利發放事宜,"　第
14 款	"," 106/02/22
","
1. 董事會決議日期：2017/02/22
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：8.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：8,316,978,040
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
1, 106/02/22, 16:33:45, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議106年股東常會召開日期等相關訊息,"　第
17 款	"," 106/02/22
","
1.董事會決議日期:106/02/22
2.股東會召開日期:106/06/13
3.股東會召開地點:台南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓)
4.召集事由一、報告事項:
 (1) 本公司民國一百零五年度營運狀況報告。
 (2) 審計委員會審查民國一百零五年度決算表冊報告。
 (3) 報告本公司大陸投資情形。
 (4) 報告本公司民國一百零五年度員工及董事酬勞。
5.召集事由二、承認事項:
 (1) 本公司民國一百零五年度決算表冊。
6.召集事由三、討論事項:
 (1) 本公司民國一百零五年度盈餘分派議案。
 (2) 本公司章程修訂案。
 (3) 本公司取得或處分資產處理程序修訂案。
 (4) 本公司董事競業禁止之限制解除案。
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:106/04/15
11.停止過戶截止日期:106/06/13
12.其他應敘明事項:無"
2, 106/02/22, 16:34:57, 吳國軒, 副總經理, (02)27478711-2790, 代重要子公司統一超商維京控股有限公司公告資產減損情形,"　第
49 款	"," 106/02/22
","
1.事實發生日:106/02/22
2.公司名稱:統一超商維京控股有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:本公司100%持有統一超商維京控股有限公司股權
5.發生緣由:依國際會計準則公報第36號規定，統一超商維京控股有限公司105年認列
 資產減損美金6,886,000元
6.因應措施:本次評估結果，因不涉及現金流量，對公司營運資金並無影響
7.其他應敘明事項:無"
3, 106/02/22, 16:35:41, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
董事會決議105年股利發放事宜","　第
14 款	"," 106/02/22
","
1.董事會決議日期:106/02/22
2.發放股利種類及金額:不發放股利
3.其他應敘明事項:無"
4, 106/02/22, 16:42:08, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告董事會決議
106年股東常會召開日期等相關訊息","　第
17 款	"," 106/02/22
","
1.董事會決議日期:106/02/22
2.股東會召開日期:106/02/22
3.股東會召開地點:NA
4.召集事由一、報告事項:無
5.召集事由二、承認事項:
 (1) 2016年度財報承認案
6.召集事由三、討論事項:
 (1) 2016年度盈餘分派案
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:無"
5, 106/02/22, 16:44:10, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告2017年度股東常會
重要決議事項","　第
18 款	"," 106/02/22
","
1.股東常會日期:106/02/22
2.重要決議事項一、盈餘分配或盈虧撥補:通過2016年盈餘分派案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認2016年度財報
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:無
7.其他應敘明事項:無"
6, 106/03/10, 19:27:18, 吳國軒, 副總經理, (02)27478711-2790, 本公司106年3月13日分析師說明會相關訊息,"　第
12 款	"," 106/03/13
","
符合條款第四條第XX款：12
事實發生日：106/03/13
1.召開法人說明會之日期：106/03/13
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：台北市信義區東興路65號2樓會議室
4.法人說明會擇要訊息：105年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
7, 106/03/15, 09:54:03, 吳國軒, 副總經理, (02)27478711-2790, 澄清106/03/15 經濟日報A3版之報導,"　第
49 款	"," 106/03/15
","
1.事實發生日:106/03/15
2.公司名稱:統一超商(股)公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報
6.報導內容:經濟日報A3版報導「統一超創新三箭,獲利衝百億」
7.發生緣由:本公司並未對外發布正式之財務預測數據，媒體報導有關本公司獲利及
資本支出預估之相關資訊係為媒體自行推估，應依本公司對外公告之實際數據為準，
特此澄清說明。
8.因應措施:無
9.其他應敘明事項:無"
8, 106/03/16, 10:36:16, 吳國軒, 副總經理, (02)27478711-2790, 說明媒體報導本公司遭公平會罰鍰事宜,"　第
49 款	"," 106/03/16
","
1.事實發生日:106/03/16
2.公司名稱:統一超商(股)公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報及自由時報等媒體
6.報導內容:媒體報導本公司遭公平會罰鍰500萬元
7.發生緣由:依報載公平會認為本公司於加盟契約上未揭露完整資訊，違反公
平交易法，因截至目前為止，本公司尚未收到公平會函文，待收到函文後
再研擬後續相關因應措施。
8.因應措施:無
9.其他應敘明事項:無"
9, 106/03/20, 18:28:55, 吳國軒, 副總經理, (02)27478711-2790, 本公司受邀參加美銀美林證券於台北遠東國際大飯店舉辦之法人說明會,"　第
12 款	"," 106/03/21
","
符合條款第四條第XX款：12
事實發生日：106/03/21
1.召開法人說明會之日期：106/03/21 ~ 106/03/22
2.召開法人說明會之時間：13 時 00 分 
3.召開法人說明會之地點：台北遠東國際大飯店
4.法人說明會擇要訊息：105年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
