,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/02, 17:04:48, 吳長榮, 財務長, (02)28943447," 董事會決議本公司擬直接投資大陸地區事業
「華競文化傳媒有限公司」(名稱暫定)","　第
20 款	"," 107/01/02
","
1.事實發生日:自民國107/1/2至民國107/1/2
2.本次新增（減少）投資方式:
直接投資大陸公司
3.交易單位數量、每單位價格及交易總金額:
不適用, 不適用, 不超過美金16,000,000元
4.大陸被投資公司之公司名稱:
華競文化傳媒有限公司(名稱暫定)
5.前開大陸被投資公司之實收資本額:
美金 0 元
6.前開大陸被投資公司本次擬新增資本額:
不超過美金16,000,000元
7.前開大陸被投資公司主要營業項目:
職業電子競技
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
不適用
9.前開大陸被投資公司最近年度財務報表淨值:
不適用
10.前開大陸被投資公司最近年度財務報表損益金額:
不適用
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
美金 0 元
12.交易相對人及其與公司之關係:
不適用
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
不適用
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
不適用
17.本次交易之決定方式、價格決定之參考依據及決策單位:
不適用, 不適用, 董事會
18.經紀人:
不適用
19.取得或處分之具體目的:
因應營運需求，增加經營效益
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:否
22.董事會通過日期:
民國107年1月2日
23.監察人承認或審計委員會同意日期:
不適用
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
美金211,102,417.8元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
84.58 %
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
2.22 %
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
3.60%
28.迄目前為止，實際赴大陸地區投資總額:
美金148,702,417.86元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
59.58 %
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
1.57%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
2.53%
32.最近三年度認列投資大陸損益金額:
103年度:新台幣1,315,243仟元
104年度:新台幣671,580仟元
105年度:新台幣195,513仟元
33.最近三年度獲利匯回金額:
103年度:新台幣0元
104年度:新台幣0元
105年度:新台幣0元
34.本次交易會計師出具非合理性意見:不適用
35.其他敘明事項:
無"
1, 107/01/16, 17:02:35, 吳長榮, 財務長, (02)28943447, 代子公司華碩電腦(重慶)有限公司公告取得理財產品,"　第
20 款	"," 107/01/16
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中國銀行""中銀保本理財""人民幣理財產品
2.事實發生日:107/1/16~107/1/16
3.交易數量、每單位價格及交易總金額:
人民幣100,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中國銀行股份有限公司；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
人民幣100,000,000元
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：0.13%
占業主權益比例：0.26%
營運資金數額：新台幣99,274,075仟元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
投資理財/保本固定收益型理財產品
15.本次交易表示異議董事之意見:
不適用
16.本次交易為關係人交易:否
17.董事會通過日期:
不適用
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
無"
2, 107/01/23, 17:12:06, 吳長榮, 財務長, (02)28943447, 代子公司華碩科技(蘇州)有限公司公告處分理財產品,"　第
20 款	"," 107/01/23
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中國農業銀行""本利豐""人民幣理財產品
2.事實發生日:107/1/23~107/1/23
3.交易數量、每單位價格及交易總金額:
人民幣320,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中國農業銀行股份有限公司；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
處分利益:人民幣1,206,356.16元
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有金額:0元
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：0%
占業主權益比例：0%
營運資金數額：新台幣99,274,075仟元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
投資理財/保本固定收益型理財產品
15.本次交易表示異議董事之意見:
不適用
16.本次交易為關係人交易:否
17.董事會通過日期:
不適用
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
無"
3, 107/01/24, 17:30:38, 吳長榮, 財務長, (02)28943447, 代子公司華碩科技(蘇州)有限公司公告取得理財產品,"　第
20 款	"," 107/01/24
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中國銀行""中銀保本理財""人民幣理財產品
2.事實發生日:107/1/24~107/1/24
3.交易數量、每單位價格及交易總金額:
人民幣380,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
中國銀行股份有限公司；無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次性付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
人民幣380,000,000元
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：0.50%
占業主權益比例：0.99%
營運資金數額：新台幣99,274,075仟元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
投資理財/保本固定收益型理財產品
15.本次交易表示異議董事之意見:
不適用
16.本次交易為關係人交易:否
17.董事會通過日期:
不適用
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
無"
4, 107/01/25, 17:50:22, 吳長榮, 財務長, (02)28943447, 公告本公司召開法說會相關內容,"　第
12 款	"," 107/02/09
","
符合條款第四條第XX款：12
事實發生日：107/02/09
1.召開法人說明會之日期：107/02/09
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：台北市北投區立德路15號(本公司企業總部一樓)
4.法人說明會擇要訊息：1.說明106年第4季營運結果。 
2.報告品牌業務近況及公司願景。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 107/01/29, 17:48:27, 吳長榮, 財務長, (02)28943447," 公告本公司董事會通過107年對「財團法人華碩文教基金會」
之捐贈","　第
43 款	"," 107/01/29
","
1.事實發生日:107/01/29
2.捐贈原由:捐贈「財團法人華碩文教基金會」以辦理文化教育等活動之推動及執行。
3.捐贈金額:新台幣一千五百萬元整，及以不超過新台幣三千萬元之額度，進行本公司
產品之實物捐贈。
4.受贈對象:財團法人華碩文教基金會
5.與公司關係:本公司捐助成立之基金會
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
6, 107/01/29, 17:48:52, 吳長榮, 財務長, (02)28943447, 公告本公司董事會通過營運長任命案,"　第
8 款	"," 107/01/29
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:營運長
2.發生變動日期:107/01/29
3.舊任者姓名、級職及簡歷:
許先越/華碩副總裁
胡書賓/華碩副總裁
4.新任者姓名、級職及簡歷:
趙允明/英特爾半導體公司業務行銷事業群副總裁暨亞太日本區業務總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整。
7.生效日期:107/03/05
8.其他應敘明事項:無。"
7, 107/01/29, 17:49:07, 吳長榮, 財務長, (02)28943447, 公告本公司董事會通過代理發言人任命案,"　第
8 款	"," 107/01/29
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:代理發言人
2.發生變動日期:107/01/29
3.舊任者姓名、級職及簡歷:無
4.新任者姓名、級職及簡歷:
宋致皓/華碩經營分析部副理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:107/01/29
8.其他應敘明事項:無。"
8, 107/02/12, 11:35:20, 吳長榮, 財務長, (02)28943447, 澄清媒體報導,"　第
51 款	"," 107/02/12
","
1.事實發生日:107/02/12
2.公司名稱:華碩電腦股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:蘋果日報
6.報導內容:「華碩2017年組織改革效益顯現，執行長沈振來預估2018年第3季營利率拼
 重返4％以上......」
7.發生緣由:
 該報導所提營收等相關數字預測為媒體及法人自行推估，本公司並未提供財務預測或
 預測性財務資訊。本公司定期於每季法人說明會，報告最近一期營運概況及對未來之
 營業目標，並同步將相關資訊公告於公開資訊觀測站及本公司網站中，供投資人查詢。
8.因應措施:公佈澄清訊息於公開資訊觀測站
9.其他應敘明事項:無"
9, 107/03/12, 17:29:44, 吳長榮, 財務長, (02)28943447, 公告本公司參加美林證券舉辦法說會之相關內容,"　第
12 款	"," 107/03/15
","
符合條款第四條第XX款：12
事實發生日：107/03/15
1.召開法人說明會之日期：107/03/15
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：台北遠東國際大飯店（台北市106敦化南路二段201號）
4.法人說明會擇要訊息：向法人說明產業狀況與本公司經營績效
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
