,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/03/03, 13:37:20, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 本公司受邀參加富邦證券舉辦之線上法人說明會,"　第
12 款	"," 109/03/09
","
符合條款第四條第XX款：12
事實發生日：109/03/09
1.召開法人說明會之日期：109/03/09
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：線上法人說明會
4.法人說明會擇要訊息：本公司受邀參加富邦證券舉辦之線上法人說明會，會中說明本公司108年度經營成果及營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 109/03/05, 17:38:10, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 董事會決議股利分派,"　第
14 款	"," 109/03/05
","
1. 董事會擬議日期：109/03/05
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：11.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：3,018,038,221
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
2, 109/03/05, 17:44:39, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 儒鴻109/03/05董事會決議召開109年股東常會公告,"　第
17 款	"," 109/03/05
","
1.董事會決議日期:109/03/05
2.股東會召開日期:109/06/18
3.股東會召開地點:苗栗縣後龍鎮溪洲里三好路３９號本公司溪洲廠三樓會議廳
4.召集事由一、報告事項:
(1)一○八年度營業報告。
(2)審計委員會審查一○八年度決算表冊報告。
(3)一○八年度員工酬勞提撥報告。
5.召集事由二、承認事項:
(1)承認一○八年度營業報告書及財務報表案。
(2)承認一○八年度盈餘分配案。
6.召集事由三、討論事項:
(1)「公司章程」修正案。
(2)「股東會議事規則」修正案。
(3)「董事選舉辦法」修正案。
7.召集事由四、選舉事項:無。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:109/04/20
11.停止過戶截止日期:109/06/18
12.其他應敘明事項:無。"
3, 109/04/30, 13:41:18, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 本公司受邀參加永豐金證券舉辦之線上法人說明會,"　第
12 款	"," 109/05/11
","
符合條款第四條第XX款：12
事實發生日：109/05/11
1.召開法人說明會之日期：109/05/11
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：線上法人說明會
4.法人說明會擇要訊息：本公司受邀參加永豐金證券舉辦之線上法人說明會，會中說明本公司109年第1季經營成果及營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
4, 109/04/30, 13:41:53, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 本公司受邀參加UBS AG舉辦之線上法人說明會,"　第
12 款	"," 109/05/11
","
符合條款第四條第XX款：12
事實發生日：109/05/11
1.召開法人說明會之日期：109/05/11
2.召開法人說明會之時間：16 時 30 分 
3.召開法人說明會之地點：線上法人說明會
4.法人說明會擇要訊息：本公司受邀參加UBS AG舉辦之線上法人說明會，會中說明本公司109年第1季經營成果及營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 109/05/07, 17:53:04, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 本公司董事會通過對「儒鴻教育基金會」捐贈案,"　第
43 款	"," 109/05/07
","
1.事實發生日:109/05/07
2.捐贈原由:為落實企業社會責任，從事公益性教育事業
3.捐贈金額:新台幣200萬元
4.受贈對象:財團法人儒鴻教育基金會
5.與公司關係:由本公司參與捐助設立
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:不適用
8.其他應敘明事項:無"
6, 109/06/18, 14:30:10, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 公告本公司109年股東常會重要決議事項,"　第
18 款	"," 109/06/18
","
1.股東常會日期:109/06/18
2.重要決議事項一、盈餘分配或盈虧撥補:承認一○八年度盈餘分配案，決議分配
現金股利每股新台幣11元。
3.重要決議事項二、章程修訂:通過「公司章程」修正案。
4.重要決議事項三、營業報告書及財務報表:
承認一○八年度營業報告書及財務報表案。
5.重要決議事項四、董監事選舉:無。
6.重要決議事項五、其他事項:
 (1)通過「股東會議事規則」修正案。
 (2)通過「董事選舉辦法」修正案。
7.其他應敘明事項:無。"
7, 109/06/19, 11:20:12, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 澄清媒體109年06月18日之報導,"　第
51 款	"," 109/06/19
","
1.事實發生日:109/06/19
2.公司名稱:儒鴻企業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:Appledaily財經地產版(網路)
6.報導內容:董事長洪鎮海說，......「Q3希望能恢復到85%~90%左右」......。
 法人預估，全年EPS有望突破10元。
7.發生緣由:媒體報導有關本公司獲利之預測性資訊，本公司不予評論。
 由於本公司依規定免公告財務預測，實際財務資訊請參閱公開資訊觀測站
 之公告內容。
8.因應措施:無。
9.其他應敘明事項:無。"
8, 109/06/19, 13:44:23, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 公告本公司訂定109年現金股利除息基準日,"　第
14 款	"," 109/06/19
","
1.董事會、股東會決議或公司決定日期:109/06/19
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:
現金股利：每股分派新台幣11元，合計新台幣3,018,038,221元
4.除權（息）交易日:109/07/09
5.最後過戶日:109/07/10
6.停止過戶起始日期:109/07/11
7.停止過戶截止日期:109/07/15
8.除權（息）基準日:109/07/15
9.其他應敘明事項:無"
9, 109/08/07, 13:37:49, 羅仁傑, 財務會計部副總經理, (02)2299-6000, 本公司受邀參加富邦證券舉辦之法人說明會,"　第
12 款	"," 109/08/10
","
符合條款第四條第XX款：12
事實發生日：109/08/10
1.召開法人說明會之日期：109/08/10
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：富邦國際會議中心B2(台北市松山區敦化南路一段108號)
4.法人說明會擇要訊息：本公司受邀參加富邦證券舉辦之法人說明會，會中說明本公司109年上半年經營成果及營運展望
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
