,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/01, 15:00:38, 吳國軒, 副總經理, (02)27478711-2790, 補充說明星巴克股權交易案之重大訊息,"　第
49 款	"," 107/01/01
","
1.事實發生日:106/12/31
2.公司名稱:統一超商(股)公司及統一超商香港控股有限公司
3.與公司關係(請輸入本公司或子公司):本公司及本公司之子公司
4.相互持股比例:本公司；本公司100%持有之子公司
5.發生緣由:本公司及「統一超商香港控股有限公司」
與”Starbucks Coffee International, Inc.”等分別就
「統一星巴克股份有限公司」及「統一咖啡開曼控股有限公司」
股份買賣事宜簽署了股份買賣合約，且「統一咖啡開曼控股有限公司」
股份買賣合約的買方已由”Starbucks Coffee International, Inc.”
改為”Starbucks EMEA Holdings Ltd.”。茲因兩合約約定的交割條件均已完成，
故買賣雙方已於106年12月31日完成交割。
6.因應措施:無
7.其他應敘明事項:無"
1, 107/01/01, 15:09:49, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
董事會決議股利發放事宜","　第
14 款	"," 106/12/31
","
1.董事會決議日期:106/12/31
2.發放股利種類及金額:發放現金股利總金額美金166,000,000元
3.其他應敘明事項:無"
2, 107/02/23, 18:00:09, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議106年股利發放事宜,"　第
14 款	"," 107/02/23
","
1. 董事會決議日期：107/02/23
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：25.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：25,990,556,375
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
本次董事會通過分配每股25元現金股利，其中包含來自處份上海星巴克股權交易
之一次性利得。
4. 普通股每股面額欄位：新台幣                 10.0000元"
3, 107/02/23, 18:01:43, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議107年股東常會召開日期等相關訊息,"　第
17 款	"," 107/02/23
","
1.董事會決議日期:107/02/23
2.股東會召開日期:107/06/12
3.股東會召開地點:台南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓)
4.召集事由一、報告事項:
(1)本公司民國一百零六年度營運狀況報告。
(2)審計委員會審查民國一百零六年度決算表冊報告。
(3)報告本公司大陸投資情形。
(4)報告本公司民國一百零六年度員工及董事酬勞。
5.召集事由二、承認事項:本公司民國一百零六年度決算表冊。
6.召集事由三、討論事項:
(1)本公司民國一百零六年度盈餘分派議案。
(2)本公司章程修訂案。
7.召集事由四、選舉事項:改選本公司董事(含獨立董事)案。
8.召集事由五、其他議案:本公司董事競業禁止之限制解除案。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:107/04/14
11.停止過戶截止日期:107/06/12
12.其他應敘明事項:無。"
4, 107/02/23, 18:02:45, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告董事會決議
106年股利發放事宜","　第
14 款	"," 107/02/23
","
1.董事會決議日期:107/02/23
2.發放股利種類及金額:不發放股利
3.其他應敘明事項:統一超商維京控股有限公司已於2017/12/31董事會決議發放
 期中現金股利美金166,000,000元，本公司並已於2018/01/01代其公告。"
5, 107/02/23, 18:03:44, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告董事會決議
107年股東常會召開日期等相關訊息","　第
17 款	"," 107/02/23
","
1.董事會決議日期:107/02/23
2.股東會召開日期:107/02/23
3.股東會召開地點:NA
4.召集事由一、報告事項:無
5.召集事由二、承認事項:2017年度財報承認案
6.召集事由三、討論事項:
 (1)2017年度盈餘分派案
 (2)取得或處分資產處理程序修訂案
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:無"
6, 107/02/23, 18:04:43, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
2018年度股東常會重要決議事項","　第
18 款	"," 107/02/23
","
1.股東常會日期:107/02/23
2.重要決議事項一、盈餘分配或盈虧撥補:通過2017年度盈餘分派案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認2017年度財報
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:通過取得或處分資產處理程序修訂案
7.其他應敘明事項:無"
7, 107/02/23, 18:07:40, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司法人股東統一企業股份有限公司改派代表人相關事宜,"　第
6 款	"," 107/02/23
","
1.發生變動日期:107/02/23
2.法人名稱:統一企業股份有限公司
3.舊任者姓名及簡歷:
 董事：統一企業股份有限公司代表人：楊文隆；統一企業股份有限公司副總經理
4.新任者姓名及簡歷:
 董事：統一企業股份有限公司代表人：吳諒豐；統一企業股份有限公司副總經理
5.異動原因:法人股東改派代表人接任董事
6.原任期（例xx/xx/xx至xx/xx/xx）:104/06/18~107/06/17
7.新任生效日期:107/02/24
8.其他應敘明事項:無"
8, 107/03/16, 19:31:37, 吳國軒, 副總經理, (02)27478711-2790, 本公司107年3月19日法人說明會相關訊息,"　第
12 款	"," 107/03/19
","
符合條款第四條第XX款：12
事實發生日：107/03/19
1.召開法人說明會之日期：107/03/19
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：台北市信義區東興路65號1樓
4.法人說明會擇要訊息：106年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 107/04/25, 16:02:05, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會通過擬從事大陸地區投資之相關資訊,"　第
20 款	"," 107/04/25
","
1.事實發生日:自民國107/4/25至民國107/4/25
2.本次新增（減少）投資方式:
本公司係透過統一超商維京控股有限公司轉投資統一超商香港控股有限公司，
再轉投資統一超商(浙江)便利店有限公司。
3.交易單位數量、每單位價格及交易總金額:
交易金額為人民幣150,000仟元
4.大陸被投資公司之公司名稱:
統一超商(浙江)便利店有限公司
5.前開大陸被投資公司之實收資本額:
人民幣60,000仟元(不含本次)
6.前開大陸被投資公司本次擬新增資本額:
人民幣150,000仟元
7.前開大陸被投資公司主要營業項目:
便利商店業
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
無保留
9.前開大陸被投資公司最近年度財務報表淨值:
人民幣42,366仟元
10.前開大陸被投資公司最近年度財務報表損益金額:
人民幣-17,634仟元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
美金8,817仟元(不含本次)
12.交易相對人及其與公司之關係:
100%子公司
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
現金增資
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
不適用
17.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
18.經紀人:
不適用
19.取得或處分之具體目的:
長期投資
20.本次交易表示異議董事之意見:
不適用
21.本次交易為關係人交易:是
22.董事會通過日期:
民國107年4月25日
23.監察人承認或審計委員會同意日期:
民國107年4月24日
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
新台幣7,528,240仟元(本次投資不計入本公司經投審會核准對大陸地區額度內)
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
72.41%
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
7.47%
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
14.87%
28.迄目前為止，實際赴大陸地區投資總額:
新台幣4,587,148仟元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
44.12%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
4.55%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
9.06%
32.最近三年度認列投資大陸損益金額:
新台幣528,574仟元
33.最近三年度獲利匯回金額:
新台幣0元
34.本次交易會計師出具非合理性意見:不適用
35.其他敘明事項:
無"
