,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/10, 17:41:32, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 公告遠傳電信股份有限公司民國一○七年十二月份營運成績,"　第
51 款	"," 108/01/10
","
1.事實發生日:108/01/10
2.公司名稱:遠傳電信股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:無
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:遠傳電信股份有限公司公佈民國一○七年十二月自結單月合併營收
為新臺幣74.68億元，稅前息前折舊攤銷前淨利為新臺幣16.09億元，營業利益為新臺
幣4.10億元，稅前淨利為新臺幣3.62億元，稅後淨利為新臺幣2.76億元，每股稅後盈
餘為新臺幣0.08元。
累計本年度自結合併營收為新臺幣866.35億元，稅前息前折舊攤銷前淨利為新臺幣
266.85億元，營業利益為新臺幣123.73億元，稅前淨利為新臺幣118.69億元，稅後
淨利為新臺幣93.81億元，每股稅後盈餘為新臺幣2.88元。"
1, 108/01/14, 17:48:21, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司代重要子公司新世紀資通公告法人董事代表人異動,"　第
6 款	"," 108/01/14
","
1.發生變動日期:108/01/14
2.法人名稱:遠傳電信股份有限公司
3.舊任者姓名及簡歷:李彬，原遠傳電信總經理
4.新任者姓名及簡歷:井琪，遠傳電信總經理
5.異動原因:法人董事遠傳電信股份有限公司改派代表人
6.原任期（例xx/xx/xx至xx/xx/xx）:106/06/21至109/06/20
7.新任生效日期:108/01/22
8.其他應敘明事項: 無"
2, 108/01/22, 17:41:43, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司代重要子公司新世紀資通公告總經理異動,"　第
6 款	"," 108/01/22
","
1.董事會決議日期或發生變動日期:108/01/22
2.人員別（請輸入董事長或總經理）:總經理
3.舊任者姓名及簡歷:李彬，新世紀資通股份有限公司總經理
4.新任者姓名及簡歷:井琪，新世紀資通股份有限公司總經理
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:新任
6.異動原因:新任
7.新任生效日期:108/01/22
8.其他應敘明事項:無"
3, 108/02/15, 17:06:15, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 公告遠傳電信股份有限公司民國一○八年一月份營運成績,"　第
51 款	"," 108/02/15
","
1.事實發生日:108/02/15
2.公司名稱:遠傳電信股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:無
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:遠傳電信股份有限公司公佈民國一○八年一月自結單月合併營收為
新臺幣72.86億元，稅前息前折舊攤銷前淨利為新臺幣25.50億元，營業利益為新臺幣
10.76億元，稅前淨利為新臺幣9.97億元，稅後淨利為新臺幣7.81億元，每股稅後盈
餘為新臺幣0.24元。"
4, 108/02/15, 17:40:09, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 本公司召開電話法人說明會說明一Ｏ七年度第4季營運情形,"　第
12 款	"," 108/02/20
","
符合條款第四條第XX款：12
事實發生日：108/02/20
1.召開法人說明會之日期：108/02/20
2.召開法人說明會之時間：16 時 00 分 
3.召開法人說明會之地點：本公司
4.法人說明會擇要訊息：說明本公司107年度第4季營運與財務概況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 108/02/15, 18:05:58, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司全虹企業股份有限公司公告董事會
決議發放股利公告","　第
14 款	"," 108/02/15
","
1.董事會決議日期:108/02/15
2.發放股利種類及金額:全虹企業股份有限公司一○七年度盈餘分配案，業經民國
108年2月15日董事會決議擬定如下：發放股利種類為現金股利，擬定分派現金股利
新台幣123,537,600元，每股新台幣0.92元。
3.其他應敘明事項:(1)惟除息基準日前如有因辦理增資或其他原因致影響流通在外股份
數量時，擬請股東會授權董事會，按除息基準日實際流通在外股數，調整股東每股配
發金額。
(2)擬由本次董事會授權董事長於股東常會通過後，另訂定除息基準日分配之。"
6, 108/02/15, 18:09:37, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司全虹企業股份有限公司公告董事會決議
召開一○八年股東常會公告","　第
17 款	"," 108/02/15
","
1.董事會決議日期:108/02/15
2.股東會召開日期:108/06/20
3.股東會召開地點:台北市內湖區民權東路六段18號6樓
4.召集事由一、報告事項:
(1)一○七年度營業報告書
(2)一○七年度財務報告
(3)監察人查核一○七年度決算表冊報告書
(4)一○七年度董監及員工酬勞報告案
(5)其他事項
5.召集事由二、承認事項:
(1)一○七年度決算表冊案
(2)一○七年度盈餘分配案(擬定分派現金股利每股新台幣0.92元)
(3)其他事項
6.召集事由三、討論事項:
(1)解除公司法第209條有關董事競業禁止之限制
(2)其他事項
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:108/05/22
11.停止過戶截止日期:108/06/20
12.其他應敘明事項:持股1%以上股東提案之受理期間為108/05/13~108/05/22"
7, 108/02/15, 18:24:42, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 代重要子公司全虹企業(股)公司公告法人董事遠傳電信
(股)公司代表人異動","　第
6 款	"," 108/02/15
","
1.發生變動日期:108/02/15
2.法人名稱:遠傳電信(股)公司
3.舊任者姓名及簡歷:李彬/遠東集團新經濟發展顧問
4.新任者姓名及簡歷:井琪/遠傳電信(股)公司總經理
5.異動原因:法人董事遠傳電信(股)公司改派代表人
6.原任期（例xx/xx/xx至xx/xx/xx）:106/06/14~109/06/13
7.新任生效日期:108/02/15
8.其他應敘明事項:無"
8, 108/02/15, 18:26:44, 郎亞玲, 公共關係處資深協理, (02)7723-5000," 本公司代重要子公司全虹企業(股)公司公告董事會選任
新任董事長","　第
6 款	"," 108/02/15
","
1.董事會決議日期或發生變動日期:108/02/15
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名及簡歷:李彬/遠東集團新經濟發展顧問
4.新任者姓名及簡歷:井琪/遠傳電信(股)公司總經理
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭職及新任
6.異動原因:為未來營運發展需要
7.新任生效日期:108/02/15
8.其他應敘明事項:無"
9, 108/02/20, 17:07:51, 郎亞玲, 公共關係處資深協理, (02)7723-5000, 公告本公司會計主管異動,"　第
8 款	"," 108/02/20
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:會計主管
2.發生變動日期:108/02/20
3.舊任者姓名、級職及簡歷:沈綺紅，遠傳電信策略暨財務管理群會計處資深協理
4.新任者姓名、級職及簡歷:張淑珍，遠傳電信策略暨財務管理群財務規劃處經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:108/03/15
8.其他應敘明事項:無"
