,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/08, 18:13:15, 林維俊, 總經理, 02-55761888, 公告本公司暨主要子公司106年12月份合併自結業績資料,"　第
49 款	"," 107/01/08
","
1.事實發生日:107/01/08
2.公司名稱:台新金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司106年12月份合併自結
 業績資料
年    度             106年
-------- ----------------------------
項    目     本月自結   本月自結
項    目     稅前盈餘   稅後盈餘
單    位       (億)       (億)
--------     --------   -------------
台新金控        3.9         3.3
台新銀行        1.9         1.6
台新證券        0.9         0.7
年    度                       106年
-------- -----------------------------------------
項    目   累計自結    累計自結         每股稅後
項    目   稅前盈餘    稅後盈餘         盈餘(EPS)
單    位     (億)        (億)              (元)
--------   --------   ----------        ---------
台新金控     147.9       130.5              1.15
台新銀行     123.1       105.8              1.53
台新證券       3.7         3.2              0.64
註:金控本月合併稅後盈餘歸屬於母公司為3.3億元﹔非控制權益為0億元
   金控累積合併稅後盈餘歸屬於母公司為130.4億元﹔非控制權益為0.1億元
6.因應措施:無
7.其他應敘明事項:無"
1, 107/01/11, 18:20:03, 林維俊, 總經理, 02-55761888, 台新金控代子公司台新銀行公告個人金融事業總處執行長異動,"　第
8 款	"," 107/01/11
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:個人金融事業總處執行長
2.發生變動日期:107/01/11
3.舊任者姓名、級職及簡歷:吳清文，個人金融事業總處執行長
4.新任者姓名、級職及簡歷:尚瑞強，台新銀行總經裡
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:107/01/12
8.其他應敘明事項:無"
2, 107/01/11, 18:20:30, 林維俊, 總經理, 02-55761888, 台新金控代子公司台新銀行公告法人金融事業總處執行長異動,"　第
8 款	"," 107/01/11
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:法人金融事業總處執行長
2.發生變動日期:107/01/11
3.舊任者姓名、級職及簡歷:鍾隆毓，法人金融事業總處執行長
4.新任者姓名、級職及簡歷:林淑真，凱基商業銀行資深副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:107/01/12
8.其他應敘明事項:無"
3, 107/01/19, 17:12:53, 林維俊, 總經理, 02-55761888, 台新金控代子公司台新證券公告總稽核異動,"　第
8 款	"," 107/01/19
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:內部稽核主管
2.發生變動日期:107/01/19
3.舊任者姓名、級職及簡歷:吳雅章、台新證券資深副總經理
4.新任者姓名、級職及簡歷:李錦宴、台新證券副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:俟報奉主管機關核准後生效
8.其他應敘明事項:無"
4, 107/01/19, 17:13:41, 林維俊, 總經理, 02-55761888, 台新金控代子公司台新證券公告代理發言人異動,"　第
8 款	"," 107/01/19
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:代理發言人
2.發生變動日期:107/01/19
3.舊任者姓名、級職及簡歷:凌忠信、台新證券資深副總經理
4.新任者姓名、級職及簡歷:吳雅章、台新證券資深副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:107/01/20
8.其他應敘明事項:無"
5, 107/02/01, 18:46:02, 林維俊, 總經理, 02-55761888," 本公司擬全額認購子公司台新創業投資(股)公司辦理之現金增資
發行普通股","　第
20 款	"," 107/02/01
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
台新創業投資(股)公司普通股
2.事實發生日:107/2/1~107/2/1
3.交易數量、每單位價格及交易總金額:
1.每股交易價格：每股10元。
2.交易股數：普通股127,190,000股。
3.交易總金額：1,271,900,000元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
台新創業投資(股)公司，為本公司100%持有之子公司。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
台新創業投資(股)公司為本公司100%持有之子公司，
為協助其策略發展及投資計畫，故擬全額認購。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
本公司將於取得金管會核准後，再投資台新創業投資(股)公司。
10.本次交易之決定方式、價格決定之參考依據及決策單位:
由本公司董事會參酌信佑聯合會計師事務所之價格合理性評估報告訂定。
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
金額: 4,600,934,950 元；
股數: 460,093,495 股；
持股比例: 100%; 
權利受限情形:無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產之比例:99.38%；
佔股東權益比例:115.59%；
營運資金:不適用
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
為支應其策略發展及投資計畫所需。
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
107年2月1日
18.監察人承認或審計委員會同意日期:
107年2月1日
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
原106年7月20日本公司董事會決議未執行。"
6, 107/02/01, 18:46:34, 林維俊, 總經理, 02-55761888, 本公司代子公司台新創投公告辦理現金增資,"　第
11 款	"," 107/02/01
","
1.董事會決議日期:107/02/01
2.增資資金來源:台新金控
3.發行股數(如屬盈餘或公積轉增資，則不含配發給員工部分):127,190,000股
4.每股面額:NT$10元
5.發行總金額:NT$1,271,900,000元
6.發行價格:NT$10元
7.員工認購股數或配發金額:0股
8.公開銷售股數:0股
9.原股東認購或無償配發比例:100%
10.畸零股及逾期未認購股份之處理方式:不適用
11.本次發行新股之權利義務:與原發行股份相同
12.本次增資資金用途:長期投資
13.其他應敘明事項:增資基準日訂為107年3月9日,必要時授權董事長調整之,
原106年7月20日本公司董事會決議未執行。"
7, 107/02/01, 18:58:58, 林維俊, 總經理, 02-55761888," 本公司代子公司台新創投公告認繳台新融資租賃(中國)有限公司
辦理現金增資案。","　第
20 款	"," 107/02/01
","
1.事實發生日:自民國107/2/1至民國107/2/1
2.本次新增（減少）投資方式:
現金增資
3.交易單位數量、每單位價格及交易總金額:
1.交易數量：不適用。
2.每單位價格：不適用。
3. 交易總金額：美金1000萬元。
4.大陸被投資公司之公司名稱:
台新融資租賃（中國）有限公司
5.前開大陸被投資公司之實收資本額:
美金3000萬元
6.前開大陸被投資公司本次擬新增資本額:
美金1000萬元
7.前開大陸被投資公司主要營業項目:
融資租賃
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
按照企業會計準則的規定編製，公允反映2016年度的財務狀況。
9.前開大陸被投資公司最近年度財務報表淨值:
CNY 134,292,201.36   元
10.前開大陸被投資公司最近年度財務報表損益金額:
CNY  -2,688,086.95    元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
美金3000萬元
12.交易相對人及其與公司之關係:
均為本公司直接或間接持股100%之子公司
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
不適用
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
本公司將於取得金管會核准後再進行投資。
17.本次交易之決定方式、價格決定之參考依據及決策單位:
決策單位：董事會。
18.經紀人:
不適用
19.取得或處分之具體目的:
長期投資
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:是
22.董事會通過日期:
民國 107 年2 月 1 日
23.監察人承認或審計委員會同意日期:
民國 107 年2 月 1 日
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
NT$  2,086,441,720   元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
1.94 %
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
1.17 %
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
1.37  %
28.迄目前為止，實際赴大陸地區投資總額:
NT$  1,793,481,720  元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
1.66  %
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
1.01  %
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
1.17  %
32.最近三年度認列投資大陸損益金額:
104年/NT$ -264,733,852元
105年/ NT$-59,284,606元
106年/ NT$138,983,597 元
33.最近三年度獲利匯回金額:
0
34.本次交易會計師出具非合理性意見:否
35.其他敘明事項:
美金匯率 : 29.296"
8, 107/02/06, 17:14:29, 林維俊, 總經理, 02-55761888, 台新金控代子公司台新資產公告董事會決議分派股利情形,"　第
14 款	"," 107/02/06
","
1.董事會決議日期:107/02/06
2.發放股利種類及金額:
(1)股東股利新台幣135,323,122元
3.其他應敘明事項:無"
9, 107/02/07, 18:05:11, 林維俊, 總經理, 02-55761888, 公告本公司暨主要子公司107年1月份合併自結業績資料,"　第
51 款	"," 107/02/07
","
1.事實發生日:107/02/07
2.公司名稱:台新金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司107年1月份合併自結
 業績資料
年    度                       107年
-------- -----------------------------------------
項    目   本月自結    本月自結         每股稅後
項    目   稅前盈餘    稅後盈餘         盈餘(EPS)
單    位     (億)        (億)              (元)
--------   --------   ----------        ---------
台新金控      16.9        14.4              0.13
台新銀行      14.5        12.2              0.18
台新證券       0.6         0.5              0.09
註:金控本月合併稅後盈餘歸屬於母公司為14.4億元﹔非控制權益為0億元
6.因應措施:無
7.其他應敘明事項:無"
