,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/05, 00:14:52, 黃男州, 玉山金控總經理, (02)2175-1313, 代子公司玉山銀行公告認購柬埔寨聯合商業銀行現金增資案,"　第
20 款	"," 106/01/04
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
柬埔寨聯合商業銀行普通股
2.事實發生日:106/1/4~106/1/4
3.交易單位數量、每單位價格及交易總金額:
(1)交易單位數量：42,500股
(2)每單位價格：每股1,000美元
(3)交易總金額：42,500,000美元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
(1)交易相對人：柬埔寨聯合商業銀行
(2)與公司之關係：玉山銀行持股75%之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
(1)選定關係人為交易對象之原因：參與認購柬埔寨聯合商業銀行現金增資案
(2)其餘不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
嗣雙方主管機關核准後完成股款繳納事宜
10.本次交易之決定方式、價格決定之參考依據及決策單位:
玉山銀行於106年1月4日審計委員會通過現金增資認購案；每股發行價格1,000美元，
並將於106年1月6日提請董事會審議。
11.取得或處分有價證券標的公司每股淨值:
             57,835.69元
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
(1)累積持有本交易證券（含本次交易）之數量、金額：共70,625股，
新臺幣3,675,323,189元
(2)持股比例：88.28%
(3)權利受限情形：無
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
(1)有價證券投資佔公司最近財務報表總資產比率：29.10%
(2)佔母公司業主權益比率：421.46%
(3)最近財務報表中營運資金數額：不適用
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
遵循柬國法令規定，強化經營體質及競爭力
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
本案經106年1月4日審計委員會通過，並將提106年1月6日董事會通過。
19.監察人承認或審計委員會同意日期:
民國106年1月4日
20.本次交易會計師出具非合理性意見:否
21.其他敘明事項:
1.總交易金額、取得或處分有價證券標的公司每股淨值及每股交易金額
皆以匯率32.279換算為新臺幣
2.本案尚須經雙方主管機關核准"
1, 106/01/05, 21:01:53, 黃男州, 玉山金控總經理, (02)2175-1313, 公告本公司暨子公司105年12月自結盈餘,"　第
49 款	"," 106/01/05
","
1.事實發生日:106/01/05
2.公司名稱:玉山金融控股公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用。
5.發生緣由:公告本公司暨子公司105年12月自結盈餘。
6.因應措施:無
7.其他應敘明事項:
公告本公司暨子公司105年12月業績資料，
　　　　　　　自結稅前 自結稅後 累積稅前 累積稅後  累積每股
　　　　　　　　盈餘     盈餘     純益     純益    稅後盈餘
　　　　　　　 (億元)   (億元)   (億元)   (億元)     (元)
玉山金控        3.56     5.98    152.67   131.97     1.51
玉山銀行        2.16     4.76    152.92   133.27     1.83
玉山證券        0.00    -0.02      0.83     0.56     0.14
玉山創投        1.31     1.32      0.11     0.05     0.02
註:上述資料均係自結數字，未經會計師查核或核閱。
原金控子公司玉山保經已於民國105年3月25日併入玉山銀行。"
2, 106/01/08, 15:02:15, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山銀行公告資訊相關事宜,"　第
49 款	"," 106/01/08
","
1.事實發生日:106/01/08
2.公司名稱:玉山銀行　
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:100%
5.發生緣由:玉山銀行發現病毒告警，疑似有異常連線行為，目前已採取相關
措施處理，玉山銀行所有交易正常營運
6.因應措施:持續加強監控管理，提升安全維護效能
7.其他應敘明事項:無"
3, 106/01/11, 19:14:10, 黃男州, 玉山金控總經理, (02)2175-1313," 玉山金控補充公告105年1月8日所發布重大訊息：
發行105年度第二期無擔保普通公司債，發行金額新
臺幣壹拾壹億元整。","　第
11 款	"," 106/01/11
","
1.董事會決議日期:NA
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:玉山金融控股股份有限公司
一O五年度第二期無擔保普通公司債。
3.發行總額:新臺幣壹拾壹億元整。
4.每張面額:新臺幣壹仟萬元整。
5.發行價格:依面額十足發行。
6.發行期間:5年期，民國106年1月20日發行，民國111年1月20日到期。
7.發行利率:年利率1.10%。
8.擔保品之總類、名稱、金額及約定事項:不適用。
9.募得價款之用途及運用計畫:償還到期公司債。
10.承銷方式:有委託證券承銷商對外公開承銷。
11.公司債受託人:華南商業銀行股份有限公司信託部。
12.承銷或代銷機構:元大證券股份有限公司、元富證券股份有限公司。
13.發行保證人:無。
14.代理還本付息機構:玉山商業銀行股份有限公司營業部。
15.簽證機構:不適用。
16.能轉換股份者，其轉換辦法:不適用。
17.賣回條件:不適用。
18.買回條件:不適用。
19.附有轉換、交換或認股者，其換股基準日:不適用。
20. 附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
21. 其他應敘明事項:無。"
4, 106/01/20, 18:44:13, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山銀行公告捐贈予玉山志工基金會,"　第
43 款	"," 106/01/20
","
1.事實發生日:106/01/20
2.捐贈原由:依據玉山銀行97.3.3第6屆第16次及104.1.30第9屆第6次董事會決議，捐贈予
玉山志工基金會，運用於玉山黃金種子計畫，協助偏遠地區學校建置「玉山圖書館」。
3.捐贈金額:新臺幣3,615,557元
4.受贈對象:財團法人玉山志工社會福利慈善事業基金會
5.與公司關係:關係人
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
5, 106/01/23, 15:37:19, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控受麥格理證券邀請進行海外路演行程,"　第
12 款	"," 106/02/07
","
符合條款第四條第XX款：12
事實發生日：106/02/07
1.召開法人說明會之日期：106/02/07 ~ 106/02/10
2.召開法人說明會之時間：08 時 30 分 
3.召開法人說明會之地點：新加坡、香港、英國
4.法人說明會擇要訊息：2016年第4季財業務資訊
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
6, 106/01/24, 15:23:36, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控將於2017年02月14日下午3點召開2016年第四季法人說明會,"　第
12 款	"," 106/02/14
","
符合條款第四條第XX款：12
事實發生日：106/02/14
1.召開法人說明會之日期：106/02/14
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：玉山金控總行大樓
4.法人說明會擇要訊息：2016年第4季財業務資訊
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
7, 106/02/07, 13:47:49, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控澄清經濟日報A12版所載報導,"　第
49 款	"," 106/02/07
","
1.事實發生日:106/02/07
2.公司名稱:玉山金融控股公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用。
5.傳播媒體名稱:經濟日報A12版
6.報導內容:玉山金去年全年稅後純益衰退近15%。
7.發生緣由:報載玉山金去年全年稅後純益衰退近15%。
8.因應措施:依106/02/06上傳公開資訊觀測站資料，
玉山金2016年全年自結稅後純益131.97億元，年成長2.97%，非報載數字。
9.其他應敘明事項:無"
8, 106/02/07, 17:49:02, 黃男州, 玉山金控總經理, (02)2175-1313, 公告本公司暨子公司106年01月自結盈餘,"　第
49 款	"," 106/02/07
","
1.事實發生日:106/02/07
2.公司名稱:玉山金融控股公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用。
5.發生緣由:公告本公司暨子公司106年01月自結盈餘。
6.因應措施:無
7.其他應敘明事項:
公告本公司暨子公司106年01月業績資料，
　　　　　　　自結稅前 自結稅後 累積稅前 累積稅後  累積每股
　　　　　　　　盈餘     盈餘     純益     純益    稅後盈餘
　　　　　　　 (億元)   (億元)   (億元)   (億元)     (元)
玉山金控       13.86    12.09     13.86    12.09     0.14
玉山銀行       14.70    12.95     14.70    12.95     0.18
玉山證券        0.12     0.10      0.12     0.10     0.03
玉山創投        0.03     0.03      0.03     0.03     0.01
註:上述資料均係自結數字，未經會計師查核或核閱。"
9, 106/02/18, 16:34:39, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山創投公告董事會重要決議事宜,"　第
14 款	"," 106/02/18
","
1.董事會決議日期:106/02/18
2.發放股利種類及金額:105年股東現金股利：每股0.019元，總計新臺幣5,700,000元，
股東股票股利：每股0元，總計新臺幣0元。
3.其他應敘明事項:無。"
