,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/03, 13:47:06, 吳田玉, 營運長, 02-87805489, 公告本公司將受邀參加「Nomura@CES 2017」之法說訊息,"　第
12 款	"," 106/01/05
","
符合條款第四條第XX款：12
事實發生日：106/01/05
1.召開法人說明會之日期：106/01/05 ~ 106/01/06
2.召開法人說明會之時間：01 時 00 分 
3.召開法人說明會之地點：Bellagio Las Vegas, Las Vegas
4.法人說明會擇要訊息：無。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 106/01/04, 17:28:16, 吳田玉, 營運長, 02-87805489, 補充說明本公司於106年1月13日公告發行無擔保普通公司債,"　第
11 款	"," 106/01/04
","
1.董事會決議日期:NA
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:日月光半導體製造股份有限公司
105年度第1期無擔保普通公司債
3.發行總額:發行總額新臺幣80億元整，分為甲類及乙類2種。
甲類5年期無擔保普通公司債發行金額為新臺幣37億元整，
乙類7年期無擔保普通公司債發行金額為新臺幣43億元整。
4.每張面額:新臺幣100萬元整。
5.發行價格:於發行日依面額十足發行。
6.發行期間:甲類為5年期及乙類為7年期。
7.發行利率:甲類：固定年利率1.25％，乙類：固定年利率1.45％。
8.擔保品之總類、名稱、金額及約定事項:無擔保。
9.募得價款之用途及運用計畫:償還銀行借款。
10.承銷方式:委託證券承銷商以洽商銷售方式對外公開承銷。
11.公司債受託人:台北富邦商業銀行股份有限公司信託部。
12.承銷或代銷機構:元大證券股份有限公司。
13.發行保證人:無。
14.代理還本付息機構:
甲類：臺灣土地銀行股份有限公司高雄分公司，
乙類：華南商業銀行股份有限公司新興分行。
15.簽證機構:不適用(無實體發行)。
16.能轉換股份者，其轉換辦法:不適用。
17.賣回條件:無。
18.買回條件:無。
19.附有轉換、交換或認股者，其換股基準日:不適用。
20. 附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
21. 其他應敘明事項:本案經董事會決議通過後，有關之發行條件、發行辦法、
資金來源、計畫項目、資金運用進度及預計可能產生效益及其他相關事宜，未
來如經主管機關修正或基於營運評估或因客觀環境需要修正或調整時，授權董
事長或其指定之財務主管依市場狀況決行之。"
2, 106/01/06, 16:45:52, 吳田玉, 營運長, 02-87805489, 公告本公司訂定105年現金增資認股基準日相關事宜,"　第
11 款	"," 106/01/06
","
1.董事會決議或公司決定日期:106/01/06
2.發行股數:300,000仟股。
3.每股面額:新臺幣10元。
4.發行總金額:3,000,000仟元(面額)。
5.發行價格:實際發行價格於訂價日另行公告之。
6.員工認股股數:發行股數之10%由本公司員工認購。
7.原股東認購比率:發行股數之80%由原股東依認股基準日之股東名簿
記載之持股比率認購。
8.公開銷售方式及股數:發行股數之10%辦理對外公開承銷。
9.畸零股及逾期未認購股份之處理方式:認購不足1股之畸零股，自停止過戶日起
5日內由股東自行併湊，原股東及員工放棄認股之股份或併湊不足1股之畸零股，
授權董事長洽特定人按發行價格認購。
10.本次發行新股之權利義務:本次現金增資發行新股之權利義務與原已發行普
通股份相同。
11.本次增資資金用途:償還銀行借款。
12.現金增資認股基準日:106/02/15
13.最後過戶日:106/02/10
14.停止過戶起始日期:106/02/11
15.停止過戶截止日期:106/02/15
16.股款繳納期間:原股東及員工:106/02/21-106/03/21
17.與代收及專戶存儲價款行庫訂約日期:俟正式簽約後另行公告
18.委託代收存款機構:俟正式簽約後另行公告
19.委託存儲款項機構:俟正式簽約後另行公告
20.其他應敘明事項:本次現金增資發行新股業經金融監督管理委員會106年01月04日
金管證發字第1050052708號函核准生效在案。"
3, 106/01/09, 11:30:56, 吳田玉, 營運長, 02-87805489, 說明106/01/07經濟日報對本公司之相關報導,"　第
49 款	"," 106/01/09
","
1.事實發生日:106/01/09
2.公司名稱:日月光半導體製造股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報A9版
6.報導內容:日月光排汙二審無罪 發回更審
7.發生緣由:茲就媒體有關「日月光廢水無罪案最高法院發回更審」之報導說明如下:
一、本公司與員工被控排放廢水涉及違反廢棄物清理法等之刑事案件，前經台灣
高等法院高雄分院審理後均獲判無罪，因本公司涉犯廢棄物清理法第47條為專科
罰金之罪，依刑事訴訟法第376條第1款規定屬不得上訴第三審之案件，故本公司
之部分已無罪定讞在案。
二、有關台灣高等法院高雄分院檢察署對本公司蘇炳碩、蔡奇勳、游志賢、劉威呈
等四名員工提起上訴之部分，將待員工收到最高法院判決書後與委任律師研議訴訟
事宜，本公司並將持續以關懷員工之立場提供必要之協助。
8.因應措施:無。
9.其他應敘明事項:無。"
4, 106/01/12, 16:41:16, 吳田玉, 營運長, 02-87805489, 公告本公司取得佳能半導體設備股份有限公司供營業用之機器設備,"　第
20 款	"," 106/01/12
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
供營業用之機器設備﹝含模塊/零組件/售後服務維修費﹞
2.事實發生日:105/1/13~106/1/12
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：一批；
單位價格約計新台幣513,716仟元；
累計交易總金額計新台幣513,716仟元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：佳能半導體設備股份有限公司；
與公司之關係：無。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：電匯或信用狀付款；
契約限制條款：無；
其他重要約定事項：無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
決定方式：比價及議價；
決策單位：依本公司核決權限規定辦理。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否
14.是否尚未取得估價報告:是
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
供生產及營運用
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無"
5, 106/01/13, 14:00:11, 吳田玉, 營運長, 02-87805489," 公告本公司第四年經董事會決議提撥新臺幣壹億元
交由財團法人日月光文教基金會執行環保公益之捐贈作業","　第
43 款	"," 106/01/13
","
1.事實發生日:106/01/13
2.捐贈原由:依據本公司102年12月20日董事會決議，本公司預計未來將捐獻每年
至少一億元、至少三十年、總金額至少三十億元於台灣環保相關工作之推動，
以善盡企業之社會責任。為執行上開董事會決議，本公司今年(第四年)擬同樣提
撥新臺幣一億元交由財團法人日月光文教基金會繼續執行環保相關捐贈作業，以
持續協助國內環保相關工作之推動及公益活動。
3.捐贈金額:新臺幣100,000,000元。
4.受贈對象:透過財團法人日月光文教基金會捐贈相關單位，以持續協助國內環保
相關工作之推動及公益活動。
5.與公司關係:無。
6.表示反對或保留意見之獨立董事姓名及簡歷:無。
7.前揭獨立董事表示反對或保留之意見:不適用。
8.其他應敘明事項:無。"
6, 106/01/25, 14:20:36, 吳田玉, 營運長, 02-87805489, 公告日月光105年第四季法人說明會時間地點,"　第
12 款	"," 106/01/26
","
符合條款第四條第XX款：12
事實發生日：106/01/26
1.召開法人說明會之日期：106/01/26
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：台北國際會議中心四樓貴賓廳。
4.法人說明會擇要訊息：詳106年01月26日公開資訊觀測站之公司治理專區。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
7, 106/02/02, 16:26:43, 吳田玉, 營運長, 02-87805489, 公告本公司取得Towa Corporation供營業用之機器設備,"　第
20 款	"," 106/02/02
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
供營業用之機器設備﹝含模塊/零組件/售後服務維修費﹞
2.事實發生日:105/2/3~106/2/2
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：一批；
單位價格約計新台幣500,443仟元；
累計交易總金額計新台幣500,443仟元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：Towa Corporation；
與公司之關係：無。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：電匯或信用狀付款；
契約限制條款：無；
其他重要約定事項：無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
決定方式：比價及議價；
決策單位：依本公司核決權限規定辦理。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否
14.是否尚未取得估價報告:是
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
供生產及營運用
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
None"
8, 106/02/02, 17:54:14, 吳田玉, 營運長, 02-87805489, 公告本公司訂定105年現金增資認股基準日相關事宜(補充),"　第
11 款	"," 106/02/02
","
1.董事會決議或公司決定日期:106/01/06
2.發行股數:300,000仟股。
3.每股面額:新臺幣10元。
4.發行總金額:新臺幣3,000,000仟元(面額)。
5.發行價格:每股發行價格新臺幣34.3元。
6.員工認股股數:發行股數之10%由本公司員工認購。
7.原股東認購比率:發行股數之80%由原股東依認股基準日之股東名簿
記載之持股比率認購。
8.公開銷售方式及股數:發行股數之10%辦理對外公開承銷。
9.畸零股及逾期未認購股份之處理方式:認購不足1股之畸零股，自停止過戶日起
5日內由股東自行併湊，原股東及員工放棄認股之股份或併湊不足1股之畸零股，
授權董事長洽特定人按發行價格認購。
10.本次發行新股之權利義務:本次現金增資發行新股之權利義務與原已發行普
通股份相同。
11.本次增資資金用途:償還銀行借款。
12.現金增資認股基準日:106/02/15
13.最後過戶日:106/02/10
14.停止過戶起始日期:106/02/11
15.停止過戶截止日期:106/02/15
16.股款繳納期間:原股東及員工:106/02/21-106/03/21
17.與代收及專戶存儲價款行庫訂約日期:106/02/02
18.委託代收存款機構:原股東與員工：(1)玉山商業銀行股份有限公司基隆路分行
(2)合作金庫商業銀行股份有限公司港都分行;
公開承銷：凱基商業銀行營業部。
19.委託存儲款項機構:彰化商業銀行股份有限公司高雄分行。
20.其他應敘明事項:本次現金增資發行新股業經金融監督管理委員會106年01月04日
金管證發字第1050052708號函核准生效在案。"
9, 106/02/03, 15:05:26, 吳田玉, 營運長, 02-87805489," 公告本公司訂定105年現金增資認股基準日相關事宜(更新
代收機構)","　第
11 款	"," 106/02/03
","
1.董事會決議或公司決定日期:106/01/06
2.發行股數:300,000仟股。
3.每股面額:新臺幣10元。
4.發行總金額:新臺幣3,000,000仟元(面額)。
5.發行價格:每股發行價格新臺幣34.3元。
6.員工認股股數:發行股數之10%由本公司員工認購。
7.原股東認購比率:發行股數之80%由原股東依認股基準日之股東名簿
記載之持股比率認購。
8.公開銷售方式及股數:發行股數之10%辦理對外公開承銷。
9.畸零股及逾期未認購股份之處理方式:認購不足1股之畸零股，自停止過戶日起
5日內由股東自行併湊，原股東及員工放棄認股之股份或併湊不足1股之畸零股，
授權董事長洽特定人按發行價格認購。
10.本次發行新股之權利義務:本次現金增資發行新股之權利義務與原已發行普
通股份相同。
11.本次增資資金用途:償還銀行借款。
12.現金增資認股基準日:106/02/15
13.最後過戶日:106/02/10
14.停止過戶起始日期:106/02/11
15.停止過戶截止日期:106/02/15
16.股款繳納期間:原股東及員工:106/02/21-106/03/21
17.與代收及專戶存儲價款行庫訂約日期:106/02/02
18.委託代收存款機構:原股東與員工：
合作金庫商業銀行股份有限公司港都分行;
公開承銷：凱基商業銀行營業部。
19.委託存儲款項機構:彰化商業銀行股份有限公司高雄分行。
20.其他應敘明事項:本次現金增資發行新股業經金融監督管理委員會106年01月04日
金管證發字第1050052708號函核准生效在案。"
