,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/06, 14:40:12, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 本公司代理發言人異動,"　第
8 款	"," 109/01/06
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）: 代理發言人
2.發生變動日期: 109/01/06
3.舊任者姓名、級職及簡歷:曹蘭馥，聯華電子技術經理
4.新任者姓名、級職及簡歷:翁兆韋，聯華電子經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 職務調整
6.異動原因: 職務調整
7.生效日期: 109/01/06
8.其他應敘明事項:無"
1, 109/01/21, 16:27:09, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 公告本公司取得機器設備之相關資料,"　第
20 款	"," 109/01/21
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備。
2.事實發生日:108/5/8~109/1/21
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：一批；每單位平均價格：新台幣1,032,668,398元；
總金額：新台幣1,032,668,398元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
Applied Materials South East Asia Pte. Ltd.；非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依訂單條件付款。契約限制條款:無。其他重要約定事項:無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:議價。價格決定之參考依據:按市場行情。
決策單位:公司採購核定會議決定。
10.專業估價者事務所或公司名稱及其估價金額:
不適用。
11.專業估價師姓名:
不適用。
12.專業估價師開業證書字號:
不適用。
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:是
15.尚未取得估價報告之原因:
不適用。
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用。
17.會計師事務所名稱:
不適用。
18.會計師姓名:
不適用。
19.會計師開業證書字號:
不適用。
20.經紀人及經紀費用:
不適用。
21.取得或處分之具體目的或用途:
供生產用。
22.本次交易表示異議之董事之意見:
不適用。
23.本次交易為關係人交易:否
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無。"
2, 109/01/21, 16:34:23, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 本公司召開2019年第四季法人說明會,"　第
12 款	"," 109/02/05
","
符合條款第四條第XX款：12
事實發生日：109/02/05
1.召開法人說明會之日期：109/02/05
2.召開法人說明會之時間：17 時 00 分 
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：本公司2019年第四季財務暨營運報告。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
3, 109/02/05, 17:06:27, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 本公司2019年第四季財務報告,"　第
51 款	"," 109/02/05
","
1.事實發生日:109/02/05
2.公司名稱:聯華電子股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
聯華電子公佈 2019 年第四季財務報告
2019年第四季營收創新高至NT$418.5億元
2019年每股盈餘年增41%至NT$0.82元

2019年第四季度概觀：
‧合併營收：新台幣418.5億元（13.9億美元）
‧毛利率：16.7％
‧28奈米晶圓營收佔比：10％；晶圓製造營業淨利率：4.9％
‧晶圓製造產能利用率：92％
‧歸屬母公司淨利：新台幣38.4億元（1.28億美元）
‧每股盈餘：新台幣0.33元； 每ADS盈餘：0.055美元

聯華電子股份有限公司今(5)日公佈2019年第四季營運報告，合併營業收入為新台
幣418.5億元，較上季的新台幣377.4億元成長10.9%，與去年同期的新台幣355.2
億元相比成長17.8%。本季毛利率為16.7%，歸屬母公司淨利為新台幣38.4億
元，每股普通股獲利為新台幣0.33元。

總經理王石表示：「在第四季度，我們將剛合併的日本USJC(Fab 12M)營收納入晶
圓專工的合併營收。儘管面臨匯率的不利因素，我們的晶圓專工營收仍達到新台
幣418.3億元，較上季成長10.9%，營業淨利率為4.9%。整體的產能利用率也增加
至92%、晶片出貨量為204萬片約當八吋晶圓，主要是由通訊和電腦市場領域所帶
動。全年度每股盈餘為新台幣0.82元，較去年同期增加41％。由於我們持續嚴謹
管控資本支出，讓公司全年度創造了新台幣371億元的自由現金流，相較去年成長
了19％。在技術開發方面，聯電繼全球最小的USB 2.0測試載具通過矽驗證後，宣
布更先進的22奈米技術也已就緒，這項技術承襲28奈米設計架構，且與原本的28
奈米HKMG製程相較，縮減了10％的晶粒面積、並且擁有更佳的功率效能比，以及
強化射頻性能等優勢。」

王總經理進一步表示：「展望2020年第一季，根據客戶的預測，來自於無線通訊和
電腦周邊市場領域對晶片的需求穩定，整體業務前景維持穩健。隨著客戶未來新產
品設計定案即將進入量產，我們預期聯電可望從5G和IoT的發展趨勢中，特別是無
線設備以及電源管理應用上所增加的半導體需求中獲益。我們致力維持資本支出的
紀律，在2020年的資本支出預算為10億美元，以因應中長期客戶和市場的需求。
聯電也將持續執行切入新的市場並擴展既有市場，藉著聯電在製程技術及世界級晶
圓專工服務的核心競爭力，更加強化我們在邏輯與特殊製程解決方案的產業地位。」

First Quarter of 2020 Outlook & Guidance
‧Wafer Shipments: To remain flat
‧ASP in USD: To remain flat
‧Profitability: Gross profit margin will be in the mid-teens % range
‧Foundry Segment Capacity Utilization: around 90%
‧2020 CAPEX for Foundry Segment: US$1 billion

6.因應措施:無。
7.其他應敘明事項:無。"
4, 109/02/11, 17:14:31, 劉啟東, 資深副總經理暨財務長, 02-2658-9168," 代子公司和艦芯片製造（蘇州）股份有限公司公告取得聯芯集成電
路製造(廈門)有限公司","　第
20 款	"," 109/02/11
","
1.事實發生日:自民國109/2/11至民國109/2/11
2.本次新增（減少）投資方式:
和艦芯片製造(蘇州)股份有限公司轉投資聯芯集成電路製造(廈門)有限公司
3.交易單位數量、每單位價格及交易總金額:
交易數量：不適用  
每單位價格：不適用  
交易總金額：人民幣3,500,000,000元(約新臺幣14,987,000,000元)。
4.大陸被投資公司之公司名稱:
聯芯集成電路製造（廈門）有限公司
5.前開大陸被投資公司之實收資本額:
人民幣12,697,794,000元。
6.前開大陸被投資公司本次擬新增資本額:
人民幣3,500,000,000元
7.前開大陸被投資公司主要營業項目:
集成電路製造銷售
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
無保留意見
9.前開大陸被投資公司最近年度財務報表權益總額:
人民幣7,614,030,457.64元
10.前開大陸被投資公司最近年度財務報表損益金額:
虧損人民幣2,571,466,689.02元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
含本次交易為人民幣 11,781,170,000元(含透過UNITED MICROCHIP CORPORATION
投資人民幣6,440,910,000元，及透過和艦芯片製造(蘇州)股份有限公司投資
人民幣5,340,260,000元)
12.交易相對人及其與公司之關係:
本公司之子公司
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
選定關係人為交易對象之原因：參與子公司現增；
前次轉移之所有人：不適用；
轉移價格及取得日期：不適用
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
交付或付款條件：電匯
契約限制條款：無
其他重要約定事項：無
17.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式：按取得或處分資產處理程序辦理
價格決定之參考依據：依聯芯集成電路製造(廈門)有限公司後續增資繳款時程，
分次繳足股款
決策單位：董事會
18.經紀人:
無
19.取得或處分之具體目的:
長期投資
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:是
22.董事會通過日期:
民國 109 年 2 月11 日
23.監察人承認或審計委員會同意日期:
民國 109 年 2 月11 日
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
美金1,341,585,358元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
34%
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
13%
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
20%
28.迄目前為止，實際赴大陸地區投資總額:
美金1,341,585,358元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
34%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
13%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
20%
32.最近三年度認列投資大陸損益金額:
105年度：虧損新台幣2,086,785仟元
106年度：虧損新台幣2,257,487仟元
107年度：虧損新台幣6,836,997仟元
33.最近三年度獲利匯回金額:
0
34.本次交易會計師出具非合理性意見:不適用
35.會計師事務所名稱:
不適用
36.會計師姓名:
不適用
37.會計師開業證書字號:
不適用
38.其他敘明事項:
大陸子公司和艦芯片製造(蘇州)股份有限公司，以其自有資金增資聯芯集成電路製造
(廈門)有限公司人民幣3,500,000,000元(折合約美金500,000,000元)"
5, 109/02/12, 14:59:45, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 公告本公司取得機器設備之相關資料,"　第
20 款	"," 109/02/12
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備。
2.事實發生日:108/2/13~109/2/12
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：一批；每單位平均價格：新台幣1,695,699,493元；
總金額：新台幣1,695,699,493元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
LAM RESEARCH INTERNATIONAL SARL；非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依訂單條件付款。契約限制條款:無。其他重要約定事項:無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:議價。價格決定之參考依據:按市場行情。
決策單位:公司採購核定會議決定。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
無
21.取得或處分之具體目的或用途:
供生產用
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:否
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
6, 109/02/20, 14:44:50, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 公告本公司取得機器設備之相關資料,"　第
20 款	"," 109/02/20
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備。
2.事實發生日:109/1/22~109/2/20
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：一批；每單位平均價格：新台幣1,092,572,625元；
總金額：新台幣1,092,572,625元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
Applied Materials South East Asia Pte. Ltd.；非關係人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依訂單條件付款。契約限制條款:無。其他重要約定事項:無。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:議價。價格決定之參考依據:按市場行情。
決策單位:公司採購核定會議決定。
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:是
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
無
21.取得或處分之具體目的或用途:
供生產用
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:否
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
7, 109/02/26, 16:10:08, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 本公司第十四屆第十三次董事會通過之重要議案,"　第
51 款	"," 109/02/26
","
1.事實發生日:109/02/26
2.公司名稱:聯華電子股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司今日(2月26日)董事會通過之重要議案如下：
一、通過108年度營業報告書及財務報表。
    本公司108年度合併營業收入新台幣148,201,641仟元，歸屬母公司淨利
    新台幣9,707,614仟元，每股盈餘0.82元。
二、通過108年度員工酬勞新台幣1,132,952,365元及董事酬勞新台幣10,258,577元。
三、通過108年度盈餘分派案。(每股分派約新台幣0.75元)
四、通過本次資本預算執行案新台幣20,836百萬元以供產能建置需求。
五、通過發行限制員工權利新股案，並提109年股東常會討論。
六、通過本公司109年股東常會訂於109年6月10日(三)上午9時假新竹科學園區研新
    一路16號(本公司Fab8S廠會議廳)召開。
七、通過由本公司新加坡分公司資金貸與聯芯集成電路製造（廈門）有限公司美金
    200,000仟元整。
八、通過本公司捐贈財團法人聯華電子科技文教基金會新台幣10,000仟元。
6.因應措施:不適用
7.其他應敘明事項:無。"
8, 109/02/26, 16:16:03, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 本公司董事會決議股利分派,"　第
14 款	"," 109/02/26
","
1. 董事會擬議日期：109/02/26
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：0.75000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：9,765,154,720
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
9, 109/02/26, 16:22:51, 劉啟東, 資深副總經理暨財務長, 02-2658-9168, 公告本公司董事會決議發行限制員工權利新股,"　第
11 款	"," 109/02/26
","
1.董事會決議日期:109/02/26
2.預計發行價格:無償發行，每股發行價格新台幣0元。
3.預計發行總額(股):以不超過普通股233,200仟股為限，約當本公司已發行普通股
 股數1.98%，每股面額10元，總額為新台幣2,332,000仟元。
4.既得條件:
(1)員工自獲配限制員工權利新股後於各既得日當日仍在職，且期間經本公司認定未
   曾有違反本公司勞動契約、員工行為守則、信託契約、公司治理實務守則、誠信
   經營守則、工作規則、競業禁止與保密守則或與本公司間合約約定等情事，並達
   成公司所設定個人績效評核指標與公司營運目標，於各年度既得日之既得比例分
   別如下：
　 a.屆滿二年：33%
　 b.屆滿三年：33%
   c.屆滿四年：34%
(2)個人績效指標：既得期間屆滿之最近一年度考核評等須達A(含)以上。
(3)公司營運目標以股東權益報酬率（ROE%)及營業利益率(OM%)為績效指標，各指標
   之目標條件如下表，二項指標需同時達成。達成指標之判定以既得期間之最近一
   年度經會計師查核簽證之合併財務報表為基礎。

　 指標        股東權益報酬率(ROE%)    營業利益率(OM%)
   --------    --------------------    ----------------
   屆滿二年    大於或等於6%            大於或等於6%
   屆滿三年    大於或等於8%            大於或等於8%
   屆滿四年    大於或等於10%           大於或等於10%

5.員工未符既得條件或發生繼承之處理方式:
 遇有未達既得條件者，由本公司無償收回並予以註銷。其他各項情事處理方式，
 悉依本公司訂定之發行辦法辦理。
6.其他發行條件:無
7.員工之資格條件:
(1)為保障股東權益，本公司將審慎管理本獎勵計劃。適用對象以限制員工權利新股
   給與日當日已到職之本公司全職並符合一定績效表現之員工，且符合下列條件者：
   a. 與公司未來策略發展高度相關
   b. 核心關鍵技術人才
(2)得獲配限制員工權利新股之數量，將參酌年資、職等、職務、工作績效、整體貢
   獻、特殊功績或其他管理上需參考之條件等因素，由董事長核定後提報董事會同
   意。惟具經理人身份之員工，應先經薪酬委員會同意。
(3)持有本公司已發行普通股股數10%以上之個人，不符發放資格。薪酬委員會成員及
   不具員工身份之董事會成員，不符發放資格。
8.辦理本次限制員工權利新股之必要理由:
本公司為吸引及留任關鍵優秀人才，以達成公司中、長期目標，期能激勵員工全力
以赴達成公司營運目標，得以創造公司及股東之更高利益，並確保公司員工利益與
股東利益相結合。
9.可能費用化之金額:
公司應於給與日衡量股票之公允價值，並於既得期間分年認列相關費用。以109年
2月17日本公司普通股收盤價新台幣16.4元擬制計算，於全數達成既得條件之情況
下可能費用化總金額為3,824,480仟元。暫估109年至113年費用化金額分別為新台
幣460,131仟元、1,376,813仟元 、1,165,919仟元、605,178仟元及216,439仟元。
10.對公司每股盈餘稀釋情形:
以本公司109年2月17日流通在外普通股股數11,773,994,401股計算，暫估民國109
年至113年每股盈餘可能減少金額為新台幣0.03元 、0.09元 、0.08元、0.05元及
0.03元。
11.其他對股東權益影響事項:無重大影響。
12.員工獲配或認購新股後未達既得條件前受限制之權利:
員工獲配限制員工權利新股後未達既得條件前，除繼承外，不得將該限制員工權
利新股出售、質押、轉讓、贈與他人、設定，或作其他方式之處分。
13.其他重要約定事項(含股票信託保管等):
本公司發行之限制員工權利新股，應辦理股票信託保管。
14.其他應敘明事項:
(1)本次發行之限制員工權利新股所訂定之各項條件，如經主管機關指示、相關法
   令規則修正、或因應金融市場狀況等需修訂或修正時，擬提請股東常會授權董
   事會或其授權之人全權處理。
(2)本次發行之限制員工權利新股，相關限制及重要約定事項或未盡事宜，悉依相
   關法規及本公司訂定之發行辦法辦理。"
