,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/02/26, 18:51:39, 吳國軒, 副總經理, (02)27478711-2790, 代子公司統一速達(股)公司公告取得使用權資產,"　第
20 款	"," 108/02/26
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
台中市西屯區工業3路*號之不動產使用權資產
2.事實發生日:108/2/26~108/2/26
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量: 542坪
每單位價格: 每坪約500~600元、每月租金約271仟元~325仟元
交易總金額: 使用權資產約9,590,133元~11,508,159元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：統一企業(股)公司
與公司之關係：統一速達(股)公司之最終母公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：
此物件租賃交通位置、坪數大小等條件符合公司業務上整體規劃故選擇之。
前次移轉之所有人：台中市政府
前次移轉之所有人與公司之關係：非關係人
前次移轉之所有人與交易相對人之關係：非關係人
前次移轉日期：分別於67年5月9日及67年10月16日取得總面積約1萬坪土地
前次移轉金額：
土地移轉價格每坪約2,500元，依承租坪數核算之總價款約1,355仟元；
建物係自行建造，不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款金額：每月支付租金約271仟元~325仟元；
付款期間：依合約起始日起算共計3年
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:依據市場行情進行議價
價格決定之參考依據:參考區域內廠房出租價格及出租人修繕費用分攤金額
決策單位:董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
基於業務上之整體規劃及集團統籌土地管理考量
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
民國108 年2 月26 日
25.監察人承認或審計委員會同意日期:
民國108 年2 月26 日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
交易金額依簽約之合約金額為主"
1, 108/02/27, 16:57:15, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議107年股利發放事宜,"　第
14 款	"," 108/02/27
","
1. 董事會決議日期：108/02/27
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：8.80000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：9,148,675,844
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
2, 108/02/27, 16:59:36, 吳國軒, 副總經理, (02)27478711-2790, 公告本公司董事會決議108年股東常會召開日期等相關訊息,"　第
17 款	"," 108/02/27
","
1.董事會決議日期:108/02/27
2.股東會召開日期:108/06/12
3.股東會召開地點:台南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓)
4.召集事由一、報告事項:
(1)本公司民國一百零七年度營運狀況報告。
(2)審計委員會審查民國一百零七年度決算表冊報告。
(3)報告本公司大陸投資情形。
(4)報告本公司民國一百零七年度員工及董事酬勞。
5.召集事由二、承認事項:本公司民國一百零七年度決算表冊。
6.召集事由三、討論事項:
(1)本公司民國一百零七年度盈餘分派議案。
(2)本公司章程修訂案。
(3)本公司取得或處分資產處理程序修訂案。
(4)本公司董事競業禁止之限制解除案
7.召集事由四、選舉事項:無。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:108/04/14
11.停止過戶截止日期:108/06/12
12.其他應敘明事項:無。"
3, 108/02/27, 17:06:56, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
董事會決議107年股利發放事宜","　第
14 款	"," 108/02/27
","
1.董事會決議日期:108/02/27
2.發放股利種類及金額:不發放股利
3.其他應敘明事項:無"
4, 108/02/27, 17:07:38, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告董事會決議
108年股東常會召開日期等相關訊息","　第
17 款	"," 108/02/27
","
1.董事會決議日期:108/02/27
2.股東會召開日期:108/02/27
3.股東會召開地點:NA
4.召集事由一、報告事項:無
5.召集事由二、承認事項:2018年度財報承認案
6.召集事由三、討論事項:
(1)2018年度盈餘分派案
(2)取得或處分資產處理程序修訂案
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:NA
11.停止過戶截止日期:NA
12.其他應敘明事項:無"
5, 108/02/27, 17:08:24, 吳國軒, 副總經理, (02)27478711-2790," 代重要子公司統一超商維京控股有限公司公告
108年度股東常會重要決議事項","　第
18 款	"," 108/02/27
","
1.股東常會日期:108/02/27
2.重要決議事項一、盈餘分配或盈虧撥補:通過107年度盈餘分派案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認107年度財務報表
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:通過取得或處分資產處理程序修訂案
7.其他應敘明事項:無"
6, 108/03/08, 19:50:10, 吳國軒, 副總經理, (02)27478711-2790, 代子公司統昶行銷股份有限公司公告取得使用權資產,"　第
20 款	"," 108/03/08
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
台中市西屯區工業三路*號之不動產使用權資產
2.事實發生日:108/3/8~108/3/8
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量: 建物租賃面積共4009.50坪
每單位價格: 每坪約700~800元、每月租金約2,806,650元~3,207,600元間
交易總金額: 使用權資產96,599,784元~110,399,753元間
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：統一企業(股)公司
與公司之關係：統昶行銷股份有限公司之最終母公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：符合公司業務上整體規劃
前次移轉所有人：台中市政府
前次移轉之所有人與公司之關係：非關係人
前次移轉之所有人與交易相對人之關係：非關係人
前次移轉日期：分別於1978年5月9日及1978年10月16日取得土地
前次移轉金額：
土地移轉價格：每坪約2,500元，依承租土地坪數核算之總價款約8,274仟元
建物移轉價格：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：每月支付2,806,650元~3,207,600元間，依合約起始日起算共計3年
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:依據市場行情進行議價
價格決定之參考依據:參考區域廠房出租價格及投入成本借款年利率計算
決策單位:董事會
10.專業估價者事務所或公司名稱及其估價金額:
展茂不動產估價師聯合事務所
估價金額:99,920,758元
11.專業估價師姓名:
張世賢
12.專業估價師開業證書字號:
(95)南市估字第000013號
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
基於業務上之整體規劃及集團統籌土地管理考量
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
民國108年3月8日
25.監察人承認或審計委員會同意日期:
民國108年3月8日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
交易金額依簽約之合約金額為主"
7, 108/03/15, 19:41:40, 吳國軒, 副總經理, (02)27478711-2790, 本公司108年3月18日法人說明會相關訊息,"　第
12 款	"," 108/03/18
","
符合條款第四條第XX款：12
事實發生日：108/03/18
1.召開法人說明會之日期：108/03/18
2.召開法人說明會之時間：15 時 10 分 
3.召開法人說明會之地點：台北市中正區思源街16號2樓
4.法人說明會擇要訊息：107年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 108/03/20, 16:36:02, 吳國軒, 副總經理, (02)27478711-2790, 本公司受邀參加美銀美林證券於香格里拉台北遠東國際大飯店舉辦之法人說明會,"　第
12 款	"," 108/03/21
","
符合條款第四條第XX款：12
事實發生日：108/03/21
1.召開法人說明會之日期：108/03/21 ~ 108/03/22
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：香格里拉台北遠東國際大飯店
4.法人說明會擇要訊息：107年度營運財務狀況報告及未來營運展望說明
5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 108/03/21, 16:20:09, 吳國軒, 副總經理, (02)27478711-2790, 代子公司統一生活事業股份有限公司公告取得使用權資產,"　第
20 款	"," 108/03/21
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
新北市三峽區*路154號之不動產使用權資產
2.事實發生日:108/3/21~108/3/21
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量: 49坪
每單位價格: 每坪約2,600~3,100元、每月租金約127.4仟元~151.9仟元
交易總金額: 使用權資產約14,640,230元~17,455,659元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：統一超商(股)公司
其與公司之關係：統一生活事業(股)公司之母公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：地點符合需求
前次移轉情形：關係人係與非關係人取得該不動產使用權資產
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款金額：每月支付租金約127.4仟元~151.9仟元；
付款期間：依合約起始日起算共計10年
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式:議價
價格決定之參考依據:參考區域行情
決策單位:董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
店鋪營運
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
民國108年3月21日
25.監察人承認或審計委員會同意日期:
民國108年3月21日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
交易金額依簽約之合約金額為主"
