,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/02/12, 15:13:14, 蘇智蘋, 經理, (02)2792-7818, 本公司針對2019新型冠狀病毒因應措施說明,"　第
51 款	"," 109/02/12
","
1.事實發生日:109/02/12
2.公司名稱:研華股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:
(一)本公司於2月12日起將於官網專區定期性的更新
研華於昆山製造中心復工時程與產能利用率、大陸
區主要銷售據點營運狀態及全球員工疫情狀態，以
供全球夥伴、客戶及員工最即時訊息。
https://www.advantech.com/resources/news/2019-ncov
(二)本公司全球員工零感染，中國區員工近3,400位
含直接與間接接員工），除製造中心位於昆山外，
其餘分布在北京、上海、深圳、廣州、西安、成都等
40多個城市。根據中國政府防疫規範，所有企業復
工需經當地政府審批同意，截至目前為止研華可復班
開工城市包含主要城市北京、上海、廣州等地，然為
保全員工身心安全，於2月10日至2月14日期間，部分
員工將在家上班；其他分公司皆已送出復工申請，待
當地政府評估指示。
本公司於防疫過程中，將以包括微信群組、Able Club
等內、外平台，即時關注員工個人健康狀態，並藉由
內、外部各式管道、平台發布如全球差旅、防疫建議
予全球員工了解；另也啟動向各地政府通報防疫狀態
管道。
(三)研華昆山與台灣製造中心，均為全產品線之製造
中心，各佔研華產能之一半，日本製造中心則以客製
化需求服務（Configure To Order Services，CTOS）
為主。截至目前為止，台灣與日本製造中心皆正常運
作不受影響。昆山製造中心基於嚴謹防疫措施及全體
員工健康，待當地政府審批確認復工，於2月17日重
啟部分產能，並逐週恢復至正常營運狀態，搭配台灣
製造中心同步擴產因應，希望降低疫情對於營運之短
期影響。
7.其他應敘明事項:無"
1, 109/02/20, 16:32:45, 蘇智蘋, 經理, (02)2792-7818, 公告本公司將於3月11日召開線上法人說明會,"　第
12 款	"," 109/03/11
","
符合條款第四條第XX款：12
事實發生日：109/03/11
1.召開法人說明會之日期：109/03/11
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：本次為線上法說會
4.法人說明會擇要訊息：108年營運成果
5.其他應敘明事項：本次法說採線上會議
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2, 109/03/06, 19:31:28, 蘇智蘋, 經理, (02)2792-7818, 本公司董事會通過一○八年度個體財務報表暨合併財務報表,"　第
51 款	"," 109/03/06
","
1.事實發生日:109/03/06
2.公司名稱:研華股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:董事會通過民國一○八年度個體財務報告及合併財務報告
6.因應措施:不適用
7.其他應敘明事項:
董事會通過一○八年度個體財務報告及合併財務報告。摘要如下:
一○八年度全年個體營業收入為新台幣366.32億元,稅後淨利則為新
台幣73.51億元；合併營業收入為新台幣541.45億元，合併稅後淨利
為新台幣73.93億元，歸屬母公司股東淨利為新台幣73.51億元，每股
稅後盈餘為新台幣10.51元。"
3, 109/03/06, 19:34:42, 蘇智蘋, 經理, (02)2792-7818, 董事會決議股利分派,"　第
14 款	"," 109/03/06
","
1. 現金股利經董事會決議、增資配股經董事會擬議日期：109/03/06
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：7.80000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：5,463,198,078
　(4)盈餘轉增資配股(元/股)：1.00000000
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：70,041,001
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
4, 109/03/06, 19:36:23, 蘇智蘋, 經理, (02)2792-7818, 公告本公司董事會決議盈餘轉增資發行新股,"　第
11 款	"," 109/03/06
","
1.董事會決議日期:109/03/06
2.增資資金來源:盈餘轉增資
3.發行股數(如屬盈餘或公積轉增資，則不含配發給員工部分):70,041,001股
4.每股面額:新台幣10元
5.發行總金額:新台幣700,410,010元
6.發行價格:不適用
7.員工認購股數或配發金額:不適用
8.公開銷售股數:不適用
9.原股東認購或無償配發比例:每仟股無償配發100股
10.畸零股及逾期未認購股份之處理方式:
配發不足一股之畸零股，由股東自停止過戶日起5日內自行拼湊，拼湊後仍不足或逾期
未拼湊者，按面額折付現金計算至元為止，其股份由董事長洽特定人認購之。
11.本次發行新股之權利義務:與原有股份相同。
12.本次增資資金用途:為充實營運資金。
13.其他應敘明事項:無。"
5, 109/03/07, 11:08:40, 蘇智蘋, 經理, (02)2792-7818, 公告本公司董事會決議109年股東常會相關事宜,"　第
17 款	"," 109/03/06
","
1.董事會決議日期:109/03/06
2.股東會召開日期:109/05/28
3.股東會召開地點:台北市內湖區瑞光路26巷20弄1號B1
4.召集事由一、報告事項:
(一)本公司一○八年度營業報告。
(二)審計委員會審查一○八年度決算表冊報告。
(三)本公司一○八年度盈餘分派現金股利情形報告。
(四)本公司一○八年度員工酬勞及董事酬勞分配情形報告。
(五)本公司一○八年度對外背書保證情形報告。
5.召集事由二、承認事項:
(一)本公司一○八年度營業報告書及財務報表案。
(二)本公司一○八年度盈餘分派案。
6.召集事由三、討論事項:
(一)本公司「公司章程」修訂案
(二)本公司盈餘轉增資發行新股案
(三)本公司擬發行低於市價之員工認股權憑證案
(四)本公司「資金貸與他人之作業程序」修訂案
(五)本公司「背書保證作業程序」修訂案
7.召集事由四、選舉事項:
(六)本公司全面改選董事案
(七)本公司新任董事及其代表人解除競業禁止案
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:109/03/30
11.停止過戶截止日期:109/05/28
12.其他應敘明事項:
依公司法172條之1規定，受理股東提案權說明如後:
提案受理資格:持有本公司已發行股份總數百分之一以上股東
提案受理期間:109年03月20日至109年03月30日止
提案受理處所:台北市內湖區瑞光路26巷20弄1號(本公司財務處)
註:提案人請於信封加註「股東會提案函件」字樣"
6, 109/03/07, 11:18:09, 蘇智蘋, 經理, (02)2792-7818, 公告本公司董事會決議發行低於市價之員工認股權證,"　第
11 款	"," 109/03/06
","
1.董事會決議日期:109/03/06
2.發行期間:本員工認股權憑證待本次股東會通過辦理發行時，由董事會決議後，
於主管機關申報生效或申請核准通知到達之日起一年內分次發行，實際發行日期
由董事長訂定之。
3.認股權人資格條件:
以特定職等或對公司有特殊貢獻之本公司及國內外由本公司直接(間接)轉投資事
業持股超過50%(含)之子公司全職員工為限。認股資格基準日由董事長決定，實
際得為認股權人之員工及其所得認股之數量，將依據所設定之績效目標達成率、
整體貢獻或特殊功績等，經由董事長核定後，並經董事會同意後認定之。
公司依發行募集與發行有價證券處理準則第五十六條之一第一項規定發行員工認
股權憑證累計給予單一認股權人得認購股數，加計認股權人累計取得限制員工權
利新股之合計數，不得超過已發行股份總數之千分之三，且加計發行人依第五十
六條第一項規定發行員工認股權憑證累計給予單一認股權人得認購股數，不得超
過已發行股份總數之百分之一。
4.員工認股權憑證之發行單位總數:
7,500單位
5.每單位認股權憑證得認購之股數:
1,000股。
6.因認股權行使而須發行之新股總數或依證券交易法第二十八條之二
規定須買回之股數:
因認股權行使而需發行之普通股新股總數為 7,500,000股。
7.認股價格:認股價格為每股新台幣200元。
8.認股權利期間:
(一)認股權人自被授予員工認股權憑證屆滿二年後，可按下列時程行使認股權。
認股權憑證之存續期間為六年，認股權憑證及其權益不得轉讓、質押、贈予他人、
或作其他方式之處分，但因繼承者不在此限。
認股權憑證授予期間　　　　 　可行使認股權比例(累計)
     屆滿2年　　　　　　        　 40％
     屆滿3年　　　　　　         　60％
     屆滿4年　　　　　　         　80％
     屆滿5年　　　　　　          100％
若另有約定行使認股權之規定，則照約定行使權利，但不超越以上所述之可行使認
股比例。
(二)認股權人自公司授予員工認股權憑證後，遇有違反勞動契約或工作規則等重大
過失，公司有權就其尚未具行使權之認股權憑證予以收回並註銷。
9.認購股份之種類:本公司普通股股票。
10.員工離職或發生繼承時之處理方式:
1.離職（含自願離職、殘疾離職、留職停薪、資遣及開除）
已具行使權之認股權憑證，得自離職日起一個月內行使認股權利，但若遇有第十條
第一項之情形者，認股權行使期間得依該項存續期間依序往後遞延。未具行使權之
認股權憑證，於離職當日即視為放棄認股權利。
2.退休(依法令規定之退休)
已具行使權之認股權憑證，得自退休日起一個月內行使認股權利，但若遇有第十條
第一項之情形者，認股權行使期間得依該項存續期間依序往後遞延。未具行使權之
認股權憑證，於退休當日即視為放棄認股權利。但可由董事長或其授權主管人員於
第五條第二項權利行使時程範圍內特別核訂其認股權利及行使時限。
3.死亡
已具行使權之認股權憑證，由繼承人自死亡日起一年內或在認股權憑證到期前(以日
期較早者為主)行使認股權。未具行使權之認股權憑證，於死亡當日即視為放棄認股
權利。
4.調職
如認股權人調動至關係企業或其他公司時，其認股權憑證應比照離職人員方式處理
。為應本公司之要求而調動者得由董事長或其授權主管人員於第五條第二項權利行　
使時程範圍內核訂其認股權利及行使時限。
6.認股權人或其繼承人若未能於上述期限內行使認股權者，即視為放棄認股權利。
11.其他認股條件:
放棄認股權利之認股權憑證處理方式:
對於放棄認股權利之認股權憑證，本公司將予以註銷不再發行。
12.履約方式:以本公司發行新股方式交付。
13.認股價格之調整:
(一)本認股權憑證發行後，除本公司所發行具有普通股轉換權或認股權之各種有價
證券換發普通股股份或因員工酬勞發行新股者外，遇有本公司普通股股份發生變動
時（即辦理現金增資、盈餘轉增資、資本公積轉增資、公司合併、股票分割及辦理
現金增資參與發行海外存託憑證等），認股價格依下列公式調整之（計算至新台幣
角為止，分以下四拾五入）。
調整後認股價格＝[(調整前認股價格×已發行股數)＋(每股繳款金額×新股發行股數)]
÷(已發行股數＋新股發行股數)
1.已發行股數係指普通股已發行股份總數及已繳款之股款繳納憑證，不含債券換股權
利證書之股數。
2.每股繳款金額如係屬無償配股或股票分割，則其繳款金額為零。
3.與他公司合併時，增資新股每股繳款額為合併基準日前第四十五個營業日起連續二
十個營業日本公司普通股平均收盤價。
4.遇有調整後認股價格高於調整前認股價格時，則不予調整。
（二）認股權憑證發行後，本公司若有發放現金股利時，發放普通股現金股利占每股
時價之比率若有超過百分之一者，應按所占每股時價之比率於除息基準日按下列公式
調降價格：
調降後價格＝調降前價格 × (1–發放普通股現金股利占每股時價之比率)
前項每股時價之訂定，應以現金股息停止過戶除息公告日之前一、三、五個營業日擇
一計算普通股收盤價之簡單算術平均數為準。
（三）遇有同時發放現金股利及股票股利(含盈餘轉增資及資本公積轉增資)時，則先
扣除現金股利後，再依股票股利金額調整認購價格。
（四）本認股權憑證發行後，遇有非因庫藏股註銷之減資致普通股股份減少，則依下
列公式計算調整認股價格(計算至新台幣角為止，分以下四捨五入)，於減資基準日調
整之。
減資彌補虧損時：
調整後認股價格＝調整前認股價格×(減資前已發行股數/減資後已發行股數)
現金減資時：
調整後認股價格＝
(調整前認股價格-每股退還現金金額)×(減資前已發行股數/減資後已發行股數)
14.行使認股權之程序:
（一）認股權人除依法定暫停過戶期間及依本辦法第十條第一項所規定之限制期間外，
得依本辦法第五條第二項所訂之時程行使認股權利，並填具認股請求書，向本公司之股
務代理機構提出申請，於送遞時即生認股之效力，且不得申請撤銷。
（二）本公司股務代理機構受理認股之請求後，通知認股權人繳納股款至指定銀行。
（三）本公司股務代理機構於確認收足股款後，將其認購之股數登載於本公司股東名簿
，於五個營業日內以集保劃撥方式發給本公司新發行之普通股。
（四）本公司新發行之普通股自向認股權人交付之日起上市買賣。本公司普通股若依法
得於台灣證券交易所買賣時，本公司新發行之普通股自向認股權人交付之日起即得上市　
買賣。
（五）本公司應於每季結束後十五日內，將前一季因員工認股權憑證行使認購所交付之
股票數額予以公告，並於每季至少一次，向公司登記之主管機關申請已完成認股股份資
本額變更登記。
但遇有無償配股基準日、特別股本變更登記基準日及例行股本變更登記基準日前後不及
二十日的情況，本公司得調整或取消上述例行股本變更登記作業。
15.認股後之權利義務:
本公司所交付之新發行普通股其權利義務與本公司普通股股票相同。
16.附有轉換、交換或認股者，其換股基準日:無
17.附有轉換、交換或認股者，對股權可能稀釋情形:
（1）可能費用化之金額及對公司每股盈餘稀釋情形：
本公司普通股股票收盤價及考量精算假設預估等因素，代入選擇權評價模型計算，於
109@年度至114年度每年分攤之費用化金額：135,979,167元、326,350,000元、
250,100,000元、117,933,333元、63,287,500元及21,350,000元，合計915,000,000元。
以普通股股票收盤價及考量精算假設預估等因素，每年對每股盈餘稀釋於109年至114年
度為0.17元、0.42元、0.32元、0.15元、0.08元及0.03元。
（2）以已發行股份為履約方式者，應說明對公司造成之財務負擔:不適用。
18.其他重要約定事項:
(一)本辦法應經董事會三分之二以上董事出席及出席董事超過二分之一之同意，並報經
主管機關核准後生效。
(二)本辦法如有未盡事宜，悉依相關法令規定辦理之。
19.其他應敘明事項:無"
7, 109/04/17, 14:02:37, 蘇智蘋, 經理, (02)2792-7818, 公告本公司受邀Goldman Sachs之邀參加電話會議,"　第
12 款	"," 109/05/06
","
符合條款第四條第XX款：12
事實發生日：109/05/06
1.召開法人說明會之日期：109/05/06
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀Goldman Sachs之邀參加電話會議，說明本公司109年第一季之財務數字、經營績效等資訊做相關說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 109/05/21, 16:49:56, 蘇智蘋, 經理, (02)2792-7818, 更正本公司109年3月衍生性商品交易資訊,"　第
51 款	"," 109/05/21
","
1.事實發生日:109/05/21
2.公司名稱:研華股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司109年03月衍生性商品交易資訊部分內容誤植。
6.更正資訊項目/報表名稱:
本公司109年03月衍生性商品交易資訊
更正遠期契約之未沖銷契約”公平價值”
7.更正前金額/內容/頁次:
未沖銷契約公平價值：-2,754仟元。
8.更正後金額/內容/頁次:
未沖銷契約公平價值：5,193仟元。
9.因應措施:更正後重新上傳公開資訊觀測站。
10.其他應敘明事項:無"
9, 109/05/28, 17:51:12, 蘇智蘋, 經理, (02)2792-7818, 公告本公司109年度除息基準日,"　第
14 款	"," 109/05/28
","
1.董事會、股東會決議或公司決定日期:109/05/28
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:普通股現金股利新台幣5,463,198,078元(每股預計配發7.8元)
4.除權（息）交易日:109/07/31
5.最後過戶日:109/08/03
6.停止過戶起始日期:109/08/04
7.停止過戶截止日期:109/08/08
8.除權（息）基準日:109/08/08
9.其他應敘明事項:
預計現金股利發放日為109年8月19日。"
