,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/09, 18:06:38, 張立人, 資深副總經理, 02-27638800," 中華開發金控公告取得子公司中華開發資本退還本公司股份
辦理減資之執行進度","　第
49 款	"," 107/01/09
","
1.事實發生日:107/01/09
2.公司名稱:中華開發金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
(1)本公司之子公司中華開發資本股份有限公司(以下稱
「中華開發資本」)申請減資新臺幣192,834,970元乙案，
業經金融監督管理委員會106年12月26日金管銀控字
第10600248650號函准予照辦。
(2)依據「金融控股公司之子公司減資辦法」第五條第二項規定，
金融控股公司子公司減資後，應於每季結束後十日內，
將該資金運用情形，輸入公開資訊觀測站。
1.用途：為符合金融控股公司法第31條規定，中華開發資本就
其因以債作股而持有之萬泰商業銀行普通股於103年間轉換
為本公司普通股20,646,142股抵充股款，減資退還予本
公司192,834,970元，本公司將就本次收回之股份辦理減資註銷。
2.運用情形：中華開發資本減資程序尚在進行中，本公司待收
到退還股份後將依規辦理。
3.執行進度：預定進度：100%；實際進度：0%
6.因應措施:無
7.其他應敘明事項:無"
1, 107/01/10, 00:08:29, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基銀行公告取得Kasikornbank
USD Senior Unsecured Note 2023","　第
20 款	"," 107/01/09
","
1.證券名稱:
Kasikornbank Public Company Limited HK Branch USD Fixed Rate Notes due 2023
2.交易日期:107/1/9~107/1/9
3.交易數量、每單位價格及交易總金額:
交易數量：175張。		
單位價格：面額美元 200,000元 (成交百元價: 100.00)。
交易總金額：美元 35,000,000 元整。
4.處分利益（或損失）（取得有價證券者不適用）:
不適用。
5.與交易標的公司之關係:
無。
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
數量：175張。
金額：美元35,000,000元整。
持股比例：不適用。
權利受限情形：無。
7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
(1)占總資產之比例：28.43% 
(2)占歸屬於母公司業主之權益之比例：275.15% 
(3)最近期財務報表中營運資金數額：不適用。
8.取得或處分之具體目的:
債券投資。
9.本次交易表示異議董事之意見:
無。
10.本次交易為關係人交易:
否
11.董事會通過日期:
不適用。
12.監察人承認或審計委員會同意日期:
不適用。
13.其他敘明事項:
本公告相關新臺幣金額係依107年1月9日美金:新臺幣匯率1: 29.536計算。"
2, 107/01/10, 18:09:44, 張立人, 資深副總經理, 02-27638800," 中華開發金控公告本公司暨主要子公司106年12月份自結合併
盈餘","　第
49 款	"," 107/01/10
","
1.事實發生日:107/01/10
2.公司名稱:中華開發金控
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司106年12月份自結合併盈餘
6.因應措施:無
7.其他應敘明事項:
                                 合併稅後(億元)
             ----------------------------------------------------------------
　                      12月份                       累計1至12月份
　           --------------------------  ------------------------------------
　            總損益   母公司   非控制    總損益   母公司   非控制   稅後每股
　　　　　　            業主     權益               業主     權益    盈餘(元)
　           -------- -------- --------  -------- -------- -------- ---------
開發金控       14.14     7.34     6.80     123.10   116.41    6.69      0.80
中華開發資本    0.96     0.97    -0.01      33.48    33.35    0.13      1.62
凱基銀行       -2.88    -2.89     0.01      31.80    31.77    0.03      0.69
凱基證券        5.43     5.40     0.03      80.77    80.46    0.31      2.44
中國人壽        4.24     4.24     0.00      90.84    90.84    0.00      2.40
上述資料均係公司自結數。
註1：本公司及子公司凱基證券分別持有中國人壽25.33%及9.63%。
註2：中國人壽累計12月未適用外匯價格變動準備金之EPS(元)：1.59"
3, 107/01/11, 18:37:13, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基證券所屬之凱基證券投資信託
股份有限公司公告董事會決議股東臨時會召開日期及相關事宜","　第
17 款	"," 107/01/11
","
1.董事會決議日期:107/01/11
2.股東臨時會召開日期:107/02/01
3.股東臨時會召開地點:臺北市明水路698號
4.召集事由一、報告事項:無。
5.召集事由二、承認事項:無。
6.召集事由三、討論事項:無。
7.召集事由四、選舉事項:補選本公司第6屆董事乙席。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:107/01/18
11.停止過戶截止日期:107/02/01
12.其他應敘明事項:無。"
4, 107/01/11, 18:37:56, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基證券所屬之凱基證券投資信託
股份有限公司公告董事長辭任","　第
6 款	"," 107/01/11
","
1.董事會決議日期或發生變動日期:107/01/11
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名及簡歷:李婧婧/凱基證券投資信託股份有限公司董事長
4.新任者姓名及簡歷:不適用。
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:辭任。
6.異動原因:辭任。
7.新任生效日期:不適用。
8.其他應敘明事項:本公司於107年1月11日接獲李婧婧女士辭任書，
自107年2月1日辭任董事職務，缺額將由董事會另行召集股東臨時會補選之。"
5, 107/01/11, 18:38:55, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基證券所屬之凱基證券投資信託
股份有限公司公告董事辭任暨董事變動達三分之一","　第
6 款	"," 107/01/11
","
1.發生變動日期:107/01/11
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事
3.舊任者職稱、姓名及簡歷:李婧婧/凱基證券投資信託股份有限公司董事長
4.新任者職稱、姓名及簡歷:不適用
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭任
6.異動原因:辭任
7.新任者選任時持股數:不適用
8.原任期（例xx/xx/xx ~ xx/xx/xx）:105/05/04~108/05/03
9.新任生效日期:不適用
10.同任期董事變動比率:1/3
11.同任期獨立董事變動比率:不適用
12.同任期監察人變動比率:不適用
13.屬三分之一以上董事發生變動（請輸入是或否）:是
14.其他應敘明事項:
本公司於107年1月11日接獲李婧婧女士辭任書，自107年2月1日辭任董事職務，
缺額將由董事會另行召集股東臨時會補選之。"
6, 107/01/16, 17:31:26, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司凱基證券公告取得
凱基商銀107年度第1期無擔保美元
計價之一般順位金融債券","　第
20 款	"," 107/01/16
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
凱基商業銀行(股)公司107年度第1期無擔保美元計價之一般順位金融債券
2.事實發生日:107/1/16~107/1/16
3.交易單位數量、每單位價格及交易總金額:
交易數量：40張
單位價格：依票面金額均為美金1,000仟元
交易總金額：美金肆仟萬元,約當新臺幣1,181,680,000元整 (匯率29.542)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：凱基商業銀行股份有限公司			
與公司之關係：屬國際會計準則及金融控股公司法第45條所定之關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
選定關係人為交易對象之原因：為本公司長期往來客戶之一
前次移轉之所有人（含與公司及相對人間相互之關係）、移轉價格及取得日期：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交割日一次付清
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易之決定方式：個別議價
價格決定之參考依據：依議價結果
決策單位：董事會
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
數量：0張(當天即處分賣出)
金額：美金0元
持股比例：不適用			
權利受限情形：無
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
（1）占總資產之比例：43.11% 
（2）占歸屬於母公司業主之權益之比例：127.41%
（3）最近期財務報表中營運資金數額：新臺幣31,639,829,300元。
14.經紀人及經紀費用:
無
15.取得或處分之具體目的或用途:
以交易為目的之有價證券投資
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
106年12月22日
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:否
21.其他敘明事項:
本公告相關新台幣金額係依 107年01 月15日美金:新臺幣匯率 1:29.542 計算。"
7, 107/01/22, 19:10:02, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告處分環球晶圓股份有限公
司股票","　第
20 款	"," 107/01/22
","
1.證券名稱:
環球晶圓股份有限公司普通股
2.交易日期:106/3/15~107/1/22
3.交易數量、每單位價格及交易總金額:
交易數量：累積處分1,165仟股；每股平均交易價格約新臺幣
258.04元；交易總金額新臺幣300,621仟元。
4.處分利益（或損失）（取得有價證券者不適用）:
處分利益約新臺幣217,456仟元。
5.與交易標的公司之關係:
處分上櫃股票；與交易標的公司之關係：非本公司之利害關係人。
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有本交易證券數量：1,753,072股；累積持有金額：123,608,230元；持股比例：
0.40%；權利受限情形：無。
7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例：84.09%；占母公司業主之權益比例：91.79%；最近期財務報告營運資金：
8,946,343仟元。
8.取得或處分之具體目的:
投資組合發展需要。
9.本次交易表示異議董事之意見:
不適用。
10.本次交易為關係人交易:
否
11.董事會通過日期:
不適用,原因：處分上櫃股票
12.監察人承認或審計委員會同意日期:
不適用,原因：處分上櫃股票
13.其他敘明事項:
無"
8, 107/01/23, 18:50:17, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告處分頎邦科技股份有限公
司股票","　第
20 款	"," 107/01/23
","
1.證券名稱:
頎邦科技股份有限公司普通股
2.交易日期:106/3/15~107/1/23
3.交易數量、每單位價格及交易總金額:
交易數量：累積處分5,000仟股；每股平均交易價格約新臺幣61.78元；交易總金額新臺幣
308,921仟元。
4.處分利益（或損失）（取得有價證券者不適用）:
處分利益約新臺幣84,107仟元。
5.與交易標的公司之關係:
處分上櫃股票；與交易標的公司之關係：非本公司之利害關係人。
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有本交易證券數量：2,971,229股；累積持有金額：132,971,087元；持股比例：
0.45%；權利受限情形：無。
7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例：83.98%；占母公司業主之權益比例：91.67%；最近期財務報告營運資金：
8,946,343仟元。
8.取得或處分之具體目的:
投資組合發展需要。
9.本次交易表示異議董事之意見:
不適用。
10.本次交易為關係人交易:
否
11.董事會通過日期:
不適用
12.監察人承認或審計委員會同意日期:
不適用
13.其他敘明事項:
無"
9, 107/01/26, 16:25:11, 張立人, 資深副總經理, 02-27638800," 中華開發金控代子公司中華開發資本公告減資案業經經濟部
核准資本變更登記","　第
36 款	"," 107/01/26
","
1.主管機關核准減資日期:106/12/26
2.辦理資本變更登記完成日期:107/01/24
3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:
(1)減資前：本公司106/12/28實收資本額為
新臺幣20,603,994,100元，發行股數為2,060,399,410股，
每股淨值為新臺幣25.79元。
(2)減資後：本公司106/12/29實收資本額為
新臺幣20,411,159,130元，發行股數為2,041,115,913股，
每股淨值為新臺幣25.93元。
4.預計換股作業計畫:不適用。
5.預計減資新股上市後之上市普通股股數:不適用。
6.預計減資新股上市後之上市普通股股數占已發行普通股比率
 （減資後上市普通股股數/減資後已發行普通股股數）:不適用。
7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低
  之因應措施:不適用。
8.其他應敘明事項:
本公司於107年1月26日收到經濟部變更登記核准函，特此公告。"
