,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/02, 14:52:14, 林恩平, 執行長, 04-36002345, 本公司召開法人說明會事宜,"　第
12 款	"," 108/01/10
","
符合條款第四條第XX款：12
事實發生日：108/01/10
1.召開法人說明會之日期：108/01/10
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：107年第四季營運報告及說明108年第一季營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 108/01/18, 17:36:43, 林恩平, 執行長, 04-36002345, 公告本公司取得不動產相關訊息,"　第
20 款	"," 108/01/18
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
土地：台中市西屯區安和段236號
建物：台中市西屯區工業區33路23號（安和段155-1、155-2、155-3、155-4建號）
2.事實發生日:108/1/18~108/1/18
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
土地面積：24,406.22平方公尺，折合約7,382.88坪
建物面積：13,221.32平方公尺，折合約3,999.45坪
交易總金額：新台幣1,823,590,417元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
台灣麗偉電腦機械股份有限公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
非關係人
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依簽署完成後合約規定
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：雙方議價
價格決定之參考依據：參考鄰近房地產行情及專業鑑價報告
決策單位：依內部核決權限授權董事長全權處理
10.專業估價者事務所或公司名稱及其估價金額:
歐亞不動產估價師聯合事務所：總價新台幣1,832,579,311元
宏大不動產估價師聯合事務所：總價新台幣1,833,012,955元
11.專業估價師姓名:
歐亞不動產估價師事務所：黃志豪
宏大不動產估價師事務所：陳柏宏
12.專業估價師開業證書字號:
歐亞不動產估價師事務所：(104)高市估字第000103號
宏大不動產估價師事務所：(94)北市估字第000078號
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
經紀人：古德開發有限公司
經紀費用：新台幣7,294,362元
21.取得或處分之具體目的或用途:
未來擴充產能需求
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:否
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
2, 108/01/29, 16:51:50, 林恩平, 執行長, 04-36002345, 公告本公司取得不動產相關訊息,"　第
20 款	"," 108/01/29
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
土地：台中市南屯區文山段139號
建物：台中市南屯區工業區19路23號（文山段116-1、116-2、116-3、116-4建號）
2.事實發生日:108/1/29~108/1/29
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
土地面積：11,610.00平方公尺，折合約3,512.03坪
建物面積：7,848.46平方公尺，折合約2,374.16坪
交易總金額：新台幣983,368,400元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
鴻佾企業股份有限公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
非關係人
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依簽署完成後合約規定
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：雙方議價
價格決定之參考依據：參考鄰近房地產行情及專業鑑價報告
決策單位：依內部核決權限授權董事長全權處理
10.專業估價者事務所或公司名稱及其估價金額:
戴德梁行不動產估價師事務所：總價新台幣990,173,063元
11.專業估價師姓名:
戴德梁行不動產估價師事務所：李根源
12.專業估價師開業證書字號:
戴德梁行不動產估價師事務所
開業證號：（94）北市估字第000079號
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
經紀人：古德開發有限公司
經紀費用：新台幣3,933,474元
21.取得或處分之具體目的或用途:
未來擴充產能需求
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:否
24.董事會通過日期:
不適用
25.監察人承認或審計委員會同意日期:
不適用
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
3, 108/02/25, 15:43:01, 林恩平, 執行長, 04-36002345, 公告本公司董事會決議108年股東常會召開有關事項。,"　第
17 款	"," 108/02/25
","
1.董事會決議日期:108/02/25
2.股東會召開日期:108/06/12
3.股東會召開地點:台中市烏日區成功西路300號
(南山人壽保險股份有限公司教育訓練中心)。
4.召集事由一、報告事項:
（1）一○七年度營業報告書。
（2）一○七年度監察人查核報告書。
（3）一○七年度員工及董監酬勞分派情形。
5.召集事由二、承認事項:
（1）一○七年度營業報告書及財務報表案。
（2）一○七年度盈餘分配案。
6.召集事由三、討論事項:
（1）修訂「公司章程」部分條文案。
（2）修訂「取得或處分資產處理程序」部分條文案。
（3）修訂「從事衍生性商品交易處理程序」部分條文案。
（4）修訂「資金貸與辦法」及「背書保證辦法」部分條文案。
（5）解除本公司新任董事競業行為之限制案。
7.召集事由四、選舉事項:
 改選第十七屆董事及監察人案。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:臨時動議。
10.停止過戶起始日期:108/04/14
11.停止過戶截止日期:108/06/12
12.其他應敘明事項:無"
4, 108/03/18, 15:29:20, 林恩平, 執行長, 04-36002345, 公告本公司受邀參加美林證券舉辦之法人說明會,"　第
12 款	"," 108/03/22
","
符合條款第四條第XX款：12
事實發生日：108/03/22
1.召開法人說明會之日期：108/03/22
2.召開法人說明會之時間：10 時 00 分 
3.召開法人說明會之地點：香格里拉遠東國際大飯店
4.法人說明會擇要訊息：受邀參加美林證券所舉辦之TMT Conference 2019
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 108/04/03, 14:55:34, 林恩平, 執行長, 04-36002345, 本公司召開法人說明會事宜,"　第
12 款	"," 108/04/11
","
符合條款第四條第XX款：12
事實發生日：108/04/11
1.召開法人說明會之日期：108/04/11
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：108年第一季營運報告及說明108年第二季營運展望
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
6, 108/04/22, 14:32:03, 林恩平, 執行長, 04-36002345, 董事會決議股利分派,"　第
14 款	"," 108/04/22
","
1. 董事會決議日期：108/04/22
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：68.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：9,121,533,396
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
7, 108/05/16, 17:11:29, 林恩平, 執行長, 04-36002345, 公告本公司受邀參加里昂證券舉辦之法人說明會,"　第
12 款	"," 108/05/20
","
符合條款第四條第XX款：12
事實發生日：108/05/20
1.召開法人說明會之日期：108/05/20 ~ 108/05/22
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：倫敦
4.法人說明會擇要訊息：受邀參加里昂證券舉辦之Corporate Day
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 108/06/06, 10:01:19, 林恩平, 執行長, 04-36002345, 大立光電澄清媒體報導,"　第
51 款	"," 108/06/06
","
1.事實發生日:108/06/06
2.公司名稱:大立光電股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報
6.報導內容:
經濟日報報導:(前略)..外界預期，大立光本季營收季增仍有逾四成水準。
7.發生緣由:本公司並未提供財務預測等資訊。
有關營收與每股純益的實際數據，
以日後公司依規定公告為準。
8.因應措施:無。
9.其他應敘明事項:無。"
9, 108/06/12, 17:39:38, 林恩平, 執行長, 04-36002345, 本公司108年股東常會重要議案公告,"　第
18 款	"," 108/06/12
","
1.股東常會日期:108/06/12
2.重要決議事項一、盈餘分配或盈虧撥補:
通過一○七年度盈餘分配案,每股配發現金股利68元
3.重要決議事項二、章程修訂:
通過修訂「公司章程」部分條文案。
4.重要決議事項三、營業報告書及財務報表:
通過一○七年度營業報告書及財務報表案。
5.重要決議事項四、董監事選舉:
完成第十七屆董事及監察人改選案。
6.重要決議事項五、其他事項:
通過修訂「取得或處分資產處理程序」部份條文案。
通過修訂「從事衍生性商品交易處理程序」部份條文案。
通過修訂「資金貸與辦法」及「背書保證辦法」部份條文案。
解除本公司新任董事競業行為之限制案。
7.其他應敘明事項:無。"
