,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/07, 16:02:04, 黃男州, 玉山金控總經理, (02)2175-1313, 公告本公司暨子公司107年12月自結盈餘,"　第
51 款	"," 108/01/07
","
1.事實發生日:108/01/07
2.公司名稱:玉山金融控股公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用。
5.發生緣由:公告本公司暨子公司107年12月自結盈餘。
6.因應措施:無
7.其他應敘明事項:
公告本公司暨子公司107年12月業績資料，
　　　　　　　自結稅前 自結稅後 累積稅前 累積稅後  累積每股
　　　　　　　　盈餘     盈餘     純益     純益    稅後盈餘
　　　　　　　 (億元)   (億元)   (億元)   (億元)     (元)
玉山金控       12.76    11.48    203.23   170.99      1.58
玉山銀行       12.34    10.56    203.13   171.53      1.99
玉山證券        0.14     0.07      4.35     3.47      0.87
玉山創投        0.47     0.47     -1.48    -1.55     -0.50
註:上述資料均係自結數字，未經會計師查核或核閱。"
1, 108/01/07, 17:33:16, 黃男州, 玉山金控總經理, (02)2175-1313," 玉山金控補充公告107年8月10日所發布重大訊息：
發行108年度第一期無擔保普通公司債，發行金額新
臺幣肆拾億元整。","　第
11 款	"," 108/01/07
","
1.董事會決議日期:NA
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:玉山金融控股股份有限公司
一O八年度第一期無擔保普通公司債。
3.發行總額:新臺幣肆拾億元整。
4.每張面額:新臺幣壹仟萬元整。
5.發行價格:依面額十足發行。
6.發行期間:5年期，民國108年1月14日發行，民國113年1月14日到期。
7.發行利率:年利率0.95%。
8.擔保品之總類、名稱、金額及約定事項:不適用。
9.募得價款之用途及運用計畫:償還到期公司債及充實營運資金。
10.承銷方式:有委託證券承銷商對外公開承銷。
11.公司債受託人:華南商業銀行股份有限公司信託部。
12.承銷或代銷機構:元大證券股份有限公司。
13.發行保證人:無。
14.代理還本付息機構:玉山商業銀行股份有限公司營業部。
15.簽證機構:不適用。
16.能轉換股份者，其轉換辦法:不適用。
17.賣回條件:不適用。
18.買回條件:不適用。
19.附有轉換、交換或認股者，其換股基準日:不適用。
20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
21.其他應敘明事項:無。"
2, 108/01/17, 16:28:19, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山銀行公告捐贈予玉山志工基金會,"　第
43 款	"," 107/01/17
","
1.事實發生日:107/01/17
2.捐贈原由:依據玉山銀行97.3.3第6屆第16次及104.1.30第9屆第6次董事會決議，捐贈予
玉山志工基金會，運用於玉山黃金種子計畫，協助偏遠地區學校建置「玉山圖書館」。
3.捐贈金額:新臺幣 4,336,707元
4.受贈對象:財團法人玉山志工社會福利慈善事業基金會
5.與公司關係:關係人
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
3, 108/01/17, 19:58:30, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山證券公告法人董事代表人變動,"　第
6 款	"," 108/01/17
","
1.發生變動日期:108/01/17
2.法人名稱:玉山金融控股股份有限公司
3.舊任者姓名及簡歷:陳勸仁，玉山證券資深副總經理
4.新任者姓名及簡歷:曾宜欣，玉山證券執行副總經理，玉山金控副總經理
5.異動原因:改派
6.原任期（例xx/xx/xx至xx/xx/xx）:106/06/23 至 109/06/22
7.新任生效日期:俟董事會通過後生效
8.其他應敘明事項:本案經本公司公司治理暨提名委員會通過並將提
108/01/18董事會審議"
4, 108/01/17, 20:03:51, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控公告科技長由陳昇瑋出任,"　第
8 款	"," 108/01/17
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:科技長
2.發生變動日期: 108/01/17
3.舊任者姓名、級職及簡歷: 無
4.新任者姓名、級職及簡歷: 陳昇瑋，玉山金控科技顧問
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 新任
6.異動原因: 新任
7.生效日期: 報經主管機關認可後生效
8.其他應敘明事項:
本案經公司治理暨提名委員會同意並將提2019.1.18董事會決議"
5, 108/01/17, 20:04:45, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代玉山銀行公告科技長由陳昇瑋出任,"　第
8 款	"," 108/01/17
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:科技長
2.發生變動日期: 108/01/17
3.舊任者姓名、級職及簡歷: 無
4.新任者姓名、級職及簡歷: 陳昇瑋，玉山金控科技顧問
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 新任
6.異動原因: 新任
7.生效日期: 報經主管機關認可後生效
8.其他應敘明事項:
本案經公司治理暨提名委員會同意並將提2019.1.18董事會決議"
6, 108/01/18, 16:10:27, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控公告公司治理主管由朱玫錚出任,"　第
8 款	"," 108/01/18
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）: 公司治理主管
2.發生變動日期: 108/01/18
3.舊任者姓名、級職及簡歷: 無
4.新任者姓名、級職及簡歷: 朱玫錚，玉山銀行法律事務處資深經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 新任
6.異動原因: 新任
7.生效日期: 108/01/18
8.其他應敘明事項: 無"
7, 108/01/18, 16:11:29, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代玉山銀行公告公司治理主管由朱玫錚出任,"　第
8 款	"," 108/01/18
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）: 公司治理主管
2.發生變動日期: 108/01/18
3.舊任者姓名、級職及簡歷: 無
4.新任者姓名、級職及簡歷: 朱玫錚，玉山銀行法律事務處資深經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 新任
6.異動原因: 新任
7.生效日期: 108/01/18
8.其他應敘明事項: 無"
8, 108/01/18, 16:12:38, 黃男州, 玉山金控總經理, (02)2175-1313, 玉山金控代子公司玉山證券公告代理發言人異動,"　第
8 款	"," 108/01/18
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:代理發言人
2.發生變動日期:108/01/18
3.舊任者姓名、級職及簡歷:陳勸仁，玉山證券資深副總經理
4.新任者姓名、級職及簡歷:曾宜欣，玉山證券執行副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:108/01/18
8.其他應敘明事項:無"
9, 108/01/18, 16:13:17, 黃男州, 玉山金控總經理, (02)2175-1313," 玉山金控代子公司玉山銀行公告捐贈予玉山志工基金會(更正
事實發生日)","　第
43 款	"," 108/01/18
","
1.事實發生日:108/01/18
2.捐贈原由:依據玉山銀行97.3.3第6屆第16次及104.1.30第9屆第6次董事會決議，捐贈予
玉山志工基金會，運用於玉山黃金種子計畫，協助偏遠地區學校建置「玉山圖書館」。
3.捐贈金額:新臺幣 4,336,707元
4.受贈對象:財團法人玉山志工社會福利慈善事業基金會
5.與公司關係:關係人
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:108/01/17「玉山金控代子公司玉山銀行公告捐贈予玉山志工基金會」
之公告訊息內文事實發生日為107/01/17，更正為108/01/17，其餘內容不變。"
