,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/08, 17:30:23, 鄭澄宇, 行政總部總經理, 02-27338000轉8969, 本公司受邀參加由合作金庫證券於2018/01/09在台北威斯汀六福皇宮所舉辦2018年法人投資展望說明會,"　第
12 款	"," 107/01/09
","
符合條款第四條第XX款：12
事實發生日：107/01/09
1.召開法人說明會之日期：107/01/09
2.召開法人說明會之時間：16 時 05 分 
3.召開法人說明會之地點：台北威斯汀六福皇宮
4.法人說明會擇要訊息：本公司受邀參加由合作金庫證券於2018/01/09在台北威斯汀六福皇宮所舉辦2018年法人投資展望說明會，說明2017年度第三季度營運與財務概況
5.其他應敘明事項：法說會資料已揭露於公開資訊觀測站之法說會專區
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 107/01/29, 17:50:18, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 本公司之子公司「遠東資源開發股份有限公司」出售新北市樹林區
三龍段土地予財團法人亞東技術學院","　第
20 款	"," 107/01/29
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
(1)名稱：新北市樹林區三龍段884、885、886、887、888、889地號共6筆土地。
(2)性質：乙種工業區。
2.事實發生日:107/1/29~107/1/29
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
(1)土地：面積：4,732.45㎡(折合1,431.57坪)。
(2)單位價格：約每坪31.9萬元。
(3)交易總金額：新臺幣456,782,150元。
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
(1)交易相對人：財團法人亞東技術學院(以下簡稱亞東技術學院)。
(2)與公司之關係：「遠東資源開發股份有限公司」(以下簡稱遠資)與亞東技術學院
                  之董事長為同一人。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
A．原因：亞東技術學院考量未來校園整體發展規劃，擬向遠資購買旨述土地。
B．前次移轉之所有人：遠東紡織股份有限公司(現更名為遠東新世紀股份有限公司，
                     以下簡稱遠東新)。
C．與公司及相對人間相互之關係：
   與公司之關係：遠東新為遠資之母公司。
   與交易相對人之關係：交易雙方之董事長為同一人。
D．前次移轉價格：不適用。(由母公司遠東新以分割不動產方式設立遠資)
E．前次移轉日期:民國92年9月2日。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
預計出售資產利得為新台幣34,177,487元整。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
(1)事件確定、交付與付款條件：依合約規定。
(2)契約限制條款及其他重要約定事項：
   依據私立學校法規定，亞東技術學院購置校地需先經教育部核准，故須提示遠資土
   地讓售同意書暨本案不動產買賣契約呈報教育部審核。土地讓售同意書所載價格之
   有效期限為107年7月11日，逾期應重新提報遠資董事會核議。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
(1)交易決定方式：議價。
(2)價格決定之參考依據：
   戴德梁行不動產估價師聯合事務所、第一太平戴維斯不動產估價師事務所、中華
   徵信不動產估價師聯合事務所、信義不動產估價師聯合事務所及高力國際不動產
   估價師聯合事務所鑑價報告書各一份。
(3)決策單位：董事會。
10.專業估價者事務所或公司名稱及其估價金額:
(1)專業估價機構名稱：戴德梁行不動產估價師聯合事務所。
   估價金額：新台幣439,491,990元。
(2)專業估價機構名稱：第一太平戴維斯不動產估價師事務所。
   估價金額：新台幣469,553,714元。
(3)專業估價機構名稱：中華徵信不動產估價師聯合事務所。
   估價金額：新台幣460,378,131元。
(4)專業估價機構名稱：信義不動產估價師聯合事務所。
   估價金額：新台幣470,700,216元。
(5)專業估價機構名稱：高力國際不動產估價師聯合事務所。
   估價金額：新台幣443,786,700元。
11.專業估價師姓名:
戴德梁行不動產估價師聯合事務所－胡純純不動產估價師。(100)北市估字第000175號
第一太平戴維斯不動產估價師事務所－張譯之不動產估價師。(103)北市估字第000209號
中華徵信不動產估價師聯合事務所－李韋儒不動產估價師。(106)北市估字第000237號
信義不動產估價師聯合事務所－遲維新不動產估價師。(91)北市估字第000001號
高力國際不動產估價師聯合事務所－柯鳳茹不動產估價師。(103)北市估字第000203號
12.專業估價師開業證書字號:
同上。
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用。
17.經紀人及經紀費用:
無。
18.取得或處分之具體目的或用途:
處分土地。
19.本次交易表示異議之董事之意見:
無。
20.本次交易為關係人交易:是
21.董事會通過日期:
民國107年01月29日。
22.監察人承認或審計委員會同意日期:
民國107年01月29日。
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
無。"
2, 107/02/01, 06:50:22, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 本公司代子公司FAR EASTERN INVESTMENT (H) 公告取得不動產
及營業用設備等資產","　第
20 款	"," 107/01/31
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
美國俄亥俄州及西維吉尼亞州之土地、廠房及營業用設備等資產
2.事實發生日:107/1/31~107/1/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：資產一批
交易總金額：美金33,500,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：M & G Polymers USA, LLC 以及 M & G USA Corporation
與公司之關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
原則上107年3月1日前完成付款交割，除非經雙方同意延期
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
透過美國破產法拍賣程序，參與公開競價
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
營運所需，增加海外投資
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
得標後須經法院聽證會核准"
3, 107/02/26, 18:52:25, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 代子公司FAR EASTERN INVESTMENT(H)公告董事會決議
投資遠東聚酯科技控股，再轉投資遠東聚酯科技有限之股權","　第
20 款	"," 107/02/26
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
(1) 遠東聚酯科技控股公司(FE POLYTECH USA HOLDINGS, INC)股權 
(2) 遠東聚酯科技有限公司(FE POLYTECH, LLC)股權
2.事實發生日:107/2/26~107/2/26
3.交易數量、每單位價格及交易總金額:
交易數量 ： (1) 300股整 (2) 不適用 
每單位價格：(1) 每股美金100,000元整 (2) 不適用 
交易總金額：美金30,000,000元整
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人 ：
(1) 遠東聚酯科技控股公司(FE POLYTECH USA HOLDINGS, INC.)
(2) 遠東聚酯科技有限公司(FE POLYTECH, LLC) 
其與公司之關係：新設立子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
交易相對人為關係人者，並應公告選定關係人為交易對象之原因：新設立子公司 
前次移轉之所有人(含與公司及相對人間互相之關係)、移轉價格及取得日期：無
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件(含付款期間及金額) ：現金
契約限制條款 ：無
其他重要約定事項(註一) ：無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式 ：新設立子公司
價格決定之參考依據 ：新設立子公司
決策單位 ：董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
(1) 遠東聚酯科技控股公司(FE POLYTECH USA HOLDINGS, INC)
數量：300股整
金額：美金30,000,000元整
持股比例：100%
權利受限情形(如質押情形)：無
(2) 遠東聚酯科技有限公司(FE POLYTECH, LLC)
數量：不適用
金額：美金30,000,000元整
持股比例：100%
權利受限情形(如質押情形)：無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
總資產之比例：3.13%
歸屬於母公司業主之權益之比例：4.68%
最近期財務報表中營運資金數額(註二)：新台幣7,986,779仟元整
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
增加投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
民國107年02月26日
18.監察人承認或審計委員會同意日期:
該公司未設置監察人或審計委員會
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
無"
4, 107/03/02, 18:28:58, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 補充公告本公司於107年2月1日代子公司FAR EASTERN INVESTMENT
(H) 公告取得不動產及營業用設備等資產","　第
20 款	"," 107/03/02
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
美國俄亥俄州及西維吉尼亞州之土地、廠房及營業用設備等資產
2.事實發生日:107/3/2~107/3/2
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：資產一批
交易總金額：美金33,375,637元(調減財產稅部分負擔美金124,363元)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：M & G Polymers USA, LLC 以及 M & G USA Corporation
與公司之關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
107年3月2日完成付款交割
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
透過美國破產法拍賣程序，參與公開競價
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
營運所需，增加海外投資
19.本次交易表示異議之董事之意見:
無
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
本交易由子公司FAR EASTERN INVESTMENT (H)參與公開競價，依拍賣協議指定由新設立
之100%子公司FE POLYTECH, LLC完成付款交割"
5, 107/03/05, 16:55:43, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 依公開發行公司資金貸與及背書保證處理準則第二十五條第一項
第四款辦理公告","　第
22 款	"," 107/03/05
","
1.事實發生日:107/03/05
2.被背書保證之:
(1)公司名稱:遠東投資(控股)公司
(2)與提供背書保證公司之關係:
本公司直接持有普通股股權百分之百之子公司
(3)背書保證之限額(仟元):96003840
(4)原背書保證之餘額(仟元):0
(5)本次新增背書保證之金額(仟元):23304000
(6)迄事實發生日止背書保證餘額(仟元):23304000
(7)被背書保證公司實際動支金額(仟元):0
(8)本次新增背書保證之原因:
子公司融資需求
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):8529590
(2)累積盈虧金額(仟元):4657617
5.解除背書保證責任之:
(1)條件:
依合約規定
(2)日期:
依合約規定
6.背書保證之總限額(仟元):
192007679
7.迄事實發生日為止，背書保證餘額(仟元):
38736698
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
20.17
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
18.09
10.其他應敘明事項:
無"
6, 107/03/21, 18:01:00, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 代子公司FAR EASTERN INVESTMENT (HOLDING) LIMITED公告
參與設立合資公司","　第
20 款	"," 107/03/21
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
新設合資公司Corpus Christi Polymers LLC股權
2.事實發生日:107/3/21~107/3/21
3.交易數量、每單位價格及交易總金額:
交易數量、每單位價格 : 不適用
交易總金額 :美金375,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
不適用
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依合資協議規定辦理
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依合資協議及子公司FAR EASTERN INVESTMENT (HOLDING) LIMITED董事會決議辦理
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
未來依合資協議，取得新成立合資公司之股權1/3
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
總資產之比例：6.91%
歸屬於母公司業主之權益之比例：10.35%
最近期財務報表中營運資金數額(註二)：新台幣 7,986,779,000元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
增加美國投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:否
17.董事會通過日期:
不適用
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
本公司之子公司FAR EASTERN INVESTMENT (HOLDING) LIMITED與Indorama Ventures
Holdings LP 及Alpek, S.A.B. de C.V.設立合資公司，三方各出資1/3，預計取得
原M&G美國德州純對苯二甲酸及聚酯廠及相關資產，本案尚待美國破產法院及相關政府
部門核准。"
7, 107/03/22, 10:49:02, 鄭澄宇, 行政總部總經理, 02-27338000轉8969," 有關107/03/22經濟日報刊登「遠東新美國德州廠營收貢獻」
之報導。","　第
51 款	"," 107/03/22
","
1.事實發生日:107/03/22
2.公司名稱:遠東新世紀股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報
6.報導內容:預計所生產PTA每年將貢獻遠東新3.5億美元；PET則8.64億美元。
7.發生緣由:澄清經濟日報107年03月22日報導。
8.因應措施:
 (1)本公司新設合資公司之相關資訊已依規定發布重大訊息。
 (2)本公司並無公告預測性財務資訊，上述數字係媒體自行推估，特此澄清。
9.其他應敘明事項:無"
8, 107/03/22, 17:28:34, 鄭澄宇, 行政總部總經理, 02-27338000轉8969, 本公司董事會決議發行無擔保普通公司債,"　第
11 款	"," 107/03/22
","
1.董事會決議日期:107/03/22
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
 遠東新世紀股份有限公司一○七年度（無擔保）普通公司債。
3.發行總額:不超過新台幣捌拾億元，得視市場狀況一次或分次發行。
4.每張面額:新台幣壹佰萬元或其整倍數。
5.發行價格:依債券面額十足發行。
6.發行期間:以不超過十年期為原則。
7.發行利率:依公司債市場狀況，採有利方式決定，並授權董事長核准。
8.擔保品之總類、名稱、金額及約定事項:無。
9.募得價款之用途及運用計畫:償還部分短期借款或一年內到期之長期負債
 以充實中長期資金，強化財務結構。
10.承銷方式:委託證券承銷商對外公開承銷。
11.公司債受託人:授權董事長核准。
12.承銷或代銷機構:授權董事長核准。
13.發行保證人:無。
14.代理還本付息機構:遠東國際商業銀行股份有限公司營業部。
15.簽證機構:無。
16.能轉換股份者，其轉換辦法:不適用。
17.賣回條件:不適用。
18.買回條件:不適用。
19.附有轉換、交換或認股者，其換股基準日:不適用。
20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
21.其他應敘明事項:無。"
9, 107/03/22, 17:29:22, 鄭澄宇, 行政總部總經理, 02-27338000轉8969, 本公司董事會決議發放股利內容,"　第
14 款	"," 107/03/22
","
1. 董事會決議日期：107/03/22
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.20000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：6,423,450,272
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
1.惟本公司於除息基準日前因依證券交易法第28條之2及其他法令規定，而影響流通
在外股數時，擬由董事會依本次盈餘分配案決議之現金股利之金額，按除息基準日
實際流通在外股數，調整股東配息率。
2.擬由本次董事會授權董事長於股東常會通過後，另訂定除息基準日分配之。
4. 普通股每股面額欄位：新台幣                 10.0000元"
