,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 106/01/03, 18:31:35, 俞若奚, 執行副總暨財務長, 66351880, 公告本公司重要營運主管新任,"　第
8 款	"," 106/01/03
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、研發主管、內部稽核主管或訴
訟及非訟代理人）:重要營運主管-資訊長
2.發生變動日期:106/01/03
3.舊任者姓名、級職及簡歷:無
4.新任者姓名、級職及簡歷:張幼祺 台灣大哥大(股)公司副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:職務調整，由資訊群副總經理代理資訊長一職
7.生效日期:106/01/03
8.其他應敘明事項:資訊長職務自106年01月03日起暫由張幼祺副總經理代理，待董事會通
過任命案後另行公告。"
1, 106/01/10, 14:00:24, 俞若奚, 執行副總暨財務長, 66351880, 公告本公司105年全年營運成績,"　第
49 款	"," 106/01/10
","
1.事實發生日:106/01/10
2.公司名稱:台灣大哥大股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:105年自結全年合併營收1,166.5億元，EBITDA為338.7億元，營業利益
200.2億元，稅後淨利為153.2億元，稅後EPS為5.63元。105年度營業利益不但較前一年
度成長7%，EPS亦高居電信業之冠，且超越財測9%。獲利的亮麗表現係由於4G經營績效優
於預期所致。"
2, 106/01/20, 18:10:34, 俞若奚, 執行副總暨財務長, 66351880, 代重要子公司大富媒體科技公告-董事會決議發放股利,"　第
14 款	"," 106/01/20
","
1.董事會決議日期:106/01/20
2.發放股利種類及金額:
現金股利：擬訂分派現金股利2,287,795,577元。
3.其他應敘明事項:
無。"
3, 106/01/20, 18:10:47, 俞若奚, 執行副總暨財務長, 66351880, 代重要子公司台信電訊公告-董事會決議發放股利,"　第
14 款	"," 106/01/20
","
1.董事會決議日期:106/01/20
2.發放股利種類及金額:
現金股利：擬訂分派現金股利3,161,471,629元。
3.其他應敘明事項:
無。"
4, 106/01/20, 18:10:56, 俞若奚, 執行副總暨財務長, 66351880, 代重要子公司台灣固網公告-董事會決議發放股利,"　第
14 款	"," 106/01/20
","
1.董事會決議日期:106/01/20
2.發放股利種類及金額:
現金股利：擬訂分派現金股利3,101,938,302元。
3.其他應敘明事項:
無。"
5, 106/01/20, 18:11:07, 俞若奚, 執行副總暨財務長, 66351880, 代重要子公司台信聯合投資公告-董事會決議發放股利,"　第
14 款	"," 106/01/20
","
1.董事會決議日期:106/01/20
2.發放股利種類及金額:
現金股利：擬訂分派現金股利5,881,444元。
3.其他應敘明事項:
無。"
6, 106/01/20, 18:11:22, 俞若奚, 執行副總暨財務長, 66351880," 代重要子公司台聯網投資公告-董事會決議通過虧損撥補案，
無股利發放","　第
14 款	"," 106/01/20
","
1.董事會決議日期:106/01/20
2.發放股利種類及金額:
無。
3.其他應敘明事項:
無。"
7, 106/01/20, 18:11:34, 俞若奚, 執行副總暨財務長, 66351880," 代子公司大富媒體科技(股)公司公告董事會決議新增資金貸與台灣
大哥大(股)公司金額達新臺幣一千萬元以上且達本公司最近期財務
報表淨值百分之二以上","　第
23 款	"," 106/01/20
","
1.事實發生日:106/01/20
2.接受資金貸與之:
(1)公司名稱:台灣大哥大(股)公司
(2)與資金貸與他人公司之關係:
大富媒體科技(股)公司為台灣大哥大(股)公司直接持股100%之子公司
(3)資金貸與之限額(仟元):8198105
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):3000000
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):3000000
(8)本次新增資金貸與之原因:
支應台灣大哥大(股)公司營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):34208328
(2)累積盈虧金額(仟元):12507371
5.計息方式:
借款日前一營業日之6個月期台北金融業拆款定盤利率(Taipei Interbank Offered 
Rate；簡稱TAIBOR)加計0.30%。以180天計息一次
6.還款之:
(1)條件:
不適用
(2)日期:
一年內償還
7.迄事實發生日為止，資金貸與餘額(仟元):
17240000
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
30.31
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
本次新增金額，其中17億元為董事會授權董事長對同一貸與對象於一年內分次撥貸或循環
動用之資金貸與，餘13億元為一次性額度，生效日為106/1/25。"
8, 106/01/25, 17:47:24, 俞若奚, 執行副總暨財務長, 66351880, 本公司106年度簡式合併財務預測公告,"　第
13 款	"," 106/01/25
","
1.財務預測年度：106
2.財務預測型態：簡式
3.董事會決議日期：1060125
4.財務預測編制、更正或更新日期：106/01/12
5.財務預測編製原因：
自願公開
6.其他應敘明事項：
無
　　　　　　　　　　本資料係屬預測性質，將來未必能完全達成，詳細內容應再參考
　　　　　　　　　　　　　　　　'重要會計政策及基本假設彙總'"
9, 106/01/25, 17:48:08, 俞若奚, 執行副總暨財務長, 66351880, 本公司董事會通過106年度母子公司多項資本支出計劃,"　第
49 款	"," 106/01/25
","
1.事實發生日:106/01/25
2.公司名稱:台灣大哥大股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項:本公司今日召開董事會，會中核准106年度母子公司多項資本支出
計劃，包括行動寬頻網路、固定網路、有線電視、寬頻上網、數位電視等，經費合計
約新台幣85.13億元。上述資本支出計劃款項之支付，係依工程實際執行進度請款，
並非全數於106年度支付完畢。"
