,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/15, 15:05:18, 黃依瑋, 副總經理, 03-5780211, 公告本公司將於108年1月29日召開法人說明會,"　第
12 款	"," 108/01/29
","
符合條款第四條第XX款：12
事實發生日：108/01/29
1.召開法人說明會之日期：108/01/29
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：瑞昱半導體(股)公司:新竹科學園區創新二路2號
4.法人說明會擇要訊息：財務業務相關資訊說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 108/02/27, 15:41:04, 黃依瑋, 副總經理, 03-5780211, 公告本公司參加元富論壇及日盛論壇,"　第
12 款	"," 108/03/05
","
符合條款第四條第XX款：12
事實發生日：108/03/05
1.召開法人說明會之日期：108/03/05 ~ 108/03/08
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：元富證券、君悅飯店
4.法人說明會擇要訊息：公告本公司108年3月5日受邀參加元富證券
論壇及3月8日參加日盛法人論壇，會中就本
公司之財務業務相關資訊說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2, 108/02/27, 15:41:22, 黃依瑋, 副總經理, 03-5780211, 公告本公司參加Citi Taiwan Corporate Day,"　第
12 款	"," 108/03/14
","
符合條款第四條第XX款：12
事實發生日：108/03/14
1.召開法人說明會之日期：108/03/14
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：新加坡Ritz Carlton Hotel
4.法人說明會擇要訊息：公告本公司3月14日參加Citi Taiwan Corporate Day，會中就本公司之財務業務相關資訊說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
3, 108/03/12, 17:13:03, 黃依瑋, 副總經理, 03-5780211, 公告本公司參加KGI投資論壇、BofAML 2019 APAC TMT Conference,"　第
12 款	"," 108/03/18
","
符合條款第四條第XX款：12
事實發生日：108/03/18
1.召開法人說明會之日期：108/03/18 ~ 108/03/21
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：台北萬豪酒店、香格里拉台北遠東國際大飯店
4.法人說明會擇要訊息：公告本公司108年03月18日受邀參加KGI論壇、03月20日~03月21日參加BofAML 2019 APAC TMT Conference，會中就本公司之財務業務相關資訊說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
4, 108/03/12, 17:13:33, 黃依瑋, 副總經理, 03-5780211, 公告本公司參加Morgan Stanley ninth Annual Hong Kong Investor Summit,"　第
12 款	"," 108/03/25
","
符合條款第四條第XX款：12
事實發生日：108/03/25
1.召開法人說明會之日期：108/03/25 ~ 108/03/26
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：Morgan Stanley HK office
4.法人說明會擇要訊息：公告本公司108年03月25日~03月26日受邀參加Morgan Stanley ninth Annual Hong Kong Investor Summit，會中就本公司之財務業務相關資訊說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 108/03/21, 18:00:57, 黃依瑋, 副總經理, 03-5780211, 公告董事會決議本公司資金貸與相關事宜,"　第
23 款	"," 108/03/21
","
1.事實發生日:108/03/21
2.接受資金貸與之:
(1)公司名稱:Amber Universal Inc.
(2)與資金貸與他人公司之關係:
Amber Universal Inc.為本公司持股100%之轉投資公司
(3)資金貸與之限額(仟元):2463729
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):616760
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):616760
(8)本次新增資金貸與之原因:
業務需要
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):4745081
(2)累積盈虧金額(仟元):-1615761
5.計息方式:
資金貸與利率不低於資金貸與當時向金融機構短期借款之最高利率
6.還款之:
(1)條件:
到期一次償還
(2)日期:
民國109年3月20日
7.迄事實發生日為止，資金貸與餘額(仟元):
29878646
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
1.21
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
無"
6, 108/03/21, 18:01:15, 黃依瑋, 副總經理, 03-5780211, 代子公司Amber Universal Inc.公告資金貸與相關事宜,"　第
23 款	"," 108/03/21
","
1.事實發生日:108/03/21
2.接受資金貸與之:
(1)公司名稱:Bluocean Inc.
(2)與資金貸與他人公司之關係:
Amber Universal Inc.與Bluocean Inc.為本公司持股100%之子公司。
(3)資金貸與之限額(仟元):9854917
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):1541900
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):1541900
(8)本次新增資金貸與之原因:
業務需要
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):3381837
(2)累積盈虧金額(仟元):202345
5.計息方式:
資金貸與利率不低於資金貸與當時向金融機構短期借款之最高利率
6.還款之:
(1)條件:
到期一次償還
(2)日期:
民國111年3月20日
7.迄事實發生日為止，資金貸與餘額(仟元):
29878646
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
1.21
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
7, 108/03/21, 18:01:30, 黃依瑋, 副總經理, 03-5780211, 代子公司Leading Enterprises Limited公告資金貸與相關事宜,"　第
23 款	"," 108/03/21
","
1.事實發生日:108/03/21
2.接受資金貸與之:
(1)公司名稱:Talent Eagle Enterprise Inc.
(2)與資金貸與他人公司之關係:
Leading Enterprises Limited與Talent Eagle Enterprise Inc.
為本公司持股100%之子公司
(3)資金貸與之限額(仟元):9854917
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):6167600
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):6167600
(8)本次新增資金貸與之原因:
業務需要
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):3506293
(2)累積盈虧金額(仟元):-579844
5.計息方式:
資金貸與利率不低於資金貸與當時向金融機構短期借款之最高利率
6.還款之:
(1)條件:
到期一次償還
(2)日期:
民國111年3月20日
7.迄事實發生日為止，資金貸與餘額(仟元):
29878646
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
1.21
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
8, 108/03/21, 18:02:01, 黃依瑋, 副總經理, 03-5780211, 董事會決議召開108年股東常會,"　第
17 款	"," 108/03/21
","
1.董事會決議日期:108/03/21
2.股東會召開日期:108/06/12
3.股東會召開地點:新竹科學園區工業東二路1號(科技生活館巴哈廳)
4.召集事由一、報告事項:
(1).107年度營業報告
(2).審計委員會查核報告
(3).107年度員工酬勞及董事酬勞分派情形報告
5.召集事由二、承認事項:
(1).107年度營業報告書及財務報表
(2).107年度盈餘分配案
6.召集事由三、討論事項:
(1).資本公積配發現金案
(2).修訂本公司章程
(3).修訂「從事衍生性商品交易處理程序」
(4).修訂「取得或處分資產處理程序」
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:108/04/14
11.停止過戶截止日期:108/06/12
12.其他應敘明事項:無"
9, 108/04/17, 16:05:57, 黃依瑋, 副總經理, 03-5780211, 公告本公司將於108年4月30日召開法人說明會,"　第
12 款	"," 108/04/30
","
符合條款第四條第XX款：12
事實發生日：108/04/30
1.召開法人說明會之日期：108/04/30
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：瑞昱半導體(股)公司:新竹科學園區創新二路2號
4.法人說明會擇要訊息：財務業務相關資訊說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
10, 108/04/26, 17:50:51, 黃依瑋, 副總經理, 03-5780211, 董事會決議召開108年股東常會-修正討論事項,"　第
17 款	"," 108/04/26
","
1.董事會決議日期:108/04/26
2.股東會召開日期:108/06/12
3.股東會召開地點:新竹科學園區工業東二路1號(科技生活館巴哈廳)
4.召集事由一、報告事項:
(1).107年度營業報告
(2).審計委員會查核報告
(3).107年度員工酬勞及董事酬勞分派情形報告
5.召集事由二、承認事項:
(1).107年度營業報告書及財務報表
(2).107年度盈餘分配案
6.召集事由三、討論事項:
(1).資本公積配發現金案
(2).修訂本公司章程
(3).修訂「從事衍生性商品交易處理程序」
(4).修訂「取得或處分資產處理程序」
(5).解除董事競業禁止之限制
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:108/04/14
11.停止過戶截止日期:108/06/12
12.其他應敘明事項:無"
11, 108/04/26, 17:51:56, 黃依瑋, 副總經理, 03-5780211, 董事會決議股利分派及資本公積發放現金,"　第
14 款	"," 108/04/26
","
1. 董事會決議日期：108/04/26
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：6.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：1.00000000
　(3)股東配發之現金(股利)總金額(元)：3,556,668,248
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
合計每股發放現金新台幣7元。
4. 普通股每股面額欄位：新台幣                 10.0000元"
