,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/09, 15:32:44, 洪麗(宓冉), 總經理, (02)6615-8888," 公告本公司初次申請股票上市時所出具之承諾事項暨其後續
執行情形","　第
51 款	"," 109/01/09
","
1.事實發生日:109/01/09
2.公司名稱:緯穎科技服務股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:依據臺灣證券交易所股份有限公司107年12月22日臺證上一字
第1071806175號函辦理，公告本公司股票初次上市時所出具之承諾事項截至108年度
第4季執行情形。
本司初次申請上市時，依臺灣證券交易所股份有限公司之要求，出具承諾事項如下：
    為強化經營權穩定性，公司董事及持股超過已發行股份總額百分之十之股東
    依承諾延長強制集保期間；暨特定人(包括105年現金增資主要認股人及其配
    偶或一等親)依其承諾辦理股票集中保管事宜。
6.因應措施:後續執行情形如下：
    依承諾，已將本公司董事及持股超過已發行股份總額百分之十之股東依承諾
    延長強制集保期間；暨特定人(包括105年現金增資主要認股人及其配偶或一
    等親)，於108年3月4日送交臺灣集中保管結算所辦理股票集保。
7.其他應敘明事項:無。"
1, 109/01/30, 16:10:15, 洪麗(宓冉), 總經理, (02)6615-8888, 有關武漢肺炎影響之說明,"　第
51 款	"," 109/01/30
","
1.事實發生日:109/01/30
2.公司名稱:緯穎科技服務股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:有關武漢肺炎影響之說明
6.因應措施:
 (1)本公司內部已成立新型肺炎「防疫指揮中心」，針對自有廠區及外包廠區加強新
    型冠狀病毒感染的肺炎疫情防控措施，以有效阻斷疫情傳播，保障員工生命安全
    和身體健康。
 (2)本公司之大陸子公司及外包廠商配合當地政府延長春節假期，將依所在地政府規
    定時間開工。
 (3)配合本公司之外包廠商復工前產品生產需求，全球生產營運地區將機動調整。
7.其他應敘明事項:無。"
2, 109/02/24, 16:27:48, 洪麗(宓冉), 總經理, (02)6615-8888, 本公司受邀參加J.P.Morgan於109年2月25日舉行之「Taiwan CEO-CFO Conference 2020」,"　第
12 款	"," 109/02/25
","
符合條款第四條第XX款：12
事實發生日：109/02/25
1.召開法人說明會之日期：109/02/25
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀參加J.P.Morgan於109年2月25日舉行之「Taiwan CEO-CFO Conference 2020」。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
3, 109/03/20, 17:21:53, 洪麗(宓冉), 總經理, (02)6615-8888, 公告本公司一○九年第一次董事會重大決議事項,"　第
51 款	"," 109/03/20
","
1.事實發生日:109/03/20
2.公司名稱:緯穎科技服務股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
 (1)通過本公司一○八年度個體財務報告：
    一○八年度個體財務報告業已編製完成並經安侯建業聯合會計師事務所
    唐嘉鍵、黃明宏會計師查核。
    (單位：新台幣仟元)
                      108年度
                    ------------
    營業收入：       74,884,945
    營業毛利：       10,373,701
    營業淨利：        7,732,151
    稅前淨利：        7,707,145
    本期淨利：        6,169,254
    基本每股盈餘：      36.42元

 (2)通過本公司一○八年度合併財務報告：
    一○八年度合併財務報告業已編製完成並經安侯建業聯合會計師事務所
    唐嘉鍵、黃明宏會計師查核。
    (單位：新台幣仟元)
                      108年度
                    ------------
    營業收入：      163,600,423
    營業毛利：       11,348,552
    營業淨利：        8,160,078
    稅前淨利：        7,758,270
    本期淨利：        6,169,254
    基本每股盈餘：      36.42元


6.因應措施:公開資訊觀測站公告。
7.其他應敘明事項:無。"
4, 109/03/20, 17:36:22, 洪麗(宓冉), 總經理, (02)6615-8888, 本公司受邀參加HSBC舉辦之電話會議，說明2019年營運概況。,"　第
12 款	"," 109/03/23
","
符合條款第四條第XX款：12
事實發生日：109/03/23
1.召開法人說明會之日期：109/03/23
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀參加HSBC舉辦之電話會議，說明2019年營運概況。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 109/03/20, 17:52:25, 洪麗(宓冉), 總經理, (02)6615-8888, 董事會決議召開一○九年股東常會相關事宜。,"　第
17 款	"," 109/03/20
","
1.董事會決議日期:109/03/20
2.股東會召開日期:109/06/15
3.股東會召開地點:台北市中正區中山南路11號(張榮發基金會國際會議中心)
4.召集事由一、報告事項:
(一)一○八年度營業報告。
(二)審計委員會查核報告。
(三)員工酬勞及董事酬勞分派情形報告。
(四)修訂「道德行為準則」報告。
(五)修訂「誠信經營守則」及「誠信經營作業程序及行為指南」報告。
5.召集事由二、承認事項:
(一)一○八年度營業報告書及財務報表承認案。
(二)一○八年度盈餘分配承認案。
6.召集事由三、討論事項:
(一)修訂本公司「公司章程」部分條文討論案。
(二)修訂本公司「股東會議事規則」部分條文討論案。
(三)修訂本公司「董事選舉辦法」部分條文討論案。
7.召集事由四、選舉事項:
本公司第四屆董事(含獨立董事)全面改選案。
8.召集事由五、其他議案:
擬解除本公司新任董事及其法人代表人競業禁止之限制討論案。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:109/04/17
11.停止過戶截止日期:109/06/15
12.其他應敘明事項:
(1)COVID-19(新冠肺炎)疫情期間，請股東多加利用「股東e票通」電子投票
行使表決權。如欲出席股東會現場，請股東全程配戴口罩，並配合量測體溫。
(2)本公司如因疫情影響，而須變更股東會開會地點，屆時將於「公開資訊
觀測站」之重大訊息公告。"
6, 109/03/20, 17:57:33, 洪麗(宓冉), 總經理, (02)6615-8888, 董事會決議股利分派,"　第
14 款	"," 109/03/20
","
1. 董事會擬議日期：109/03/20
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：23.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：4,021,131,193
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣                 10.0000元"
7, 109/03/24, 16:35:12, 洪麗(宓冉), 總經理, (02)6615-8888, 本公司受邀參加Morgan Stanley舉辦之電話會議，說明2019年營運概況,"　第
12 款	"," 109/03/25
","
符合條款第四條第XX款：12
事實發生日：109/03/25
1.召開法人說明會之日期：109/03/25
2.召開法人說明會之時間：09 時 30 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀參加Morgan Stanley舉辦之電話會議，說明2019年營運概況。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 109/03/25, 17:02:23, 洪麗(宓冉), 總經理, (02)6615-8888, 本公司受邀參加BofA Securities舉辦之電話會議，說明2019年營運概況,"　第
12 款	"," 109/03/26
","
符合條款第四條第XX款：12
事實發生日：109/03/26
1.召開法人說明會之日期：109/03/26
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀參加BofA Securities舉辦之電話會議，說明2019年營運概況。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 109/03/30, 16:00:31, 洪麗(宓冉), 總經理, (02)6615-8888, 本公司受邀參加群益證券舉辦之電話會議，說明2019年營運概況,"　第
12 款	"," 109/03/31
","
符合條款第四條第XX款：12
事實發生日：109/03/31
1.召開法人說明會之日期：109/03/31
2.召開法人說明會之時間：10 時 00 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司受邀參加群益證券舉辦之電話會議，說明2019年營運概況。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
