,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/02/12, 10:19:16, 羅永勵, 財務部副總經理, 04-8525151-60, 更正公告本公司107年12月背書保證資訊揭露明細表部份資料,"　第
51 款	"," 108/02/12
","
1.事實發生日:108/02/12
2.公司名稱:本公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司107年12月對印度正新背書保證之金額誤植，予以更正。
6.更正資訊項目/報表名稱:背書保證資訊揭露明細表
7.更正前金額/內容/頁次:107年12月期末背書保證餘額7,888,577仟元;
累計至本月止最高餘額7,905,715仟元
累計背書保證金額佔最近期財務報表淨值之比率10.09
8.更正後金額/內容/頁次:107年12月期末背書保證餘額8,482,462仟元;
累計至本月止最高餘額8,482,462仟元
累計背書保證金額佔最近期財務報表淨值之比率10.85
9.因應措施:更正重新上傳公開資訊觀測站。
10.其他應敘明事項:無。"
1, 108/03/21, 15:05:39, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司設置公司治理主管,"　第
8 款	"," 108/03/21
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:公司治理主管
2.發生變動日期:108/03/21
3.舊任者姓名、級職及簡歷:無
4.新任者姓名、級職及簡歷:羅永勵、財務部副總經理。
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:108/03/21
8.其他應敘明事項:無。"
2, 108/03/21, 15:06:39, 羅永勵, 財務部副總經理, 04-8525151-60, 公告召開本公司一○八年股東常會召集事宜,"　第
17 款	"," 108/03/21
","
1.董事會決議日期:108/03/21
2.股東會召開日期:108/06/14
3.股東會召開地點:本公司新辦公大樓B2會議室
(彰化縣大村鄉黃厝村美港路215號)上午九時三十分。
4.召集事由一、報告事項:
(一)本公司一○七年度營運報告。
(二)本公司一○七年度審計委員會審查報告書。
(三)本公司一○七年度董事及員工酬勞分配情形報告。
(四)本公司對外背書保證之報告。
(五)本公司一○七年度發行無擔保普通公司債報告。
(六)修訂本公司「公司治理實務守則」報告。
5.召集事由二、承認事項:
(一)承認一○七年度營業報告書及財務報表案。
(二)承認一○七年度盈餘分配案。
6.召集事由三、討論事項:
(一)討論「背書保證及資金貸予他人作業程序」修正案。
(二)討論「取得或處分資產處理程序」修正案。
7.召集事由四、選舉事項:無。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:108/04/16
11.停止過戶截止日期:108/06/14
12.其他應敘明事項:無。
其他說明：
1.本公司於股東會召開日前，將處理結果通知提案股東，並將符合規
定之議案列於開會通知。對於未列入議案之股東提案，將於股東會說
明未列入之理由。
2.符合公司法第一七二條之一規定之提案股東應親自或委託他人出席
股東常會，並參與該項議案討論。"
3, 108/03/21, 16:16:30, 羅永勵, 財務部副總經理, 04-8525151-60, 本公司董事會決議股利分派,"　第
14 款	"," 108/03/21
","
1. 董事會決議日期：108/03/21
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.10000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：3,565,557,090
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無。
4. 普通股每股面額欄位：新台幣                 10.0000元"
4, 108/04/09, 13:37:09, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司將於108年04月16日召開2018年度營運成果法人說明會,"　第
12 款	"," 108/04/16
","
符合條款第四條第XX款：12
事實發生日：108/04/16
1.召開法人說明會之日期：108/04/16
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：本公司新辦公大樓B2(彰化縣大村鄉美港路215號)
4.法人說明會擇要訊息：2018年度營運成果法人說明會
5.其他應敘明事項：欲參加說明會者，請至本公司網站報名http://www.cst.com.tw/news.php?cID=3
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
5, 108/06/14, 15:51:55, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司一○八年股東常會重要決議事項。,"　第
18 款	"," 108/06/14
","
1.股東常會日期:108/06/14
2.重要決議事項一、盈餘分配或盈虧撥補:通過一○七年度盈餘分配案。
3.重要決議事項二、章程修訂:無。
4.重要決議事項三、營業報告書及財務報表:通過一○七年度營業報告書及財務報表案。
5.重要決議事項四、董監事選舉:無。
6.重要決議事項五、其他事項:(1)通過「背書保證及資金貸予他人作程序」修正案。
(2)通過「取得或處分資產處理程序」修正案。
7.其他應敘明事項:無。"
6, 108/07/01, 14:53:00, 羅永勵, 財務部副總經理, 04-8525151-60," 代重要子公司廈門正新橡膠工業有限公司公告
董事會決議通過盈餘匯回案","　第
14 款	"," 108/07/01
","
1.董事會決議日期:108/07/01
2.發放股利種類及金額:現金股利RMB82,635,824元。
3.其他應敘明事項:本公司透過MAXXIS International Co., Ltd100%持股
MAXXIS International (HK) Ltd. 100%持股
廈門正新橡膠工業股份有限公司，最後盈餘匯回本公司。"
7, 108/07/01, 14:53:26, 羅永勵, 財務部副總經理, 04-8525151-60," 代重要子公司正新橡膠中國有限公司公告
董事會決議通過盈餘匯回案","　第
14 款	"," 108/07/01
","
1.董事會決議日期:108/07/01
2.發放股利種類及金額:現金股利人民幣304,204,724元。
3.其他應敘明事項:本公司透過CST Trading Ltd. 100%持股
Cheng Shin International (HK) Ltd. 100%持股
正新橡膠中國有限公司，最後盈餘匯回本公司。"
8, 108/07/02, 14:26:48, 羅永勵, 財務部副總經理, 04-8525151-60," 代重要子公司 MAXXIS International Co., Ltd.公告
董事會決議通過盈餘匯回案","　第
14 款	"," 108/07/02
","
1.董事會決議日期:108/07/02
2.發放股利種類及金額:現金股利RMB238,458,811.00。
3.其他應敘明事項:本公司100%持股MAXXIS International CO.,Ltd.，
最後盈餘匯回本公司。"
9, 108/07/02, 14:27:03, 羅永勵, 財務部副總經理, 04-8525151-60," 代重要子公司 MAXXIS International (HK) Ltd.公告
董事會決議通過盈餘匯回案","　第
14 款	"," 108/07/02
","
1.董事會決議日期:108/07/02
2.發放股利種類及金額:現金股利RMB160,934,507.00。
3.其他應敘明事項:本公司透過MAXXIS International Co., Ltd.100%持股
MAXXIS International (HK) Ltd.，最後盈餘匯回本公司。"
