,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 108/01/15, 16:59:00, 朱崑城, 財務總經理, 8798-2888#6700, 受邀參加券商舉辦之法人說明會,"　第
12 款	"," 108/01/16
","
符合條款第四條第XX款：12
事實發生日：108/01/16
1.召開法人說明會之日期：108/01/16 ~ 108/01/17
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：新加坡、香港
4.法人說明會擇要訊息：本公司受券商邀請，參加其舉辦之法人說明會，報告公司簡介與營運現況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1, 108/02/25, 16:48:40, 朱崑城, 財務總經理, 8798-2888#6700, 公告本公司舉辦107年第4季法人說明會,"　第
12 款	"," 108/02/26
","
符合條款第四條第XX款：12
事實發生日：108/02/26
1.召開法人說明會之日期：108/02/26
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：本公司
4.法人說明會擇要訊息：本公司107年第4季財務業務情形
5.其他應敘明事項：簡報相關資料將於法說會後上傳及公佈於公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2, 108/02/26, 16:28:12, 朱崑城, 財務總經理, 8798-2888#6700, 光寶科技公告107年度經營成果,"　第
51 款	"," 108/02/26
","
1.事實發生日:108/02/26
2.公司名稱:光寶科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:光寶科技董事會承認107年度合併財務報告及個體財務報告
6.因應措施:無
7.其他應敘明事項:
   107年度合併財務報告損益情形(單位：除每股盈餘為新台幣元外，餘為千元)
   營業收入淨額：207,109,088
   稅前淨利：10,784,121
   合併稅後淨利-母公司股東：7,956,838
   基本每股盈餘：3.42
   107年度個體財務報告損益情形(單位：除每股盈餘為新台幣元外，餘為千元)
   營業收入淨額：137,169,390
   稅前淨利：8,629,197
   稅後淨利：7,956,838
   基本每股盈餘：3.42"
3, 108/02/26, 16:38:39, 朱崑城, 財務總經理, 8798-2888#6700, 董事會決議股利分派,"　第
14 款	"," 108/02/26
","
1. 董事會決議日期：108/02/26
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：2.92000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：6,864,531,733
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
4, 108/02/26, 16:49:00, 朱崑城, 財務總經理, 8798-2888#6700, 本公司捐贈財團法人光寶文教基金會,"　第
43 款	"," 108/02/26
","
1.事實發生日:108/02/26
2.捐贈原由:協助其「推動社區文教」工作計畫之執行　
3.捐贈金額:NT$8,375,000
4.受贈對象:財團法人光寶文教基金會
5.與公司關係:「財團法人光寶文教基金會」係由本公司及關係企業捐助運作
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
5, 108/02/26, 16:55:01, 朱崑城, 財務總經理, 8798-2888#6700, 公告本公司設置公司治理主管,"　第
8 款	"," 108/02/26
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:公司治理主管
2.發生變動日期:108/02/26
3.舊任者姓名、級職及簡歷:不適用
4.新任者姓名、級職及簡歷:蔡洪金熟/財務部副總經理暨董事會秘書
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:新任
6.異動原因:新任
7.生效日期:108/02/26
8.其他應敘明事項:無"
6, 108/02/26, 17:02:52, 朱崑城, 財務總經理, 8798-2888#6700, 董事會決議召開108年股東常會,"　第
17 款	"," 108/02/26
","
1.董事會決議日期:108/02/26
2.股東會召開日期:108/06/21
3.股東會召開地點:光寶科技大樓國際會議中心(台北市內湖區瑞光路
三九二號一樓)
4.召集事由一、報告事項:
(1)報告一○七年度營業報告書。
(2)審計委員會審查一○七年度決算報告。
(3)一○七年度董事及員工酬勞分配報告案。
5.召集事由二、承認事項:
(1)承認一○七年度決算表冊案。
(2)承認一○七年度盈餘分派案。
6.召集事由三、討論事項:
(1)討論修正「公司章程」案。
(2)討論修訂「取得或處分資產處理程序」案。
(3)討論解除董事競業禁止之限制案。
7.召集事由四、選舉事項:
(1)選舉第十一屆董事。
8.召集事由五、其他議案:無。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:108/04/23
11.停止過戶截止日期:108/06/21
12.其他應敘明事項:
依公司法第一七二條之一規定，股東提案受理期間自一○八年四月十二日
至四月二十三日止，受理處所為本公司股務室(台北市內湖區瑞光路
392號1樓)。
本公司擬選出九席董事(其中含獨立董事四席），依公司法第一九二條
之一規定辦理，董事候選人提名受理期間自一○八年四月十二日至四月二
十三日止，受理處所為本公司股務室(台北市 內湖區瑞光路392號1樓)。
本次股東會股東得以電子方式行使表決權。"
7, 108/03/19, 18:00:08, 朱崑城, 財務總經理, 8798-2888#6700, 受邀參加券商舉辦之法人說明會,"　第
12 款	"," 108/03/20
","
符合條款第四條第XX款：12
事實發生日：108/03/20
1.召開法人說明會之日期：108/03/20 ~ 108/03/21
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：台北香格里拉遠東飯店
4.法人說明會擇要訊息：受邀參加券商舉辦之法人說明會
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
8, 108/04/15, 17:58:17, 朱崑城, 財務總經理, 8798-2888#6700, 受邀參加券商舉辦之法人說明會,"　第
12 款	"," 108/04/17
","
符合條款第四條第XX款：12
事實發生日：108/04/17
1.召開法人說明會之日期：108/04/17
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：新加坡
4.法人說明會擇要訊息：本公司受券商邀請，參加其舉辦之法人說明會，報告公司簡介與營運現況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
9, 108/04/25, 17:27:25, 朱崑城, 財務總經理, 8798-2888#6700, 光寶科技舉辦108年第1季法人說明會,"　第
12 款	"," 108/04/26
","
符合條款第四條第XX款：12
事實發生日：108/04/26
1.召開法人說明會之日期：108/04/26
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：本公司
4.法人說明會擇要訊息：本公司108年第1季財務業務情形
5.其他應敘明事項：簡報相關資料將於法說會後上傳及公佈於公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
