,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/13, 16:50:30, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司董事會通過優於薪酬委員會之建議案,"　第
44 款	"," 109/01/13
","
1.董事會日期:109/01/13
2.薪資報酬委員會之召開日期:109/01/10
3.董事會通過之薪資報酬:經理人年終獎金暨酬勞依107年發放標準減少5%。
4.薪酬委員會建議之薪資報酬:經理人年終獎金暨酬勞依107年發放標準減額8%。
5.差異情形及原因:雖然108年1月至11月營運績效不佳，但考量108年12月績效已有成長
成長，為激勵士氣，決議經理人年終獎金暨酬勞依107年發放標準減額5%。
6.其他應敘明事項:無。"
1, 109/01/30, 08:55:13, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司之大陸子公司有關新型冠狀病毒肺炎疫情之相關聲明,"　第
51 款	"," 109/01/30
","
1.事實發生日:109/01/30
2.公司名稱:正新橡膠工業股份有限公司
3.與公司關係(請輸入本公司或子公司):不適用。
4.相互持股比例:不適用
5.發生緣由:正新集團之大陸子公司所在地之江蘇省政府、福建省政府及
重慶市政府於28日及29日發布延遲復工通知，企業不得早於2月9日24時
前復工，故子公司將於2月10日復工。
6.因應措施:(1)關懷同仁健康狀況，並持續宣導防疫觀念。
(2)考量客戶權益，機動進行產能調整，維持正常營運。
7.其他應敘明事項:無。"
2, 109/02/12, 15:21:31, 羅永勵, 財務部副總經理, 04-8525151-60, 更正公告本公司108年12月背書保證資訊揭露明細表部份資料,"　第
51 款	"," 109/02/12
","
1.事實發生日:109/02/12
2.公司名稱:本公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司108年12月對印度正新背書保證之金額誤植，予以更正。
6.更正資訊項目/報表名稱:背書保證資訊揭露明細表
7.更正前金額/內容/頁次:實際動支金額7,701,303仟元;
8.更正後金額/內容/頁次:實際動支金額7,697,005仟元;
9.因應措施:更正重新上傳公開資訊觀測站。
10.其他應敘明事項:無。"
3, 109/03/24, 15:41:58, 羅永勵, 財務部副總經理, 04-8525151-60, 公告召開本公司一○九年股東常會召集事宜,"　第
17 款	"," 109/03/24
","
1.董事會決議日期:109/03/24
2.股東會召開日期:109/06/16
3.股東會召開地點:本公司新辦公大樓B2會議室
@(彰化縣大村鄉黃厝村美港路215號)上午九時三十分。
4.召集事由一、報告事項:
(一)本公司一○八年度營運報告。
(二)本公司一○八年度審計委員會審查報告書。
(三)本公司一○八年度董事及員工酬勞分配情形報告。
(四)本公司對外背書保證之報告。
5.召集事由二、承認事項:
(一)承認一○八年度營業報告書及財務報表案。
(二)承認一○八年度盈餘分配案。
6.召集事由三、討論事項:
(一)討論「公司章程」修正案。
7.召集事由四、選舉事項:
選舉本公司董事(含獨立董事)案。
8.召集事由五、其他議案:
解除本公司新任董事競業禁止之限制案。
9.召集事由六、臨時動議:無。
10.停止過戶起始日期:109/04/18
11.停止過戶截止日期:109/06/16
12.其他應敘明事項:無。
其他說明：
1.本公司於股東會召開日前，將處理結果通知提案股東，並將符合規
定之議案列於開會通知。對於未列入議案之股東提案，將於股東會說
明未列入之理由。
2.符合公司法第一七二條之一規定之提案股東應親自或委託他人出席
股東常會，並參與該項議案討論。"
4, 109/03/24, 16:07:46, 羅永勵, 財務部副總經理, 04-8525151-60, 本公司董事會決議股利分派,"　第
14 款	"," 109/03/24
","
1. 董事會擬議日期：109/03/24
2. 股利所屬年(季)度：108年 年度
3. 股利所屬期間：108/01/01 至 108/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：3,241,415,536
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
5. 其他應敘明事項：
無。
6. 普通股每股面額欄位：新台幣                 10.0000元"
5, 109/03/26, 08:58:25, 羅永勵, 財務部副總經理, 04-8525151-60," 本公司代印度子公司MAXXIS Rubber India Private
Limited公告因配合政府封鎖政策而停工之影響","　第
51 款	"," 109/03/26
","
1.事實發生日:109/03/26
2.公司名稱:MAXXIS Rubber India Private Limited
3.與公司關係(請輸入本公司或子公司):子公司。
4.相互持股比例:公司直接持股100%之子公司
5.發生緣由:印度政府宣布自25日午夜起全國封鎖21天，為配合當
地政府抑制新型冠狀病毒肺炎之政策，隨即停工至4月14日，待
政府宣布解除封鎖後，將根據其規定復工。預估停工對集團營運
影響甚微，目前仍積極配合當地政府之防疫政策，並持續關懷員
工健康狀況。
6.因應措施:
(1)公司已確實推行防疫措施，駐廠同仁配合封鎖政策，並持續
落實自主健康管理。
(2)已規劃特定人力待命，以因應政府之時程進行復工準備。
(3)印度子公司停工並未影響集團內部產能調配，其餘區域皆維
持正常營運。
7.其他應敘明事項:無。"
6, 109/04/14, 17:26:30, 羅永勵, 財務部副總經理, 04-8525151-60," 本公司代印度子公司MAXXIS Rubber India Private
Limited公告因配合政府封鎖政策而停工之影響","　第
51 款	"," 109/04/14
","
1.事實發生日:109/04/14
2.公司名稱:MAXXIS Rubber India Private Limited
3.與公司關係(請輸入本公司或子公司):子公司。
4.相互持股比例:公司直接持股100%之子公司
5.發生緣由:日前印度政府所宣布之全國封鎖令至今已達21天；
為持續抑制新型冠狀病毒肺炎，於今日頒布全國性之延長封鎖政策至5月3日。
故本公司將根據當地政府之規定調整復工時程，估計暫停營運對當年度集團
營收未有重大之影響。
6.因應措施:
(1)本公司配合防疫規定，駐廠同仁持續自主健康管理，以及採取相關因應措施。
(2)部分人力維持待命，並與客戶及供應商保持聯繫，以進行復工準備。
7.其他應敘明事項:無。"
7, 109/06/16, 17:18:54, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司一○九年股東常會重要決議事項。,"　第
18 款	"," 109/06/16
","
1.股東常會日期:109/06/16
2.重要決議事項一、盈餘分配或盈虧撥補:通過一○八年度盈餘分配案。
3.重要決議事項二、章程修訂:通過「公司章程」修正案。
4.重要決議事項三、營業報告書及財務報表:通過一○八年度營業報告書及財務報表案。
5.重要決議事項四、董監事選舉:完成全面改選董事案。
當選名單如下：職稱/姓名
董事:陳秀雄
董事:陳榮華
董事:敏欣投資股份有限公司代表人：陳涵琦
董事:玖瞬投資股份有限公司代表人：吳軒妙
董事:協瞬投資股份有限公司代表人：黃重仁
董事:泓景投資股份有限公司代表人：羅才仁
董事:曾崧鈴
董事:泓景投資股份有限公司代表人：李進昌
獨立董事:陳姿岑
獨立董事:許恩得
獨立董事:陳水金
6.重要決議事項五、其他事項:通過解除本司新任董事競業禁止之限制案。
7.其他應敘明事項:無。"
8, 109/06/16, 17:20:04, 羅永勵, 財務部副總經理, 04-8525151-60, 本公司109年股東常會改選後董事(含獨立董事)資料,"　第
6 款	"," 109/06/16
","
1.發生變動日期:109/06/16
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:法人董事、獨立董事、自然人董事。
3.舊任者職稱、姓名及簡歷:
董事:羅才仁
董事:協瞬投資股份有限公司代表法人-陳秀雄
董事:玖瞬投資股份有限公司代表法人-陳榮華
董事:泓景投資股份有限公司代表法人-邱麗卿
董事:敏欣投資股份有限公司代表法人-陳涵琦
董事:曾崧柱
董事:弘益投資股份有限公司代表法人-李進昌
董事:弘益投資股份有限公司代表法人-林鴻瑜
獨立董事:許恩得、(二余)瑞澤、陳水金
4.新任者職稱、姓名及簡歷:
董事:陳秀雄
董事:陳榮華
董事:敏欣投資股份有限公司代表法人-陳涵琦
董事:玖瞬投資股份有限公司代表法人-吳軒妙
董事:協瞬投資股份有限公司代表法人-黃重仁
董事:泓景投資股份有限公司代表法人-羅才仁
董事:曾崧鈴
董事:泓景投資股份有限公司代表法人-李進昌
獨立董事:陳姿岑、許恩得、陳水金
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿。
6.異動原因:股東會全面改選。
7.新任者選任時持股數:
陳秀雄:67,819,456股。
陳榮華:120,570,531股。
敏欣投資股份有限公司:6,425,000股。
玖瞬投資股份有限公司:13,391,000股。
協瞬投資股份有限公司:15,580,000股。
泓景投資股份有限公司:33,331,000股。
曾崧鈴:5,453,458股。
陳姿岑:2,155股。
許恩得:0股。
陳水金:0股。
8.原任期（例xx/xx/xx ~ xx/xx/xx）:106/06/15~109/06/14
9.新任生效日期:109/06/16~112/06/15
10.同任期董事變動比率:不適用。
11.同任期獨立董事變動比率:不適用。
12.同任期監察人變動比率:不適用。
13.屬三分之一以上董事發生變動（請輸入是或否）:是。
14.其他應敘明事項:無。"
9, 109/06/16, 17:20:36, 羅永勵, 財務部副總經理, 04-8525151-60, 公告本公司股東會解除新任董事競業禁止之限制,"　第
21 款	"," 109/06/16
","
1.股東會決議日:109/06/16
2.許可從事競業行為之董事姓名及職稱:
   董事姓名:
(1)陳秀雄董事
(2)泓景投資股份有限公司代表法人-羅才仁董事
(3)泓景投資股份有限公司代表法人-李進昌董事
3.許可從事競業行為之項目:投資或經營與本公司所營業事業相同之他
公司之行為，在不損及公司權益之情況下，同意解除該董事之競業禁
止之限制。
4.許可從事競業行為之期間:任職本公司董事之職務期間。
5.決議情形（請依公司法第209條說明表決結果）:
依公司法第209條之規定,經本公司109年股東常會同意通過。
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:
(1)陳秀雄董事
(2)泓景投資股份有限公司代表法人-羅才仁董事
(3)泓景投資股份有限公司代表法人-李進昌董事
7.所擔任該大陸地區事業之公司名稱及職務:
(1)陳秀雄董事--廣西欽州正新實業有限公司董事
             --正新(廈門)物流有限公司董事
             --正東機械昆山有限公司董事
(2)羅才仁董事--正東機械昆山有限公司董事
             --正新(廈門)物流有限公司董事
(3)李進昌董事--正東機械昆山有限公司董事
8.所擔任該大陸地區事業地址:
正東機械昆山有限公司:江蘇省昆山開發區朝陽東路。
廣西欽州正新實業有限公司:廣西欽州港經濟開發區勒勾作業區建港路26號。
正新(廈門)物流有限公司:廈門市海滄區新順路11號。
9.所擔任該大陸地區事業營業項目:
生產及銷售卡、汽車輪胎模具;
橡膠、輪胎零件配送;
國際集裝箱運輸業務。
10.對本公司財務業務之影響程度:
上述公司皆為本公司轉投資事業，其投資損益皆依規定認列。
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:無。
12.其他應敘明事項:無。"
