,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 109/01/03, 18:00:30, 韓蔚廷, 總經理, 6636-6636, 富邦金控代子公司富邦華一銀行公告首席策略官異動事宜,"　第
8 款	"," 109/01/03
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:首席策略官
2.發生變動日期:109/01/03
3.舊任者姓名、級職及簡歷:陳靖 高級副總裁 首席策略官
4.新任者姓名、級職及簡歷:無
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:因應組織結構優化，裁撤首席策略官職務
7.生效日期:109/01/03
8.其他應敘明事項:無"
1, 109/01/03, 18:00:51, 韓蔚廷, 總經理, 6636-6636, 富邦金控代子公司富邦華一銀行公告總行副行長異動事宜,"　第
8 款	"," 109/01/03
","
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運
長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核
主管或訴訟及非訟代理人）:總行副行長
2.發生變動日期:109/01/03
3.舊任者姓名、級職及簡歷:無
4.新任者姓名、級職及簡歷:
岳作順 資深副總裁 總行副行長兼首席財務官
王文鋒 高級副總裁 總行副行長兼首席信息官
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:經主管機關核准後生效
8.其他應敘明事項:與張文華先生同時擔任總行副行長"
2, 109/01/03, 18:01:05, 韓蔚廷, 總經理, 6636-6636, 富邦金控代富邦華一銀行公告董事會決議辦理現金增資,"　第
11 款	"," 109/01/03
","
1.董事會決議日期:109/01/03
2.增資資金來源:現金增資
3.發行股數(如屬盈餘或公積轉增資，則不含配發給員工部分):不適用
4.每股面額:不適用
5.發行總金額:人民幣2,000,000,000元整
6.發行價格:不適用
7.員工認購股數或配發金額:不適用
8.公開銷售股數:不適用
9.原股東認購或無償配發比例:100%
10.畸零股及逾期未認購股份之處理方式:不適用
11.本次發行新股之權利義務:與原股份相同
12.本次增資資金用途:強化富邦華一銀行資本結構
13.其他應敘明事項:本案需待主管機關核准後，始進行後續相關程序。"
3, 109/01/09, 18:29:02, 韓蔚廷, 總經理, 6636-6636, 富邦金控代富邦投信公告股東會重要決議事項,"　第
18 款	"," 109/01/09
","
1.股東常會日期:109/01/09
2.重要決議事項一、盈餘分配或盈虧撥補:無
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:無
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:富邦投信轉投資國內子公司擔任私募股權基金之
普通合夥人
7.其他應敘明事項:董事會代行股東會職權"
4, 109/01/09, 18:29:21, 韓蔚廷, 總經理, 6636-6636," 富邦金控代子公司富邦華一銀行有限公司公告發行2019年度
第一期無擔保普通公司債人民幣十億元整(補充108/01/18公告)","　第
11 款	"," 109/01/09
","
1.董事會決議日期:NA
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:富邦華一銀行有限公司2019年度第一期
無擔保普通公司債
3.發行總額:人民幣十億元
4.每張面額:人民幣一百萬元
5.發行價格:按債券面額十足發行
6.發行期間:本債券發行期間為五年(109/01/09~114/01/09)
7.發行利率:4.08%
8.擔保品之種類、名稱、金額及約定事項:無
9.募得價款之用途及運用計畫:用於優化中長期資產負債結構,增加中長期負債穩定來源
以支持中長期資產業務的開展
10.承銷方式:餘額包銷
11.公司債受託人:無
12.承銷或代銷機構:台北富邦商業銀行股份有限公司
13.發行保證人:無
14.代理還本付息機構:台北富邦商業銀行股份有限公司
15.簽證機構:無
16.能轉換股份者，其轉換辦法:不適用
17.賣回條件:無
18.買回條件:無
19.附有轉換、交換或認股者，其換股基準日:不適用
20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用
21.其他應敘明事項:董事會決議日期為108/01/18"
5, 109/01/09, 18:29:42, 韓蔚廷, 總經理, 6636-6636," 富邦金控代台北富邦商業銀行公告取得
富邦華一銀行2019年度第一期無擔保普通公司債
(補充108/12/19公告)","　第
20 款	"," 109/01/09
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
富邦華一銀行有限公司2019年度第一期無擔保普通公司債
2.事實發生日:109/1/9~109/1/9
3.交易單位數量、每單位價格及交易總金額:
交易數量：600單位
單位價格：票面金額以人民幣壹佰萬元為單位
交易總金額：人民幣6億元整
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：富邦華一銀行有限公司
與公司之關係：本公司與富邦華一同屬富邦金融控股(股)公司之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
擔任富邦華一銀行有限公司2019年度第一期無擔保普通公司債
募集及發行之承銷商
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：於交割日一次付清
契約限制條款及其他重要約定事項：無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式：議價
價格決定之參考依據：依市價結果
決策單位：依本公司核決權限核決
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
金控:無；
台北富邦銀行:
數量：600單位
金額：人民幣6億元整
權利受限情形：無
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
佔金控：117.65%，137.39%，不適用
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
因擔任公司債之承銷商而協助銷售及交割事宜
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
民國108年12月19日
19.監察人承認或審計委員會同意日期:
民國108年12月19日
20.本次交易會計師出具非合理性意見:否
21.會計師事務所名稱:
碩昇會計師事務所
22.會計師姓名:
林琇瑩
23.會計師開業證書字號:
金管會證字第7397號
24.其他敘明事項:
無"
6, 109/01/10, 17:00:44, 韓蔚廷, 總經理, 6636-6636, 公告本公司暨主要子公司108年12月合併自結損益,"　第
51 款	"," 109/01/10
","
1.事實發生日:109/01/10
2.公司名稱:富邦金融控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司108年12月份合併
自結損益
6.因應措施:發佈重大訊息說明
7.其他應敘明事項:
公告本公司暨主要子公司108年12月合併自結損益：
單位:億元
---------------------------12月損益------- 累計1-12月損益------------
公司別                   合併   母公司   合併   母公司  基本EPS(元)
                         稅前  業主稅後  稅前  業主稅後
富邦金控合併損益        -11.8     2.2   656.0   587.3     5.48(註1~2)
台北富邦銀行              8.0     6.8   245.2   202.0     1.80
富邦證券                  0.2     1.2    30.9    29.0     1.74
富邦產險                  3.5     3.1    49.9    44.3    13.93(註2)
富邦人壽                -19.7   -17.4   280.5   263.5     2.38(註1)
---------------------------------------------------------------------
註1：累計12月未適用外匯價格變動準備金之EPS(元)
富邦金控：5.87
富邦人壽：2.73
註2：累計12月未適用天災保險準備金之EPS(元)
富邦金控：5.48
富邦產險：13.93"
7, 109/01/13, 19:00:35, 韓蔚廷, 總經理, 6636-6636," 富邦金控代富邦人壽公告取得私募基金Tiger Global Private 
Investment Partners XII, L.P.","　第
24 款	"," 109/01/13
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，
如股息率等）:
Tiger Global Private Investment Partners XII, L.P. 私募基金
2.事實發生日:109/01/13
3.交易單位數量、每單位價格及交易總金額:
無交易數量，無單位價格，認購總金額為5,000萬美元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司
之關係人者，得免揭露其姓名）:
Tiger Global Management, LLC，無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及
前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之
關係、前次移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告
關係人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分
債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人
之債權帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表
說明認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要
約定事項:
交付或付款條件：依據私募基金合約約定
契約限制條款及其他重要約定事項：依據私募基金合約約定
10.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式、價格決定之參考依據：參與私募基金投資
決策單位：依本公司核決權限
11.取得或處分有價證券標的公司每股淨值:不適用
12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用
13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、
持股比例及權利受限情形（如質押情形）:
金控：無
人壽：無交易數量，5,000萬美元，預計約1.33%，無
14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財
務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
佔金控：29.76%，34.76%，不適用
15.經理人及經紀費用:
不適用
16.取得或處分之具體目的或用途:
依保險法之規定，為壽險資金之運用
17.本次交易表示異議董事之意見:
不適用
18.本次交易為關係人交易:
否
19.董事會通過日期:
不適用
20.監察人承認或審計委員會同意日期:
不適用
21.本次交易會計師出具非合理性意見:否
22.會計師事務所名稱:
宏維會計師事務所
23.會計師姓名:
賴佳誼
24.會計師開業證書字號:
台財證登(六)字第4408號
25.其他敘明事項:
無"
8, 109/01/14, 18:18:53, 韓蔚廷, 總經理, 6636-6636," 富邦金控代子公司台北富邦銀行公告取消私募普通股補辦公
開發行案","　第
51 款	"," 109/01/14
","
1.事實發生日:109/01/14
2.公司名稱:台北富邦商業銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:不適用
5.發生緣由:台北富邦銀行公告取消私募普通股補辦公開發行案
6.因應措施:無
7.其他應敘明事項:無"
9, 109/01/16, 18:11:11, 韓蔚廷, 總經理, 6636-6636, 公告本公司召開109年股東常會相關事宜,"　第
17 款	"," 109/01/16
","
1.董事會決議日期:109/01/16
2.股東會召開日期:109/06/12
3.股東會召開地點:台北市信義區菸廠路八十八號六樓
(臺北文創大樓六樓多功能廳)
4.召集事由一、報告事項:
(一)一○八年度營業報告案。
(二)一○八年度審計委員會審查會計表冊報告案。
(三)一○八年度公司治理事項報告案。
(四)一○八年度員工及董事酬勞分派情形報告案。
(五)一○八年度發行無擔保普通公司債報告案。
(六)修正本公司「誠信經營守則」及「誠信經營作業程序及行為指南」報告案。
5.召集事由二、承認事項:
(一)一○八年度營業報告書及財務報表案。
(二)一○八年度盈餘分配案。
6.召集事由三、討論事項:
(一)本公司擬規劃辦理長期資金募集案。
(二)修正本公司「章程」案。
(三)解除董事競業禁止之限制案。
7.召集事由四、選舉事項:本公司第八屆董事選舉案。
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:109/04/14
11.停止過戶截止日期:109/06/12
12.其他應敘明事項:
一、有關本公司盈餘分派內容，預定於股東常會四十日前經董事會決議後另行公告。
二、同一人或同一關係人單獨、共同或合計持有金融控股公司已發行有表決權股份總
數超過百分之五者，應自持有之日起十日內，向金管會申報；持股超過百分之五後累
積增減逾一個百分點者，亦同；持股超過百分之十、百分之二十五或百分之五十者，
均應分別事先向金管會申請核准。(請參考金融控股公司法第4、5、16條)
三、依本公司章程及甲、乙種特別股發行條件之規定，本公司甲、乙種特別股股東於
股東會無表決權，但得被選舉為董事，於特別股股東會及關係特別股股東權利義務事
項之股東會有表決權。故本次股東會甲、乙種特別股股東僅限於承認事項第二案「一
○八年度盈餘分配案」、討論事項第一案「本公司擬規劃辦理長期資金募集案」有表
決權。"
