,發言日期,發言時間,發言人,發言人職稱,發言電話,主旨,符合條款,事實發生日,說明
0, 107/01/30, 14:36:02, 林秋炭, 財務長, 02-81439001, 公告本公司董事會決議辦理限制員工權利新股收買註銷減資案,"　第
11 款	"," 107/01/30
","
1.董事會決議日期:107/01/30
2.減資緣由:係因原獲配限制員工權利新股之員工未達既得條件，本公司董事會決議
將所有買回之限制員工權利新股註銷減資。
3.減資金額:新台幣1,942,000元
4.消除股份:194,200股
5.減資比率:0.01%
6.減資後股本:新台幣26,138,963,510元
7.預定股東會日期:不適用
8.預計減資新股上市後之上市普通股股數:不適用
9.預計減資新股上市後之上市普通股股數占已發行普通股比率
（減資後上市普通股股數/減資後已發行普通股股數）:不適用
10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，
請說明股權流通性偏低之因應措施:不適用
11.其他應敘明事項:減資基準日為民國107年2月21日。"
1, 107/01/30, 17:54:21, 林秋炭, 財務長, 02-81439001," 本公司, 子公司Asuspower Corporation 及其他子公司擬參與
子公司鎧勝控股有限公司(鎧勝-KY)之現金增資","　第
20 款	"," 107/02/06
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
鎧勝控股有限公司之普通股
2.事實發生日:107/1/30~107/2/6
3.交易數量、每單位價格及交易總金額:
本公司及其他子公司：約不超過26,518,436股, NTD 92, 不超過NTD 2,439,696,140
(實際交易金額2018/02/06確認）
Asuspower Corporation：38,698,955股, NTD 92, NTD 3,560,303,860
(按原股東持股比例認購)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
鎧勝控股有限公司, 本公司持有60.47%之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款期間：原股東2018/01/31～2018/02/05, 特定人 2018/02/06
金額：Asuspower Corporation, 本公司及其他子公司總投資金額不超過60億元
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易決定方式：董事會
價格決定參考依據：投資標的公告認購價格
決策單位：董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
本公司及其他子公司：不超過26,518,436股、NTD 2,439,696,112、6.3%、無權利受限
Asuspower：245,016,988股、NTD 10,642,393,402、58.17%、無權利受限
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
本公司及其他子公司:22.71%，87.50%，NTD102,626,689千元(以本公司資料計算)
Asuspower Corporation : 76.24%，76.24%，NTD10,007,751千元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
集團策略投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
民國107年1月30 日
18.監察人承認或審計委員會同意日期:
民國107年1月30 日
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
和碩及其子公司（含Asuspower）在總投資金額不超過新台幣60億元的額度內，
共同參與本次現金增資。
除Asuspower Corporation外，和碩及其他子公司實際取得金額將於實際投入後補充。"
2, 107/01/30, 18:03:56, 林秋炭, 財務長, 02-81439001, 董事會決議解除本公司經理人競業禁止限制事宜,"　第
21 款	"," 107/01/30
","
1.董事會決議日:107/01/30
2.許可從事競業行為之經理人姓名及職稱:程建中 副總執行長
3.許可從事競業行為之項目:本公司轉投資
日冠金屬股份有限公司之總經理
復揚科技(股)公司之執行長
4.許可從事競業行為之期間:任職本公司經理人期間
5.決議情形（請依公司法第32條說明表決結果）:全體出席董事同意通過
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無"
3, 107/02/06, 16:45:53, 林秋炭, 財務長, 02-81439001," (補充公告)
本公司及子公司Asuspower Corporation 參與子公司
鎧勝控股有限公司(鎧勝-KY)之現金增資","　第
20 款	"," 107/02/06
","
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
鎧勝控股有限公司之普通股
2.事實發生日:107/1/30~107/2/6
3.交易數量、每單位價格及交易總金額:
本公司：4,808,794 股, NTD 92, NTD 442,409,048
(107.02.06實際取得)
Asuspower：38,698,955股, NTD 92, NTD 3,560,303,860
(按原股東持股比例認購)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
鎧勝控股有限公司, 本公司持有60.47%之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用（本次為現金增資案）
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款期間：原股東2018/01/31～2018/02/05, 特定人 2018/02/06
金額：Asuspower Corp. 及本公司共投資NTD$4,002,712,908元
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易決定方式：董事會
價格決定參考依據：投資標的公告認購價格
決策單位：董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
本公司：4,808,794股、NTD 442,409,048、1.14%、無權利受限
Asuspower：245,016,988股、NTD 10,642,393,402、58.17%、無權利受限
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
本公司 : 22.35%，86.11%，NTD102,626,689千元
Asuspower Corporation : 76.24%，76.24%，NTD10,007,751千元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
集團策略投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
民國107年1月30日
18.監察人承認或審計委員會同意日期:
民國107年1月30日
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
本公告為補充本公司107.01.30之公告"
4, 107/02/08, 18:10:51, 林秋炭, 財務長, 02-81439001, 本公司公告取得土地及建物,"　第
20 款	"," 107/02/08
","
1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
座落於新北市新店區寶橋段526、615地號之土地及建物
2.事實發生日:107/2/8~107/2/8
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
土地：
交易單位數量：9,969.15平方公尺，折合3,015.67坪
建物：
交易單位數量：19,878.34平方公尺，折合6,013.2坪
交易總金額：
美金75,000,000元整，約新台幣2,232,000,000元整
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
台灣艾銳勢股份有限公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依合約規定
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
議價後，提報董事長核准後決定
10.專業估價者事務所或公司名稱及其估價金額:
中信不動產估價師聯合事務所
估價金額：新台幣2,326,383,448元整
京瑞不動產估價師聯合事務所
估價金額：新台幣2,206,941,518元整
11.專業估價師姓名:
江晨仰
王富生
12.專業估價師開業證書字號:
江晨仰(98)新北估字第000053號
王富生(100)中市地估字第000014號
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.與交易金額比較有重大差異原因及會計師意見:
不適用
17.經紀人及經紀費用:
無
18.取得或處分之具體目的或用途:
供營運使用
19.本次交易表示異議之董事之意見:
不適用
20.本次交易為關係人交易:否
21.董事會通過日期:
不適用
22.監察人承認或審計委員會同意日期:
不適用
23.本次交易係向關係人取得不動產:否
24.依「公開發行公司取得或處分資產處理準則」第十五條規定
評估之價格:不適用
25.依前項評估之價格較交易價格為低者，依同準則第十六條規
定評估之價格:不適用
26.其他敘明事項:
美金對新台幣係以4Q106(106.12.31)之即期匯率29.76換算"
5, 107/02/27, 14:04:55, 林秋炭, 財務長, 02-81439001, 本公司應花旗證券之邀參加電話會議說明本公司營運概況,"　第
12 款	"," 107/03/15
","
符合條款第四條第XX款：12
事實發生日：107/03/15
1.召開法人說明會之日期：107/03/15
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：電話會議
4.法人說明會擇要訊息：本公司應花旗證券之邀參加電話會議說明本公司營運概況
5.其他應敘明事項：本公司於法人說明會後將公布營運說明會資料於公開資訊觀測站及公司網站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
6, 107/03/12, 14:34:11, 林秋炭, 財務長, 02-81439001, 本公司將收買已發行之限制員工權利新股辦理註銷完成公告,"　第
36 款	"," 107/03/12
","
1.主管機關核准減資日期:107/03/08
2.辦理資本變更登記完成日期:107/03/08
3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:
(1)收買已發行之限制員工權利新股註銷減資前:本公司實收資本額為新台幣
26,140,905,510元，在外流通股數為2,614,090,551股，每股淨值為新台幣54.73元。
(2)本次註銷減資新台幣1,942,000元(194,200股)。
(3)收買已發行之限制員工權利新股註銷減資後:本公司實收資本額為新台幣
26,138,963,510元，在外流通股數為2,613,896,351股，每股淨值為新台幣54.73元。
4.預計換股作業計畫:不適用。
5.預計減資新股上市後之上市普通股股數:不適用。
6.預計減資新股上市後之上市普通股股數占已發行普通股比率
 （減資後上市普通股股數/減資後已發行普通股股數）:不適用。
7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低
  之因應措施:不適用。
8.其他應敘明事項:
以上每股淨值系依最近一期(106Q3)會計師核閱財務報告。"
7, 107/03/14, 17:37:40, 林秋炭, 財務長, 02-81439001," 子公司華毓/華瑋/華旭投資股份有限公司之單一法人股東
指派新任董事及監察人","　第
6 款	"," 107/03/14
","
1.發生變動日期:107/03/14
2.法人名稱:和碩聯合科技股份有限公司
3.舊任者姓名及簡歷:
華瑋/華旭董事及監察人代表人:
(1)董事:童子賢, 和碩聯合科技(股)公司董事長
(2)董事:程建中, 和碩聯合科技(股)公司副董事長
(3)董事:吳薌薌, 和碩聯合科技(股)公司副總經理
(4)監察人:陳杰聰, 和碩聯合科技(股)處長
華毓董事及監察人代表人:
(1)董事:童子賢, 和碩聯合科技(股)公司董事長
(2)董事:程建中, 和碩聯合科技(股)公司副董事長
(3)董事:廖賜政, 和碩聯合科技(股)公司總經理暨執行長
(4)監察人:陳杰聰, 和碩聯合科技(股)處長
4.新任者姓名及簡歷:
華瑋/華旭董事及監察人代表人:
(1)董事:童子賢, 和碩聯合科技(股)公司董事長
(2)董事:程建中, 和碩聯合科技(股)公司副董事長
(3)董事:吳薌薌, 和碩聯合科技(股)公司副總經理
(4)監察人:陳杰聰, 和碩聯合科技(股)處長
華毓董事及監察人代表人:
(1)董事:童子賢, 和碩聯合科技(股)公司董事長
(2)董事:程建中, 和碩聯合科技(股)公司副董事長
(3)董事:廖賜政, 和碩聯合科技(股)公司總經理暨執行長
(4)監察人:陳杰聰, 和碩聯合科技(股)處長
5.異動原因:任期屆滿重新指派
6.原任期（例xx/xx/xx至xx/xx/xx）:103/12/19~106/12/18
7.新任生效日期:107/03/14~110/03/13
8.其他應敘明事項:無"
8, 107/03/14, 17:38:47, 林秋炭, 財務長, 02-81439001, 子公司華毓/華瑋/華旭投資股份有限公司選任董事長,"　第
6 款	"," 107/03/14
","
1.董事會決議日期或發生變動日期:107/03/14
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名及簡歷:
華毓/華瑋/華旭投資:童子賢 , 和碩聯合科技(股)公司董事長
4.新任者姓名及簡歷:
華毓/華瑋/華旭投資:童子賢 , 和碩聯合科技(股)公司董事長
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:任期屆滿
6.異動原因:原董事任期屆滿法人重新指派
7.新任生效日期:107/03/14
8.其他應敘明事項:華毓/華瑋/華旭投資股份有限公司僅有單一法人股東,
董事由單一法人股東指派"
9, 107/03/14, 17:39:25, 林秋炭, 財務長, 02-81439001," 代子公司華毓\華瑋\華旭投資(股)公司公告
董事會決議股利分派情形","　第
14 款	"," 107/03/14
","
1.董事會決議日期:107/03/14
2.發放股利種類及金額:無,無,無
3.其他應敘明事項:華毓\華瑋\華旭投資皆僅有唯一法人股東,
其股東會由董事會代行。"
